TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20111021,8.692,1.0,7.408,1.856,1.0,10.087,2.319,1.0,9.049,8.327,1.425,9.834,1.484,8.692,1.0,7.408,1.856,1.0,10.087,2.319,1.0,256.241,73.406,1.0,81.967,73.406,1.0,356.969,1.0,380.675,356.969,1.0,323.776,1.0,354.942,323.776,1.0,3.347,1.0,3.802,3.347,1.0,99.012,99.168,1.0,0.482,0.482,0.0,1.393,1.096,1.0,0.2870625,1.0,36.6735833333,1.0,9.22379166667,1.0,330.59,1.0,395.232,1.0,12.316,1.0,-9999,1.0,18.2716,1.0,-9999,-9999,-9999,1.7748,-9999,9.45966,1.0,-9999,-9999,-9999,2.19097,-9999,-9999,-9999,25,23,25,23,-0.125224,1.0,0.202752,0.205543,-0.125224,1.0,0.202752,0.205543,-0.0990026,1.0,0.00448956,-0.129809,-0.125224,-0.123865,-0.110267,-0.084741,-0.057704,-0.0458718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.510031,1.75377,1.0,0.319671,0.321745,-0.806217,1.29782,1.0,0.213372,0.219163,0.510031,1.75377,1.0,0.319671,0.321745,-0.806217,1.29782,1.0,0.213372,0.219163,0.502031,0.510031,0.512287,0.538409,0.581706,0.582985,0.586085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.853382,-0.807219,-0.806217,-0.805867,-0.805378,-0.707126,-0.699617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2513,1.23837,1.28377,0.0103495,1.22739,1.23553,1.23845,1.2513,1.30799,1.35792,1.44626,1.36101,1.3636,1.38277,0.00688892,1.33671,1.35147,1.35699,1.36101,1.41562,1.42885,1.48762,0.842209,0.754211,0.953255,0.0785298,0.334905,0.587055,0.752757,0.781894,0.965909,1.18433,2.21949,0.798927,0.796978,0.879848,0.0333309,0.591814,0.72627,0.78997,0.801837,0.904153,1.0075,1.40312,-9999,-9999
20111022,8.105,1.0,5.181,2.82,1.0,11.282,4.441,1.0,8.992,7.484,1.26,10.632,2.967,8.105,1.0,5.181,2.82,1.0,11.282,4.441,1.0,253.534,154.439,1.0,141.466,154.439,1.0,352.531,1.0,343.701,352.531,1.0,287.692,1.0,297.889,287.692,1.0,5.563,1.0,4.057,5.563,1.0,99.409,99.338,1.0,0.0,0.0,0.0,0.623,0.447,1.0,0.125395833333,1.0,77.0050416667,1.0,23.4061875,1.0,300.121875,1.0,421.665,1.0,12.325,1.0,-9999,1.0,30.1976,1.0,-9999,-9999,-9999,2.07357,-9999,37.2294,1.0,-9999,-9999,-9999,2.93482,-9999,-9999,-9999,25,23,25,23,0.329671,0.979167,0.142979,0.145619,0.329671,0.979167,0.142979,0.145619,0.358933,0.979167,0.00388769,0.331564,0.336534,0.33833,0.355994,0.362622,0.391745,0.403822,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.96808,0.347816,1.0,0.193596,0.194315,-0.389263,1.36316,0.956522,0.19596,0.198341,0.96808,0.347816,1.0,0.193596,0.194315,-0.389263,1.36316,0.956522,0.19596,0.198341,0.96808,0.973321,0.97847,0.988042,1.00317,1.00672,1.01616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.390382,-0.389263,-0.387111,-0.381413,-0.365896,-0.327982,-0.262546,0.956522,0.956522,0.956522,0.956522,0.956522,0.956522,0.956522,1.2938,1.28466,1.34379,0.0142668,1.26809,1.27979,1.28033,1.30558,1.36746,1.45118,1.56461,0.942002,0.954989,0.984856,0.0119679,0.911407,0.931165,0.940279,0.959748,1.00572,1.05944,1.15689,0.818588,0.782392,0.959638,0.0610135,0.389751,0.595474,0.724305,0.802055,1.12113,1.24306,1.82151,1.06375,1.05815,1.11541,0.0281178,0.795288,0.952979,1.00501,1.06554,1.16834,1.25843,1.4896,-9999,-9999
20111023,10.87,1.0,8.645,4.69,1.0,13.289,4.606,1.0,10.905,8.941,3.464,13.04,3.916,10.87,1.0,8.645,4.69,1.0,13.289,4.606,1.0,250.843,133.495,1.0,130.328,133.495,1.0,365.803,1.0,351.382,365.803,1.0,315.878,1.0,309.741,315.878,1.0,6.91,1.0,5.033,6.91,1.0,99.243,99.257,1.0,0.0,0.0,0.0,0.979,0.89,1.0,0.2065625,1.0,71.7207291667,1.0,18.5924583333,1.0,323.929375,1.0,415.467,1.0,12.352,1.0,-9999,1.0,32.0349,1.0,-9999,-9999,-9999,2.16945,-9999,19.9827,1.0,-9999,-9999,-9999,3.28648,-9999,-9999,-9999,25,23,25,23,0.623405,1.0,0.164602,0.179997,0.623405,1.0,0.164602,0.179997,0.666944,1.0,0.00981778,0.611082,0.625756,0.627881,0.634162,0.720888,0.771429,0.7924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36846,0.802407,1.0,0.245838,0.254984,-0.233731,1.16736,1.0,0.195389,0.207299,1.36846,0.802407,1.0,0.245838,0.254984,-0.233731,1.16736,1.0,0.195389,0.207299,1.35659,1.37294,1.37601,1.38523,1.43217,1.50829,1.54608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.245612,-0.244862,-0.233731,-0.232686,-0.111299,-0.106359,-0.0879699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.49471,1.48636,1.58311,0.0220473,1.47817,1.47856,1.48638,1.54107,1.61023,1.77772,1.90926,0.850562,0.862956,0.916163,0.0130977,0.850562,0.851468,0.858326,0.889144,0.922082,1.00022,1.11556,1.17703,1.17733,1.3738,0.0650632,0.907528,0.970898,1.01498,1.20461,1.68237,1.72619,2.13225,1.1653,1.15374,1.1988,0.0277121,0.987919,1.0295,1.04652,1.16426,1.29887,1.34802,1.54824,-9999,-9999
20111024,11.06,1.0,9.316,2.066,1.0,12.957,2.798,1.0,11.99,10.796,1.004,13.288,1.365,11.06,1.0,9.316,2.066,1.0,12.957,2.798,1.0,248.172,62.714,1.0,89.209,62.714,1.0,363.638,1.0,362.022,363.638,1.0,332.226,1.0,326.16,332.226,1.0,3.417,1.0,4.328,3.417,1.0,99.192,99.263,1.0,4.695,4.695,0.0,1.408,0.801,1.0,0.199854166667,1.0,8.21320833333,1.0,9.86106521739,0.958333333333,321.090833333,1.0,413.637,0.958333,12.717,1.0,-9999,1.0,16.3281,0.958333,-9999,-9999,-9999,1.77832,-9999,5.59018,0.979167,-9999,-9999,-9999,2.39398,-9999,-9999,-9999,25,23,25,23,0.0462028,0.979167,0.14764,0.345321,0.0462028,0.979167,0.14764,0.345321,0.31156,0.952083,0.0415188,0.0388038,0.0466453,0.0798876,0.191033,0.667338,0.670983,0.683434,0.979167,0.979167,0.9375,0.9375,0.979167,0.979167,0.979167,0.965475,0.698259,1.0,0.180331,0.215303,-0.956511,1.50419,0.956522,0.223023,0.590991,0.965475,0.698259,1.0,0.180331,0.215303,-0.956511,1.50419,0.956522,0.223023,0.590991,0.945026,0.951705,0.95913,1.09842,1.12571,1.18696,1.38798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.949165,-0.949165,-0.871816,-0.8667,0.142187,0.145425,0.175441,0.956522,0.956522,0.869565,0.869565,0.956522,0.956522,0.956522,1.54627,1.54029,1.67429,0.0281344,1.5323,1.54029,1.54627,1.60099,1.73785,1.93315,2.07197,1.49355,1.49409,1.36273,0.0459692,0.917552,0.935116,0.948997,1.49355,1.56038,1.60032,1.66613,1.42389,1.42803,1.6146,0.0707802,1.19583,1.22659,1.24243,1.47469,1.90173,2.03341,2.43514,1.04393,1.02267,1.02231,0.0276436,0.85692,0.868784,0.882869,1.00367,1.12071,1.18048,1.34095,-9999,-9999
20111025,11.666,1.0,9.187,6.011,1.0,14.36,5.341,1.0,12.304,10.876,4.49,13.857,4.414,11.666,1.0,9.187,6.011,1.0,14.36,5.341,1.0,245.52,141.007,1.0,140.137,141.007,1.0,369.079,1.0,350.428,369.079,1.0,287.821,1.0,308.269,287.821,1.0,7.875,1.0,6.391,7.875,1.0,99.421,99.337,1.0,0.0,0.0,0.0,1.246,1.271,1.0,0.285,1.0,64.6342916667,1.0,22.2595833333,1.0,316.871458333,1.0,407.432,1.0,12.294,1.0,-9999,1.0,45.1383,1.0,-9999,-9999,-9999,1.93432,-9999,18.7087,1.0,-9999,-9999,-9999,2.81672,-9999,-9999,-9999,25,23,25,22,1.25381,1.0,0.178538,0.183018,1.25381,1.0,0.178538,0.183018,1.29051,1.0,0.00521117,1.25381,1.25754,1.26365,1.28534,1.29001,1.33803,1.36082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.01974,1.33631,1.0,0.257679,0.26961,0.326149,2.88565,1.0,0.222161,0.222275,2.01974,1.33631,1.0,0.257679,0.26961,0.326149,2.88565,1.0,0.222161,0.222275,2.01974,2.02671,2.03708,2.07026,2.07993,2.18534,2.19884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.324173,0.324818,0.326077,0.330063,0.337912,0.339048,0.346692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62648,1.62206,1.79889,0.0348348,1.61369,1.62206,1.6299,1.71817,1.8977,2.14562,2.27697,0.35628,0.368253,0.508387,0.0300118,0.356146,0.36283,0.368253,0.43323,0.607793,0.784793,0.921393,2.02121,2.03273,2.02723,0.0507495,1.70834,1.7621,1.83145,2.05772,2.23682,2.29633,2.43087,1.62188,1.59091,1.5269,0.0232975,1.42018,1.43425,1.44281,1.55807,1.62188,1.64212,1.69743,-9999,-9999
20111026,10.227,0.520833,6.45,0.075,1.0,14.331,5.18,0.0,16.43,15.314,1.094,17.644,2.408,11.814,0.520833,6.45,0.075,1.0,17.644,2.408,0.0,242.888,139.383,0.5625,96.203,96.203,0.5625,362.811,0.520833,405.302,370.518,0.520833,311.297,0.520833,392.943,342.375,0.520833,6.487,0.520833,5.646,4.929,0.520833,98.45,98.45,0.0,8.401,8.401,0.0,1.564,1.564,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.917,0.520833,11.902,0.520833,-9999,1.0,43.5849,0.520833,-9999,-9999,-9999,1.97484,-9999,26.4376,0.520833,-9999,-9999,-9999,2.75287,-9999,-9999,-9999,25,23,25,23,1.18881,0.520833,0.156401,0.417758,1.18881,0.520833,0.156401,0.417758,1.38012,0.520833,0.0521966,1.07239,1.10169,1.14027,1.21837,1.84929,1.87644,1.89048,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,1.42281,0.0142555,1.0,0.196612,0.203805,0.844273,2.33243,0.0,0.230786,0.827608,1.42281,0.0142555,1.0,0.196612,0.203805,0.844273,2.33243,0.0,0.230786,0.827608,1.42001,1.4608,1.47751,1.51,1.55085,1.56813,1.5941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.479651,0.479651,0.638359,0.844273,2.06921,2.06921,2.06921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67681,1.67468,1.8286,0.0267536,1.66609,1.67468,1.68747,1.76034,1.9206,2.07751,2.17151,0.478901,0.485869,0.448479,0.0665282,-0.124173,-0.113178,-0.0834547,0.485869,0.7838,0.999757,1.09454,1.71665,1.75818,1.88801,0.0585364,1.49482,1.5386,1.70548,1.80842,2.2087,2.3038,2.44256,1.23256,1.20418,1.19763,0.0269731,1.03737,1.04597,1.08081,1.17538,1.31441,1.40907,1.42795,-9999,-9999
20111027,6.325,0.520833,6.593,0.132,1.0,6.034,2.396,0.0,7.743,7.926,2.411,7.545,0.378,7.049,0.520833,6.593,0.132,1.0,7.545,0.378,0.0,240.278,70.954,0.5625,21.779,21.779,0.5625,342.773,0.520833,381.003,362.634,0.520833,301.32,0.520833,355.448,331.419,0.520833,3.571,0.520833,1.93,3.041,0.520833,98.745,98.745,0.0,8.083,8.083,0.0,1.352,1.352,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.154,0.520833,11.381,0.520833,-9999,1.0,27.6257,0.520833,-9999,-9999,-9999,1.6964,-9999,12.7888,0.520833,-9999,-9999,-9999,2.55628,-9999,-9999,-9999,25,23,25,23,0.798749,0.520833,0.150446,0.244033,0.798749,0.520833,0.150446,0.244033,0.957324,0.520833,0.026088,0.79758,0.808491,0.812585,0.902132,1.18261,1.19277,1.20364,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,0.520833,1.35923,0.0232301,1.0,0.199096,0.206103,0.128935,1.58786,0.0,0.211448,0.399935,1.35923,0.0232301,1.0,0.199096,0.206103,0.128935,1.58786,0.0,0.211448,0.399935,1.34054,1.35706,1.36918,1.3884,1.44483,1.46363,1.48374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.124293,0.128935,0.128935,0.3251,0.807869,0.807869,0.807869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40867,1.39879,1.48668,0.0134432,1.38902,1.40043,1.40759,1.47134,1.50952,1.60023,1.63591,0.587893,0.600043,0.52936,0.0263827,0.263348,0.280602,0.306778,0.594394,0.635105,0.678239,0.725441,0.492476,0.579865,1.04889,0.105503,0.492476,0.532486,0.584289,0.761243,1.89456,2.01411,2.12388,0.22967,0.220411,0.338138,0.0378045,0.160742,0.162949,0.183549,0.209701,0.615535,0.712935,0.773965,-9999,-9999
20111028,4.331,1.0,2.666,1.829,1.0,6.3,2.282,1.0,5.85,4.335,1.129,7.64,1.922,4.331,1.0,2.666,1.829,1.0,6.3,2.282,1.0,237.692,72.503,1.0,95.398,72.503,1.0,334.244,1.0,337.981,334.244,1.0,244.554,1.0,289.064,244.554,1.0,3.882,1.0,3.39,3.882,1.0,99.554,99.518,1.0,0.0,0.0,0.0,0.595,0.506,1.0,0.134541666667,1.0,28.4937708333,1.0,10.4420625,1.0,302.9423125,1.0,413.179,1.0,11.337,1.0,-9999,1.0,20.3373,1.0,-9999,-9999,-9999,1.61875,-9999,5.4366,1.0,-9999,-9999,-9999,2.1299,-9999,-9999,-9999,26,22,26,22,0.724526,1.0,0.174665,0.201536,0.724526,1.0,0.174665,0.201536,0.838773,0.973958,0.0125289,0.723643,0.744941,0.754838,0.824299,0.87705,0.946028,0.960371,1.0,1.0,1.0,1.0,0.916667,0.916667,0.979167,1.24682,0.926819,1.0,0.256179,0.281272,0.0498019,0.82613,1.0,0.207843,0.21699,1.24682,0.926819,1.0,0.256179,0.281272,0.0498019,0.82613,1.0,0.207843,0.21699,1.24525,1.28314,1.30075,1.37805,1.48596,1.5154,1.66234,1.0,1.0,1.0,1.0,0.884615,0.961538,0.961538,0.0470761,0.0498019,0.0498019,0.101681,0.104482,0.174475,0.221028,1.0,1.0,1.0,1.0,1.0,1.0,0.954545,1.19317,1.20076,1.25069,0.00842047,1.18468,1.19317,1.20127,1.24076,1.28205,1.29617,1.34835,0.47222,0.476229,0.411922,0.0116666,0.242548,0.294038,0.391463,0.433944,0.459847,0.476229,0.48111,0.171704,0.241087,0.81599,0.119113,0.191453,0.224149,0.243949,0.478933,1.61902,1.84404,2.19266,0.227013,0.236335,0.582586,0.0772647,0.227975,0.235319,0.237754,0.288201,1.22634,1.25431,1.46525,-9999,-9999
20111029,4.113,1.0,1.715,2.789,1.0,7.198,3.849,1.0,4.638,3.049,2.108,6.681,3.018,4.113,1.0,1.715,2.789,1.0,7.198,3.849,1.0,235.129,124.294,1.0,112.177,124.294,1.0,334.134,1.0,326.432,334.134,1.0,259.841,1.0,271.243,259.841,1.0,4.336,1.0,2.97,4.336,1.0,99.318,99.254,1.0,0.491,0.491,0.0,0.548,0.589,1.0,0.160645833333,1.0,60.6076875,1.0,17.1967916667,1.0,289.628125,1.0,415.905,0.979167,10.5,1.0,-9999,1.0,20.5341,0.979167,-9999,-9999,-9999,1.60415,-9999,25.9897,0.979167,-9999,-9999,-9999,2.81401,-9999,-9999,-9999,27,21,27,21,0.20233,0.9375,0.186847,0.225853,0.20233,0.9375,0.186847,0.225853,0.324566,0.93125,0.0174357,0.20233,0.2062,0.225872,0.260749,0.424391,0.459955,0.481972,0.9375,0.9375,0.9375,0.9375,0.916667,0.895833,0.9375,1.13894,1.28034,1.0,0.227669,0.288356,-1.01869,1.54416,0.857143,0.289296,0.291495,1.13894,1.28034,1.0,0.227669,0.288356,-1.01869,1.54416,0.857143,0.289296,0.291495,1.13894,1.14723,1.14909,1.18653,1.48005,1.50116,1.59055,1.0,1.0,1.0,1.0,0.962963,0.962963,1.0,-1.02083,-1.01869,-1.0164,-0.992221,-0.950193,-0.94722,-0.934361,0.857143,0.857143,0.857143,0.857143,0.857143,0.857143,0.857143,1.11982,1.1439,1.16716,0.00699305,1.0922,1.1197,1.13351,1.16883,1.19788,1.20618,1.23618,0.942331,0.941573,0.842598,0.0180813,0.659684,0.667199,0.708105,0.897576,0.939674,0.950234,0.958837,0.393029,0.346303,1.00096,0.120219,0.307766,0.344594,0.393029,0.544405,1.57471,1.80597,2.4621,0.42065,0.444867,0.784609,0.0635576,0.425895,0.444028,0.46886,0.516104,1.16684,1.27721,1.49691,-9999,-9999
20111030,6.076,1.0,4.218,4.555,1.0,8.466,4.226,1.0,5.92,4.296,3.337,8.008,3.539,6.076,1.0,4.218,4.555,1.0,8.466,4.226,1.0,232.591,122.592,1.0,118.748,122.592,1.0,341.396,1.0,330.346,341.396,1.0,268.654,1.0,277.282,268.654,1.0,5.81,1.0,3.875,5.81,1.0,99.73,99.64,1.0,0.0,0.0,0.0,0.81,0.89,1.0,0.180583333333,1.0,54.6287916667,1.0,18.0045625,1.0,293.168125,1.0,407.566,1.0,10.171,1.0,-9999,1.0,28.3644,1.0,-9999,-9999,-9999,1.71319,-9999,22.2355,1.0,-9999,-9999,-9999,2.75715,-9999,-9999,-9999,27,21,27,20,0.83782,0.958333,0.174734,0.209074,0.83782,0.958333,0.174734,0.209074,0.877158,0.958333,0.013406,0.748611,0.769439,0.813134,0.859777,0.937173,0.99905,1.00699,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,1.93415,0.766232,1.0,0.237106,0.321466,-0.641361,2.68634,0.904762,0.232629,0.325419,1.93415,0.766232,1.0,0.237106,0.321466,-0.641361,2.68634,0.904762,0.232629,0.325419,1.46344,1.71586,1.78241,1.93415,1.98134,2.15001,2.16271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.644434,-0.643775,-0.641719,-0.568797,-0.189897,-0.188665,-0.184139,0.904762,0.904762,0.904762,0.904762,0.904762,0.904762,0.904762,1.15106,1.19412,1.19263,0.00943873,1.06189,1.14917,1.15711,1.1961,1.24068,1.24992,1.2596,0.359308,0.356297,0.315476,0.0106906,0.226187,0.249921,0.25875,0.299292,0.359308,0.405227,0.425195,0.552479,0.700065,1.23749,0.112136,0.589862,0.618754,0.650874,0.74247,1.6819,2.18657,2.62461,0.610017,0.594177,0.843192,0.0529866,0.506023,0.547451,0.565507,0.610017,1.08886,1.2168,1.45402,-9999,-9999
20111031,7.614,1.0,6.434,1.068,1.0,9.132,1.681,1.0,7.934,6.732,1.308,9.48,0.996,7.614,1.0,6.434,1.068,1.0,9.132,1.681,1.0,230.079,60.389,1.0,74.584,60.389,1.0,348.478,1.0,356.002,348.478,1.0,312.074,1.0,316.871,312.074,1.0,3.689,1.0,3.786,3.689,1.0,99.48,99.551,1.0,1.25,1.25,0.0,1.163,1.129,1.0,0.241979166667,1.0,13.3611458333,1.0,10.1818510638,0.979166666667,312.7575,1.0,408.353,1.0,10.448,1.0,-9999,1.0,17.6734,1.0,-9999,-9999,-9999,1.98146,-9999,8.35776,1.0,-9999,-9999,-9999,2.50603,-9999,-9999,-9999,27,21,27,20,0.571428,1.0,0.187853,0.220481,0.571428,1.0,0.187853,0.220481,0.676026,0.996354,0.0158284,0.533563,0.571497,0.5752,0.658386,0.723508,0.802351,0.853754,1.0,1.0,1.0,0.979167,0.979167,0.979167,1.0,1.3837,0.871169,1.0,0.245784,0.323946,-0.520406,2.80835,1.0,0.266219,0.300168,1.3837,0.871169,1.0,0.245784,0.323946,-0.520406,2.80835,1.0,0.266219,0.300168,1.28171,1.33454,1.3766,1.3882,1.65767,1.75659,1.77501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.537937,-0.528358,-0.520406,-0.51807,-0.397391,-0.251027,-0.251027,0.952381,1.0,1.0,1.0,1.0,1.0,1.0,1.15447,1.2177,1.18805,0.014352,0.980747,1.13129,1.15447,1.19771,1.2458,1.27224,1.30838,0.668519,0.646277,0.512025,0.0239883,0.268608,0.302796,0.344582,0.578872,0.621734,0.646277,0.689349,0.602969,1.23306,1.40166,0.0889211,0.73768,0.775727,0.851055,1.37752,1.60334,2.10998,2.51401,0.780826,0.660955,0.696295,0.0369762,0.442925,0.452904,0.48843,0.68415,0.780826,0.949521,1.15603,-9999,-9999
