TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20030220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.103,-4.55,1.383,1.044,2.51,-2.103,0.0,-4.55,1.383,0.0,1.044,2.51,0.0,208.768,125.441,0.604167,115.729,114.903,0.604167,-9999,-9999,242.602,242.602,0.0,-9999,-9999,249.986,249.986,0.0,-9999,-9999,1.183,1.183,0.0,96.879,96.879,0.0,0.0,0.0,1.0,1.442,1.442,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-3.497,1.0,6.82598,3.0,43.0663,0.0,-9999,-9999,-9999,-9999,-9999,100.679,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27,21,0,0,-5.57083,0.0,-9999,-9999,-5.50924,0.0,-9999,-9999,-5.69323,0.0,0.061477,-6.45981,-6.16985,-5.97864,-5.57083,-5.2886,-5.2886,-5.28034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131053,1.96245,0.0,-9999,-9999,-12.1019,3.31582,0.0,-9999,-9999,-0.0255397,2.08715,0.0,-9999,-9999,-12.1019,3.31582,0.0,-9999,-9999,-1.65401,-1.15728,-0.829695,-0.131053,0.352446,0.352446,0.3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1019,-12.1019,-12.1019,-12.1019,-12.1019,-12.1019,-12.1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13322,1.30948,1.11275,0.0201843,0.891272,0.910951,1.02486,1.09782,1.17642,1.30948,1.31244,6.80271,6.81872,6.80598,0.0634317,6.37816,6.37816,6.38642,6.80271,7.06113,7.19951,7.65518,0.180338,0.180338,0.178676,0.000334947,0.174614,0.175892,0.176394,0.178746,0.180509,0.180509,0.180582,3.31303,3.32721,3.31473,0.00248751,3.28488,3.29406,3.29754,3.31459,3.3284,3.3284,3.32891,-9999,-9999
20030221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.577,-11.301,2.322,-9.722,0.488,-10.577,0.0,-11.301,2.322,0.0,-9.722,0.488,0.0,211.767,153.461,0.583333,30.852,30.746,0.583333,-9999,-9999,263.601,263.601,0.0,-9999,-9999,274.977,274.977,0.0,-9999,-9999,0.006,0.006,0.0,97.017,97.017,0.0,0.859,0.0,1.0,1.31,1.31,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-3.117,1.0,4.83392,3.0,36.6197,0.0,-9999,-9999,-9999,-9999,-9999,59.2914,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-5.56216,0.0,-9999,-9999,-5.57868,0.0,-9999,-9999,-5.73673,0.0,0.0415753,-6.31677,-5.98943,-5.84411,-5.57908,-5.53094,-5.52894,-5.52894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0527173,2.01089,0.0,-9999,-9999,-11.6321,3.63362,0.0,-9999,-9999,-0.0821084,1.98995,0.0,-9999,-9999,-11.6321,3.63362,0.0,-9999,-9999,-1.39521,-0.812851,-0.554321,-0.0828171,0.00281325,0.00637989,0.00637989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.6321,-11.6321,-11.6321,-11.6321,-11.6321,-11.6321,-11.6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880244,1.02596,0.742428,0.0324339,0.345137,0.439124,0.689187,0.852747,0.852747,0.852747,1.02596,6.59222,6.60463,6.47915,0.0352936,6.20911,6.31944,6.38168,6.43182,6.59222,6.63656,7.00596,0.0191602,0.0191602,0.0189836,3.55867e-05,0.0185521,0.0186878,0.0187412,0.0189911,0.0191783,0.0191783,0.0191862,2.06472,2.07997,2.06744,0.00233976,2.04216,2.04749,2.0495,2.06472,2.08065,2.08065,2.08093,-9999,-9999
20030222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.775,-17.658,1.781,-15.731,1.577,-16.775,0.0,-17.658,1.781,0.0,-15.731,1.577,0.0,214.793,147.725,0.583333,124.69,124.277,0.583333,-9999,-9999,190.303,190.303,0.0,-9999,-9999,187.747,187.747,0.0,-9999,-9999,0.053,0.053,0.0,97.322,97.322,0.0,0.085,0.0,1.0,1.266,1.266,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-3.826,1.0,5.36872,3.0,48.1714,0.0,-9999,-9999,-9999,-9999,-9999,86.4089,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-6.23479,0.0,-9999,-9999,-6.22375,0.0,-9999,-9999,-6.43936,0.0,0.0390547,-6.89895,-6.70291,-6.62541,-6.28014,-6.23917,-6.22375,-6.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0992923,2.24529,0.0,-9999,-9999,-12.9913,3.2973,0.0,-9999,-9999,-0.0796426,2.27104,0.0,-9999,-9999,-12.9913,3.2973,0.0,-9999,-9999,-1.28085,-0.932088,-0.794217,-0.179969,-0.107083,-0.0796426,-0.0722719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9913,-12.9913,-12.9913,-12.9913,-12.9913,-12.9913,-12.9913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665723,0.783259,0.501778,0.0340944,0.125622,0.177305,0.378438,0.644927,0.644927,0.644927,0.783259,6.96469,7.007,6.94113,0.0243058,6.79576,6.81912,6.86453,6.91105,7.007,7.0403,7.27738,0.00206907,0.00206907,0.00205001,3.84221e-06,0.00200339,0.00201807,0.00202384,0.00205085,0.00207104,0.00207104,0.00207184,3.48933,3.50403,3.49106,0.00259277,3.45986,3.46953,3.47321,3.49106,3.50529,3.50529,3.50583,-9999,-9999
20030223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-20.361,-21.596,1.345,-18.901,2.371,-20.361,0.0,-21.596,1.345,0.0,-18.901,2.371,0.0,217.844,125.441,0.583333,103.448,102.935,0.583333,-9999,-9999,180.821,180.821,0.0,-9999,-9999,176.463,176.463,0.0,-9999,-9999,0.039,0.039,0.0,97.679,97.679,0.0,0.0,0.0,1.0,0.796,0.796,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-4.965,1.0,6.82598,3.0,43.0663,0.0,-9999,-9999,-9999,-9999,-9999,100.679,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-5.57083,0.0,-9999,-9999,-5.50924,0.0,-9999,-9999,-5.69323,0.0,0.061477,-6.45981,-6.16985,-5.97864,-5.57083,-5.2886,-5.2886,-5.28034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117659,1.8527,0.0,-9999,-9999,-11.7266,3.68383,0.0,-9999,-9999,0.121338,1.98108,0.0,-9999,-9999,-11.7266,3.68383,0.0,-9999,-9999,-1.56977,-1.05393,-0.713746,0.0117659,0.513861,0.513861,0.52856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7266,-11.7266,-11.7266,-11.7266,-11.7266,-11.7266,-11.7266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532521,0.631172,0.377889,0.0310182,0.0590567,0.0894042,0.237373,0.515886,0.515886,0.515886,0.631172,6.1244,6.14041,6.07112,0.0438847,5.75575,5.79622,5.80449,6.07985,6.18433,6.18542,6.69718,0.000481331,0.000481331,0.000476913,8.91395e-07,0.00046609,0.000469462,0.000470824,0.000477094,0.000481785,0.000481785,0.000482001,3.28678,3.30185,3.28872,0.0025906,3.25806,3.2671,3.27054,3.28793,3.30302,3.30302,3.30352,-9999,-9999
20030224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-22.842,-23.51,1.042,-22.053,1.732,-22.842,0.0,-23.51,1.042,0.0,-22.053,1.732,0.0,220.919,153.461,0.583333,135.475,134.812,0.583333,-9999,-9999,146.784,146.784,0.0,-9999,-9999,135.955,135.955,0.0,-9999,-9999,0.001,0.001,0.0,98.209,98.209,0.0,0.053,0.0,1.0,1.161,1.161,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-5.693,1.0,4.83392,3.0,36.6197,0.0,-9999,-9999,-9999,-9999,-9999,59.2914,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-5.56216,0.0,-9999,-9999,-5.57868,0.0,-9999,-9999,-5.73673,0.0,0.0415753,-6.31677,-5.98943,-5.84411,-5.57908,-5.53094,-5.52894,-5.52894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0527173,2.01089,0.0,-9999,-9999,-11.6321,3.63362,0.0,-9999,-9999,-0.0821084,1.98995,0.0,-9999,-9999,-11.6321,3.63362,0.0,-9999,-9999,-1.39521,-0.812851,-0.554321,-0.0828171,0.00281325,0.00637989,0.00637989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.6321,-11.6321,-11.6321,-11.6321,-11.6321,-11.6321,-11.6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438876,0.523677,0.2976,0.027827,0.0276433,0.0455951,0.154415,0.425166,0.425166,0.425166,0.523677,6.08994,6.10235,6.03432,0.0290587,5.85432,5.9541,5.9541,6.00194,6.04477,6.10235,6.47118,7.35703e-05,7.35703e-05,7.29001e-05,1.41299e-07,7.12138e-05,7.16462e-05,7.19921e-05,7.29434e-05,7.36784e-05,7.36784e-05,7.36784e-05,3.57292,3.58741,3.57455,0.00258606,3.54319,3.55313,3.55691,3.57492,3.5887,3.5887,3.58926,-9999,-9999
20030225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-19.18,-20.995,5.726,-17.206,5.035,-19.18,0.0,-20.995,5.726,0.0,-17.206,5.035,0.0,224.018,147.725,0.5625,135.801,135.801,0.5625,-9999,-9999,156.527,156.527,0.0,-9999,-9999,147.551,147.551,0.0,-9999,-9999,0.162,0.162,0.0,98.131,98.131,0.0,0.0,0.0,1.0,1.285,1.285,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.911,1.0,5.36872,3.0,48.1714,0.0,-9999,-9999,-9999,-9999,-9999,86.4089,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-6.23479,0.0,-9999,-9999,-6.22375,0.0,-9999,-9999,-6.43936,0.0,0.0390547,-6.89895,-6.70291,-6.62541,-6.28014,-6.23917,-6.22375,-6.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14472,1.90756,0.0,-9999,-9999,-12.696,3.51903,0.0,-9999,-9999,0.165156,1.93636,0.0,-9999,-9999,-12.696,3.51903,0.0,-9999,-9999,-1.0841,-0.721388,-0.578001,0.0608164,0.136618,0.165156,0.172821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.696,-12.696,-12.696,-12.696,-12.696,-12.696,-12.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57332,0.676542,0.43035,0.029406,0.112741,0.15489,0.314788,0.555411,0.555411,0.555411,0.676542,6.85797,6.90029,6.86971,0.0235193,6.74484,6.77501,6.79458,6.82154,6.90029,6.96278,7.21373,0.00289119,0.00289119,0.00286451,5.37528e-06,0.00279939,0.00281982,0.00282789,0.00286561,0.00289393,0.00289393,0.00289508,3.64963,3.66483,3.65139,0.0026908,3.61893,3.62907,3.63292,3.6515,3.66615,3.66615,3.66672,-9999,-9999
20030226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.35,-14.723,4.295,-11.857,4.66,-13.35,0.0,-14.723,4.295,0.0,-11.857,4.66,0.0,227.137,125.441,0.5625,139.371,139.371,0.5625,-9999,-9999,185.665,185.665,0.0,-9999,-9999,182.228,182.228,0.0,-9999,-9999,0.325,0.325,0.0,97.354,97.354,0.0,0.0,0.0,1.0,1.17,1.17,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-6.445,1.0,6.82598,3.0,43.0663,0.0,-9999,-9999,-9999,-9999,-9999,100.679,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-5.57083,0.0,-9999,-9999,-5.50924,0.0,-9999,-9999,-5.69323,0.0,0.061477,-6.45981,-6.16985,-5.97864,-5.57083,-5.2886,-5.2886,-5.28034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260401,1.37885,0.0,-9999,-9999,-11.4865,3.77885,0.0,-9999,-9999,0.374356,1.53439,0.0,-9999,-9999,-11.4865,3.77885,0.0,-9999,-9999,-1.38439,-0.847919,-0.494131,0.260401,0.78258,0.78258,0.797867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4865,-11.4865,-11.4865,-11.4865,-11.4865,-11.4865,-11.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819,0.914459,0.637831,0.0319298,0.26172,0.336646,0.557222,0.757475,0.757475,0.757475,0.914459,6.40768,6.4237,6.33106,0.0475349,5.95622,6.03781,6.04608,6.32144,6.43157,6.53538,7.01703,0.0151308,0.0151308,0.0149913,2.81018e-05,0.0146505,0.0147577,0.0147999,0.0149973,0.0151451,0.0151451,0.0151512,3.68289,3.69806,3.68462,0.00269403,3.65205,3.66229,3.66618,3.68485,3.69939,3.69939,3.69996,-9999,-9999
20030227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.981,-10.408,3.253,-5.344,4.444,-7.981,0.0,-10.408,3.253,0.0,-5.344,4.444,0.0,230.277,153.461,0.5625,131.836,131.836,0.5625,-9999,-9999,221.96,221.96,0.0,-9999,-9999,225.421,225.421,0.0,-9999,-9999,0.778,0.778,0.0,97.25,97.25,0.0,0.0,0.0,1.0,0.674,0.674,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-5.885,1.0,4.83392,3.0,36.6197,0.0,-9999,-9999,-9999,-9999,-9999,59.2914,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-5.56216,0.0,-9999,-9999,-5.57868,0.0,-9999,-9999,-5.73673,0.0,0.0415753,-6.31677,-5.98943,-5.84411,-5.57908,-5.53094,-5.52894,-5.52894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19799,1.58425,0.0,-9999,-9999,-11.4012,3.71884,0.0,-9999,-9999,0.167423,1.56157,0.0,-9999,-9999,-11.4012,3.71884,0.0,-9999,-9999,-1.1982,-0.592549,-0.323677,0.166686,0.255742,0.259451,0.259451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4012,-11.4012,-11.4012,-11.4012,-11.4012,-11.4012,-11.4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957791,1.11285,0.856041,0.0272935,0.512188,0.618498,0.839364,0.927872,0.927872,0.952447,1.11285,6.67911,6.69153,6.59276,0.036981,6.27145,6.45681,6.45681,6.50695,6.67911,6.72481,7.16173,0.0631856,0.0631856,0.0626031,0.000117358,0.06118,0.0616275,0.0618037,0.0626278,0.0632452,0.0632452,0.063271,3.65501,3.67038,3.65681,0.00271158,3.62416,3.6343,3.63816,3.65684,3.67169,3.67169,3.67226,-9999,-9999
20030228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.385,-11.734,2.42,-6.831,4.361,-9.385,0.0,-11.734,2.42,0.0,-6.831,4.361,0.0,233.438,147.725,0.5625,140.077,140.077,0.5625,-9999,-9999,207.105,207.105,0.0,-9999,-9999,207.742,207.742,0.0,-9999,-9999,0.545,0.545,0.0,97.373,97.373,0.0,0.0,0.0,1.0,0.521,0.521,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-5.298,1.0,5.36872,3.0,48.1714,0.0,-9999,-9999,-9999,-9999,-9999,86.4089,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-6.23479,0.0,-9999,-9999,-6.22375,0.0,-9999,-9999,-6.43936,0.0,0.0390547,-6.89895,-6.70291,-6.62541,-6.28014,-6.23917,-6.22375,-6.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14472,1.90756,0.0,-9999,-9999,-12.696,3.51903,0.0,-9999,-9999,0.165156,1.93636,0.0,-9999,-9999,-12.696,3.51903,0.0,-9999,-9999,-1.0841,-0.721388,-0.578001,0.0608164,0.136618,0.165156,0.172821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.696,-12.696,-12.696,-12.696,-12.696,-12.696,-12.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914429,1.06415,0.7961,0.0293974,0.430586,0.529643,0.756166,0.885864,0.885864,0.885864,1.06415,7.24558,7.2879,7.23546,0.0299605,7.01904,7.10553,7.12503,7.15199,7.2879,7.38636,7.66266,0.042717,0.042717,0.0423232,7.93384e-05,0.0413611,0.0416638,0.0417829,0.0423399,0.0427574,0.0427574,0.0427748,3.71986,3.73509,3.72159,0.00270955,3.68879,3.69913,3.70307,3.72188,3.73643,3.73643,3.73701,-9999,-9999
20030301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.171,-10.574,2.513,-3.473,3.104,-7.171,0.0,-10.574,2.513,0.0,-3.473,3.104,0.0,236.616,125.441,0.5625,84.33,84.327,0.5625,-9999,-9999,247.503,247.503,0.0,-9999,-9999,255.818,255.818,0.0,-9999,-9999,0.442,0.442,0.0,96.822,96.822,0.0,1.226,0.0,1.0,1.554,1.554,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-4.979,1.0,6.82598,3.0,43.0663,0.0,-9999,-9999,-9999,-9999,-9999,100.679,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-5.57083,0.0,-9999,-9999,-5.50924,0.0,-9999,-9999,-5.69323,0.0,0.061477,-6.45981,-6.16985,-5.97864,-5.57083,-5.2886,-5.2886,-5.28034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260401,1.37885,0.0,-9999,-9999,-11.4865,3.77885,0.0,-9999,-9999,0.374356,1.53439,0.0,-9999,-9999,-11.4865,3.77885,0.0,-9999,-9999,-1.38439,-0.847919,-0.494131,0.260401,0.78258,0.78258,0.797867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4865,-11.4865,-11.4865,-11.4865,-11.4865,-11.4865,-11.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983006,1.14117,0.890542,0.0262559,0.558119,0.668901,0.884672,0.952299,0.952299,1.00119,1.14117,6.63439,6.65041,6.58377,0.0542407,6.23264,6.23264,6.2409,6.56719,6.72797,6.88834,7.35168,0.0736317,0.0736317,0.0729529,0.000136753,0.0712946,0.0718163,0.0720214,0.0729816,0.0737011,0.0737011,0.0737314,3.18435,3.2006,3.18666,0.00271153,3.15524,3.1639,3.16718,3.18481,3.20172,3.20172,3.20219,-9999,-9999
20030302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-21.808,-21.921,2.619,-21.684,2.676,-21.808,0.0,-21.921,2.619,0.0,-21.684,2.676,0.0,239.811,153.461,0.5625,155.051,154.97,0.5625,-9999,-9999,139.376,139.376,0.0,-9999,-9999,127.14,127.14,0.0,-9999,-9999,0.016,0.016,0.0,97.69,97.69,0.0,0.027,0.0,1.0,0.975,0.975,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-5.407,1.0,4.83392,3.0,36.6197,0.0,-9999,-9999,-9999,-9999,-9999,59.2914,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-5.56216,0.0,-9999,-9999,-5.57868,0.0,-9999,-9999,-5.73673,0.0,0.0415753,-6.31677,-5.98943,-5.84411,-5.57908,-5.53094,-5.52894,-5.52894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19799,1.58425,0.0,-9999,-9999,-11.4012,3.71884,0.0,-9999,-9999,0.167423,1.56157,0.0,-9999,-9999,-11.4012,3.71884,0.0,-9999,-9999,-1.1982,-0.592549,-0.323677,0.166686,0.255742,0.259451,0.259451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4012,-11.4012,-11.4012,-11.4012,-11.4012,-11.4012,-11.4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477973,0.568444,0.331983,0.0289999,0.0422479,0.0658451,0.191455,0.463042,0.463042,0.463042,0.568444,6.1347,6.14712,6.06871,0.0293804,5.88574,5.99198,5.99198,6.04013,6.08752,6.14712,6.50822,0.000244881,0.000244881,0.000242653,4.50093e-07,0.000237142,0.000238936,0.000239563,0.000242719,0.000245098,0.000245098,0.000245227,3.82467,3.83961,3.82626,0.00269851,3.79329,3.80397,3.80803,3.82703,3.84099,3.84099,3.8416,-9999,-9999
20030303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.71,-18.685,6.073,-14.563,3.794,-16.71,0.0,-18.685,6.073,0.0,-14.563,3.794,0.0,243.022,147.725,0.5625,58.571,58.529,0.5625,-9999,-9999,231.467,231.467,0.0,-9999,-9999,236.734,236.734,0.0,-9999,-9999,0.025,0.025,0.0,96.485,96.485,0.0,1.592,0.0,1.0,0.978,0.978,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-6.425,1.0,5.36872,3.0,48.1714,0.0,-9999,-9999,-9999,-9999,-9999,86.4089,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-6.23479,0.0,-9999,-9999,-6.22375,0.0,-9999,-9999,-6.43936,0.0,0.0390547,-6.89895,-6.70291,-6.62541,-6.28014,-6.23917,-6.22375,-6.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14472,1.90756,0.0,-9999,-9999,-12.696,3.51903,0.0,-9999,-9999,0.165156,1.93636,0.0,-9999,-9999,-12.696,3.51903,0.0,-9999,-9999,-1.0841,-0.721388,-0.578001,0.0608164,0.136618,0.165156,0.172821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.696,-12.696,-12.696,-12.696,-12.696,-12.696,-12.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662854,0.778906,0.515586,0.0310986,0.166243,0.221868,0.411047,0.642147,0.642147,0.642147,0.778906,6.96034,7.00265,6.95494,0.0246793,6.81681,6.84119,6.8664,6.90827,7.00265,7.07077,7.30999,0.00598138,0.00598138,0.00592627,1.11076e-05,0.00579158,0.00583398,0.00585065,0.00592858,0.00598709,0.00598709,0.00598944,2.79111,2.80764,2.79373,0.00265813,2.76381,2.77126,2.77408,2.79111,2.8086,2.8086,2.80901,-9999,-9999
