TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_4,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_4_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20051123,4.825,1.0,4.552,1.238,1.0,5.37,0.763,1.0,5.176,4.932,0.305,5.663,0.379,4.825,1.0,4.552,1.238,1.0,5.37,0.763,1.0,66.6522,9.669,1.0,10.972,9.669,1.0,-9999,-9999,322.894,322.894,0.0,307.4,1.0,338.671,307.4,1.0,0.644,1.0,0.407,0.644,1.0,102.458,102.423,1.0,0.537,0.0,1.0,1.594,1.594,0.0,-9999,0.0,2.82779664583,1.0,23.0322366667,1.0,-9999,-9999,4.37,4.218,4.637,4.084,1.0,1.0,1.0,1.0,35.088,29.265,26.489,0.0,0.0,0.0,-5.34728,-9999,0.230728,0.0,-9999,-9999,-9999,-9999,-9999,-3.95319,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,3.73504,0.0,-9999,-9999,3.73504,0.0,-9999,-9999,3.72218,0.0,0.0165771,3.59581,3.62554,3.66199,3.69207,3.73504,3.77876,3.97087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89475,0.465071,0.0,-9999,-9999,3.00828,1.45886,0.0,-9999,-9999,3.89475,0.465071,0.0,-9999,-9999,3.00828,1.45886,0.0,-9999,-9999,3.73254,3.77204,3.79846,3.84815,3.89475,3.89475,4.21748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9302,2.93713,2.97043,3.00828,3.02295,3.06139,3.18534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67649,2.67649,2.70107,0.031771,2.40223,2.43905,2.52203,2.72737,2.90566,2.92696,2.95855,-1.05855,-1.05855,-1.02111,0.0359699,-1.52905,-1.25792,-1.16838,-1.05855,-0.827576,-0.777907,-0.666986,2.7149,2.51598,2.91524,0.187063,0.917529,2.18864,2.24062,2.56157,2.79997,4.72948,5.44953,0.467069,0.46812,0.532793,0.0246495,0.336937,0.437029,0.463424,0.46812,0.501395,0.761636,0.856867,-9999,-9999
20051124,5.713,1.0,4.901,1.108,1.0,7.337,0.576,1.0,5.72,5.399,0.763,6.364,0.066,5.713,1.0,4.901,1.108,1.0,7.337,0.576,1.0,65.1591,6.98,1.0,3.294,6.98,1.0,-9999,-9999,327.214,327.214,0.0,310.711,1.0,342.658,310.711,1.0,1.085,1.0,0.621,1.085,1.0,99.694,99.46,1.0,12.32,4.55,1.0,4.534,4.534,0.0,-9999,0.0,-0.56338743125,1.0,18.0982035417,1.0,-9999,-9999,3.771,4.774,5.082,4.614,1.0,1.0,1.0,1.0,35.229,29.38,26.584,0.0,0.0,0.0,-3.68564,-9999,0.0963805,0.0,-9999,-9999,-9999,-9999,-9999,-6.88946,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,3.77611,0.0,-9999,-9999,3.77611,0.0,-9999,-9999,3.80328,0.0,0.0168609,3.68937,3.74873,3.76779,3.77611,3.79479,3.8303,4.06707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04047,0.302151,0.0,-9999,-9999,2.83556,1.29876,0.0,-9999,-9999,4.04047,0.302151,0.0,-9999,-9999,2.83556,1.29876,0.0,-9999,-9999,3.91392,4.01838,4.01991,4.02493,4.04047,4.08262,4.17431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78747,2.83556,2.83556,2.85572,2.88731,2.92896,3.40905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78558,2.78558,2.83088,0.0291847,2.55429,2.64006,2.66581,2.83029,3.02967,3.04241,3.07723,-0.990521,-0.990521,-0.972398,0.033785,-1.5263,-1.21319,-1.11445,-0.945818,-0.783385,-0.736343,-0.706445,2.91568,2.70228,3.10921,0.195269,0.972617,2.35916,2.4141,2.74157,3.01165,4.9983,5.74092,0.337891,0.338625,0.386665,0.0180676,0.244393,0.317025,0.335371,0.338625,0.362757,0.553941,0.624165,-9999,-9999
20051125,1.355,1.0,1.677,0.909,1.0,0.711,0.327,1.0,2.087,2.132,0.61,1.997,0.199,1.355,1.0,1.677,0.909,1.0,0.711,0.327,1.0,63.7198,4.717,1.0,6.303,4.717,1.0,-9999,-9999,293.204,293.204,0.0,280.953,1.0,311.274,280.953,1.0,0.609,1.0,0.485,0.609,1.0,97.812,97.898,1.0,3.359,2.816,0.708333,5.295,5.295,0.0,-9999,-9999,-1.75193033333,1.0,15.5668957143,0.729166666667,-9999,-9999,0.445,3.091,4.794,3.612,1.0,1.0,1.0,1.0,27.135,23.379,22.455,0.0,0.0,0.0,-15.358,-9999,0.615389,0.0,-9999,-9999,-9999,-9999,-9999,-1.18997,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,3.29376,0.0,-9999,-9999,3.29376,0.0,-9999,-9999,3.2937,0.0,0.00571529,3.22959,3.23526,3.2853,3.29376,3.3021,3.33051,3.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29992,0.0532282,0.0,-9999,-9999,2.92222,0.604377,0.0,-9999,-9999,3.29992,0.0532282,0.0,-9999,-9999,2.92222,0.604377,0.0,-9999,-9999,3.21869,3.22674,3.28057,3.29992,3.30534,3.31908,3.36592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89917,2.89947,2.92222,2.9231,2.94297,2.97869,2.99561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25775,2.25775,2.21728,0.040883,1.75053,1.85669,2.02617,2.27594,2.40492,2.45902,2.53077,-1.03601,-1.03601,-1.07641,0.0401366,-1.57997,-1.42817,-1.26516,-0.971476,-0.905785,-0.871558,-0.753687,2.01162,1.86357,2.22447,0.155567,0.717222,1.59761,1.63852,1.92485,2.13211,3.74318,4.3704,0.230315,0.230743,0.266775,0.0129227,0.168323,0.218434,0.228922,0.230743,0.247356,0.385347,0.438085,-9999,-9999
20051126,0.744,1.0,0.467,1.113,1.0,1.299,0.467,1.0,0.717,0.375,1.138,1.402,0.525,0.744,1.0,0.467,1.113,1.0,1.299,0.467,1.0,62.3344,9.628,1.0,15.332,9.628,1.0,-9999,-9999,248.123,248.123,0.0,258.771,1.0,269.672,258.771,1.0,0.443,1.0,0.692,0.443,1.0,98.51,98.607,1.0,0.019,0.029,0.0416667,2.209,2.209,0.0,-9999,0.0,-4.84478402083,1.0,-9999,0.0,-9999,-9999,0.503,2.037,3.869,2.442,0.958333,1.0,1.0,1.0,23.727,21.039,20.862,0.0,0.0,0.0,-14.656,-9999,1.3163,0.0,-9999,-9999,-9999,-9999,-9999,-1.00103,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32,16,0,0,2.60023,0.0,-9999,-9999,2.60023,0.0,-9999,-9999,2.69227,0.0,0.0212443,2.55002,2.60023,2.60023,2.62384,2.72434,2.89976,2.9212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14191,0.0492486,0.0,-9999,-9999,1.23329,2.16345,0.0,-9999,-9999,3.14191,0.0492486,0.0,-9999,-9999,1.23329,2.16345,0.0,-9999,-9999,3.00843,3.02059,3.12486,3.14191,3.16088,3.37182,3.49888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12224,1.18131,1.23329,1.44725,1.56643,1.60992,1.63939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18559,2.18559,2.13616,0.0421052,1.64449,1.76532,1.94358,2.19873,2.31366,2.38094,2.45634,-0.414638,-0.414638,-0.556106,0.0453404,-1.38236,-0.834916,-0.657421,-0.509006,-0.327677,-0.317294,-0.245483,1.90088,1.76087,2.11383,0.150145,0.684488,1.50551,1.54458,1.82362,2.03721,3.5806,4.19088,0.464811,0.465868,0.529707,0.0244339,0.335035,0.434548,0.461133,0.465719,0.498957,0.756722,0.850954,-9999,-9999
20051127,-0.426,1.0,-0.778,0.414,1.0,0.349,0.921,1.0,-0.971,-1.597,0.627,0.407,1.078,-0.426,1.0,-0.778,0.414,1.0,0.349,0.921,1.0,61.0035,42.889,1.0,26.648,42.889,1.0,-9999,-9999,218.283,218.283,0.0,235.753,1.0,242.136,235.753,1.0,0.606,1.0,0.659,0.606,1.0,98.847,98.902,1.0,0.0,0.0,0.0,1.565,1.565,0.0,-9999,0.0,0.01456875,1.0,-9999,0.0,-9999,-9999,0.125,1.291,3.321,1.794,0.916667,1.0,1.0,1.0,24.128,21.147,20.931,0.0,0.0,0.0,-16.1606,1.0,3.26117,0.0,-9999,-9999,-9999,-9999,-9999,-0.459213,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,2.04009,0.0,-9999,-9999,2.04009,0.0,-9999,-9999,2.09409,0.0,0.0340871,1.85921,1.887,2.00053,2.02971,2.04009,2.24117,2.59245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17982,2.25487e-15,0.0,-9999,-9999,-0.704629,2.48655,0.0,-9999,-9999,3.17982,2.25487e-15,0.0,-9999,-9999,-0.704629,2.48655,0.0,-9999,-9999,3.00571,3.01991,3.15718,3.17982,3.18234,3.46533,4.00213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916778,-0.910602,-0.79367,-0.739653,-0.72524,-0.712706,-0.704629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04822,2.04822,1.98271,0.0442642,1.44813,1.59878,1.78761,2.0527,2.16855,2.23225,2.31431,0.00812847,0.00812847,-0.111376,0.0566939,-1.14083,-0.430937,-0.407442,-0.0102025,0.132183,0.251922,0.316077,1.69465,1.56962,1.90689,0.139835,0.622955,1.33445,1.37004,1.63461,1.85863,3.27434,3.85194,1.91698,1.92651,1.99933,0.0704061,1.2706,1.64306,1.71703,1.90195,2.05124,2.66865,2.892,-9999,-9999
20051128,-1.161,1.0,-1.702,0.398,1.0,0.029,0.745,1.0,-0.912,-1.486,1.368,0.35,1.224,-1.161,1.0,-1.702,0.398,1.0,0.029,0.745,1.0,59.7261,25.734,1.0,20.358,25.734,1.0,-9999,-9999,233.209,233.209,0.0,262.472,1.0,255.91,262.472,1.0,0.399,1.0,0.535,0.399,1.0,98.876,98.812,1.0,0.288,0.252,0.625,1.132,1.132,0.0,-9999,0.0,5.16561741667,1.0,54.9542826923,0.541666666667,-9999,-9999,0.074,0.798,2.851,1.316,0.416667,1.0,1.0,1.0,21.74,19.613,19.897,0.0,0.0,0.0,-19.1523,-9999,2.1268,0.0,-9999,-9999,-9999,-9999,-9999,-2.51146,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,2.388,0.0,-9999,-9999,2.388,0.0,-9999,-9999,2.49664,0.0,0.0384044,2.29683,2.32953,2.35705,2.388,2.48553,2.65318,3.10755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17982,2.25487e-15,0.0,-9999,-9999,0.368191,1.83755,0.0,-9999,-9999,3.17982,2.25487e-15,0.0,-9999,-9999,0.368191,1.83755,0.0,-9999,-9999,2.91278,2.94612,3.0595,3.17982,3.17982,3.35286,4.00213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190421,0.353633,0.353633,0.668951,0.702022,0.764339,0.80525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96335,1.96335,1.88941,0.0452611,1.33499,1.49977,1.69326,1.96335,2.08218,2.14035,2.22603,-0.424645,-0.424645,-0.607231,0.0616383,-1.78195,-1.00514,-0.863503,-0.517504,-0.320915,-0.262697,-0.182833,1.57419,1.45792,1.78467,0.133466,0.586172,1.23516,1.26865,1.52353,1.75158,3.09028,3.64708,1.19499,1.19935,1.29882,0.0518886,0.824677,1.06794,1.12866,1.18858,1.28068,1.79198,1.97558,-9999,-9999
20051129,-0.978,1.0,-1.253,1.389,1.0,-0.372,0.238,1.0,-0.213,-0.727,1.145,0.917,0.851,-0.978,1.0,-1.253,1.389,1.0,-0.372,0.238,1.0,58.5026,15.496,1.0,16.104,15.496,1.0,-9999,-9999,247.637,247.637,0.0,267.604,1.0,269.224,267.604,1.0,0.241,1.0,0.612,0.241,1.0,99.134,99.032,1.0,0.499,0.48,1.0,2.055,2.055,0.0,-9999,0.0,5.31818166667,1.0,35.4719466667,1.0,-9999,-9999,0.316,0.571,2.446,1.028,0.0833333,1.0,1.0,1.0,20.399,18.821,19.359,0.0,0.0,0.0,-21.2667,-9999,1.06768,0.0,-9999,-9999,-9999,-9999,-9999,-2.70763,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,2.8499,0.0,-9999,-9999,2.8499,0.0,-9999,-9999,2.81252,0.0,0.0475745,2.39275,2.47384,2.50372,2.84625,2.8499,2.89975,3.45383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17982,2.25487e-15,0.0,-9999,-9999,1.79254,1.9624,0.0,-9999,-9999,3.17982,2.25487e-15,0.0,-9999,-9999,1.79254,1.9624,0.0,-9999,-9999,2.76981,2.83261,2.90922,3.17982,3.17982,3.17982,3.88983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28488,1.33699,1.39677,1.78129,1.79254,1.96298,2.09701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985,1.985,1.9136,0.0449044,1.36594,1.52607,1.71788,1.98612,2.10231,2.16377,2.24839,-0.864901,-0.864901,-0.898921,0.0724819,-2.09435,-1.32018,-1.13918,-0.864901,-0.638504,-0.361396,-0.255333,1.60674,1.48811,1.81733,0.135086,0.59589,1.26214,1.29619,1.55337,1.77978,3.13864,3.70059,0.726796,0.729183,0.800867,0.0334572,0.507722,0.657793,0.697821,0.723409,0.779256,1.1164,1.23877,-9999,-9999
20051130,-0.001,1.0,-0.237,0.559,1.0,0.519,0.886,1.0,0.326,0.037,1.113,0.962,0.491,-0.001,1.0,-0.237,0.559,1.0,0.519,0.886,1.0,57.3328,38.519,1.0,20.818,38.519,1.0,-9999,-9999,250.979,250.979,0.0,242.084,1.0,272.308,242.084,1.0,0.631,1.0,0.777,0.631,1.0,99.608,99.48,1.0,0.483,0.7,1.0,2.119,2.119,0.0,-9999,0.0,1.15476104167,1.0,66.549833125,1.0,-9999,-9999,0.566,0.493,2.245,0.884,0.145833,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-19.2199,-9999,2.67349,0.0,-9999,-9999,-9999,-9999,-9999,3.73721,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,1.83229,0.0,-9999,-9999,1.83229,0.0,-9999,-9999,1.8205,0.0,0.0275086,1.56543,1.64963,1.67146,1.79015,1.88145,1.88151,2.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17982,2.25487e-15,0.0,-9999,-9999,-1.34544,2.91993,0.0,-9999,-9999,3.17982,2.25487e-15,0.0,-9999,-9999,-1.34544,2.91993,0.0,-9999,-9999,2.76981,2.83261,2.90922,3.17982,3.17982,3.17982,3.78823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.58344,-1.47537,-1.47537,-1.34544,-1.19382,-1.19365,-1.14481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09775,2.09775,2.03761,0.0435808,1.51661,1.65774,1.84328,2.10479,2.21649,2.28587,2.36566,0.265462,0.265462,0.217114,0.0547419,-0.677393,-0.129645,-0.0179271,0.263536,0.420566,0.630048,0.694192,1.76705,1.63676,1.97992,0.143553,0.644796,1.39432,1.43115,1.70115,1.9221,3.38332,3.97288,1.73135,1.73964,1.81525,0.0649117,1.15377,1.49226,1.56166,1.71838,1.85302,2.43352,2.64244,-9999,-9999
20051201,1.455,1.0,0.831,0.813,1.0,2.827,0.39,1.0,2.434,1.676,1.24,4.1,0.449,1.455,1.0,0.831,0.813,1.0,2.827,0.39,1.0,56.2165,9.655,1.0,9.045,9.655,1.0,-9999,-9999,279.658,279.658,0.0,281.161,1.0,298.773,281.161,1.0,0.823,1.0,0.755,0.823,1.0,99.972,99.629,1.0,2.184,0.53,1.0,3.872,3.872,0.0,-9999,0.0,-5.364582375,1.0,20.7533597917,1.0,-9999,-9999,0.538,0.443,2.169,0.849,0.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-15.5755,-9999,0.41042,0.0,-9999,-9999,-9999,-9999,-9999,-4.27673,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,3.01435,0.0,-9999,-9999,3.01435,0.0,-9999,-9999,3.05648,0.0,0.0211273,2.9234,2.96593,3.00229,3.01391,3.03905,3.047,3.39693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2367,0.103995,0.0,-9999,-9999,2.17451,0.890117,0.0,-9999,-9999,3.2367,0.103995,0.0,-9999,-9999,2.17451,0.890117,0.0,-9999,-9999,3.06903,3.11332,3.1222,3.23609,3.2367,3.23914,3.6501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17054,2.17451,2.17451,2.26291,2.2847,2.40876,2.44479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26988,2.26988,2.23146,0.0405473,1.77137,1.87297,2.04076,2.28906,2.42079,2.47213,2.5431,-0.744473,-0.744473,-0.825024,0.0489953,-1.64083,-1.1435,-1.01787,-0.746189,-0.584135,-0.559902,-0.416854,2.03275,1.88318,2.24509,0.156469,0.723159,1.61543,1.65667,1.94392,2.14922,3.77231,4.40215,0.466193,0.46725,0.53147,0.0245444,0.336122,0.435963,0.462519,0.46725,0.500445,0.75942,0.854157,-9999,-9999
20051202,0.792,1.0,0.568,0.262,1.0,1.285,0.386,1.0,0.544,0.389,0.882,0.883,0.551,0.792,1.0,0.568,0.262,1.0,1.285,0.386,1.0,55.1532,18.527,1.0,21.319,18.527,1.0,-9999,-9999,241.357,241.357,0.0,271.986,1.0,263.429,271.986,1.0,1.403,1.0,1.008,1.403,1.0,99.7,98.824,1.0,0.021,0.08,1.0,4.493,4.493,0.0,-9999,-9999,-6.36255104167,1.0,36.3152364583,1.0,-9999,-9999,0.123,0.448,2.1,0.832,0.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-16.4569,-9999,2.20159,0.0,-9999,-9999,-9999,-9999,-9999,-0.577873,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,2.80466,0.0,-9999,-9999,2.80466,0.0,-9999,-9999,2.80268,0.0,0.00487235,2.75485,2.76287,2.79042,2.80466,2.80802,2.81189,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30009,0.0523988,0.0,-9999,-9999,1.38844,1.27378,0.0,-9999,-9999,3.30009,0.0523988,0.0,-9999,-9999,1.38844,1.27378,0.0,-9999,-9999,3.21894,3.22703,3.28074,3.30009,3.30563,3.31957,3.36587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22115,1.33678,1.38844,1.39881,1.4381,1.44826,1.46063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19065,2.19065,2.14119,0.0421814,1.64832,1.76986,1.94851,2.20396,2.31941,2.38643,2.46178,-0.614009,-0.614009,-0.661487,0.0409131,-1.1421,-1.03305,-0.857083,-0.558904,-0.488568,-0.459603,-0.341094,1.9056,1.76525,2.11913,0.150534,0.686249,1.50916,1.54833,1.82823,2.04245,3.58977,4.20151,0.874704,0.877396,0.96851,0.040925,0.614402,0.796133,0.845577,0.870964,0.938067,1.35519,1.50517,-9999,-9999
20051203,1.517,1.0,1.299,0.391,1.0,1.996,0.25,1.0,1.803,1.813,0.215,1.78,0.127,1.517,1.0,1.299,0.391,1.0,1.996,0.25,1.0,54.1437,6.781,1.0,8.502,6.781,1.0,-9999,-9999,292.764,292.764,0.0,279.17,1.0,310.867,279.17,1.0,1.189,1.0,1.196,1.189,1.0,99.264,99.239,1.0,0.352,0.1,1.0,4.839,4.839,0.0,-9999,0.0,3.32452682708,1.0,16.247334375,1.0,-9999,-9999,0.68,0.455,2.007,0.802,0.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-13.8637,1.0,0.700826,0.0,-9999,-9999,-9999,-9999,-9999,-0.561137,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,2.95241,0.0,-9999,-9999,2.95241,0.0,-9999,-9999,3.0718,0.0,0.0297215,2.92612,2.94277,2.95241,2.9862,3.06692,3.26361,3.57234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14306,0.0489201,0.0,-9999,-9999,2.18953,0.976241,0.0,-9999,-9999,3.14306,0.0489201,0.0,-9999,-9999,2.18953,0.976241,0.0,-9999,-9999,3.00835,3.02057,3.12629,3.14306,3.16153,3.37466,3.51449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18953,2.18953,2.18953,2.41199,2.50201,2.63966,3.27653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27661,2.27661,2.23819,0.0406417,1.7766,1.87915,2.04739,2.29604,2.4285,2.47944,2.55032,-0.675804,-0.675804,-0.833611,0.0499091,-1.79871,-1.09279,-1.0271,-0.784174,-0.594134,-0.555852,-0.482683,2.03919,1.88915,2.25229,0.156993,0.725546,1.62041,1.66179,1.95021,2.1563,3.78472,4.41649,0.329277,0.329955,0.378373,0.0178946,0.23904,0.310124,0.32699,0.329955,0.353557,0.543622,0.613921,-9999,-9999
