TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140526,18.481,1.0,17.429,0.552,1.0,19.059,1.491,1.0,19.181,17.122,0.772,20.31,1.809,18.481,1.0,17.429,0.552,1.0,19.059,1.491,1.0,473.175,324.406,1.0,280.237,324.406,1.0,352.008,1.0,351.396,352.008,1.0,371.856,1.0,375.388,371.856,1.0,5.314,1.0,6.026,5.314,1.0,101.175,101.313,1.0,0.187,0.0,1.0,1.175,2.238,1.0,-9999,0.0,228.192288125,1.0,678.357462708,1.0,168.537190771,1.0,38.1942541458,1.0,411.925708333,1.0,397.363,1.0,18.667,18.261,17.69,17.065,16.316,15.266,1.0,1.0,1.0,1.0,1.0,1.0,7.677,5.191,7.829,12.083,1.0,1.0,1.0,1.0,5.15664,1.0,73.4621,0.9375,89.7821,85.6501,113.601,5.22861,21.3695,106.002,0.9375,129.55,123.588,163.92,7.50013,30.8241,15.0,1,17,31,17,31,-2.35009,0.9375,0.542579,0.590061,-2.27409,0.9375,0.542135,0.589653,-2.39339,0.9375,0.0334975,-2.7418,-2.64267,-2.59641,-2.35009,-2.25656,-2.17886,-2.08415,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,7.70678,0.338311,1.0,0.625794,0.796715,-7.73286,8.31683,0.903226,0.733247,0.746545,7.81615,0.348398,1.0,0.627066,0.797714,-7.67945,8.39359,0.903226,0.732188,0.745504,6.78173,7.17395,7.30241,7.60702,7.95157,8.16013,8.16013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.06832,-7.89216,-7.85684,-7.74378,-7.63913,-7.61161,-7.58467,0.903226,0.903226,0.903226,0.903226,0.903226,0.903226,0.903226,7.81908,7.96073,7.97428,0.0373791,7.51997,7.76004,7.80216,7.94021,8.23724,8.24713,8.26203,10.204,10.2348,10.3677,0.0212465,10.1979,10.2177,10.2301,10.3564,10.4951,10.5114,10.5372,7.07893,6.90965,6.93994,0.0863414,5.76674,6.68291,6.76378,6.94458,7.02977,7.6141,7.84506,10.2046,10.2268,10.1326,0.133815,8.03898,10.1109,10.1633,10.2414,10.475,10.8895,11.0634,8.32067,1.0
20140527,17.387,1.0,16.831,0.193,1.0,17.692,0.646,1.0,16.666,15.51,0.834,17.3,1.515,17.387,1.0,16.831,0.193,1.0,17.692,0.646,1.0,474.334,240.537,1.0,253.613,240.537,1.0,357.226,1.0,338.74,357.226,1.0,386.095,1.0,359.721,386.095,1.0,5.25,1.0,3.872,5.25,1.0,101.064,101.198,1.0,4.192,0.0,1.0,1.857,3.388,1.0,-9999,-9999,173.211729792,1.0,520.5361605,1.0,256.975527875,1.0,30.7542968542,1.0,405.607625,1.0,390.961,1.0,18.409,18.118,17.743,17.252,16.503,15.341,1.0,1.0,1.0,1.0,1.0,1.0,7.398,4.978,7.739,11.674,1.0,1.0,1.0,1.0,2.98339,1.0,44.4122,0.958333,54.2786,51.7806,67.6745,3.61156,12.3231,62.2816,0.958333,76.1178,72.6147,94.9036,6.27945,17.6756,15.0,1,17,31,17,31,-1.65681,0.9375,0.572114,0.728274,-1.58003,0.9375,0.571779,0.728011,-1.68134,0.936458,0.0630059,-2.28862,-2.20211,-2.05173,-1.65681,-1.34014,-1.30084,-1.18037,0.958333,0.958333,0.958333,0.9375,0.916667,0.916667,0.916667,7.5911,0.0533842,1.0,0.630469,0.7972,-6.63499,7.83433,0.903226,0.780501,0.876025,7.70157,0.0583018,1.0,0.629412,0.796364,-6.581,7.9061,0.903226,0.780212,0.875767,6.74442,7.0666,7.17139,7.47667,7.83827,8.04238,8.04238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.25444,-7.1134,-7.02029,-6.63947,-6.36116,-6.31782,-5.84859,0.935484,0.935484,0.935484,0.903226,0.870968,0.870968,0.870968,7.99923,8.17284,8.11396,0.0366429,7.77314,7.87015,7.97811,8.104,8.20179,8.34578,8.3465,9.68777,9.75287,9.7953,0.0484122,9.23044,9.57846,9.65366,9.71863,10.0344,10.0618,10.2246,6.63154,6.37053,6.62415,0.0938946,5.64482,6.17943,6.34181,6.47215,6.9149,7.39386,7.72801,8.2717,8.31855,8.38562,0.139144,6.32817,8.26282,8.30117,8.43872,8.95581,9.29267,9.47892,8.0726,1.0
20140528,18.045,1.0,16.948,0.163,1.0,18.646,1.015,1.0,17.128,15.262,0.871,18.151,1.588,18.045,1.0,16.948,0.163,1.0,18.646,1.015,1.0,475.45,302.547,1.0,250.067,302.547,1.0,351.386,1.0,343.488,351.386,1.0,375.057,1.0,365.599,375.057,1.0,5.936,1.0,4.2,5.936,1.0,100.947,101.054,1.0,1.281,0.0,1.0,1.383,2.781,1.0,-9999,0.0,209.361527083,1.0,628.795802479,1.0,229.955026958,1.0,37.246251125,1.0,409.688791667,1.0,387.137,1.0,18.699,18.338,17.854,17.312,16.572,15.435,1.0,1.0,1.0,1.0,1.0,1.0,7.177,4.766,7.62,11.36,1.0,1.0,1.0,1.0,4.14398,1.0,63.0547,0.958333,78.0787,73.516,96.0815,4.61472,17.3525,82.2086,0.958333,101.796,95.8477,125.268,7.25552,22.9841,15.0,1,17,31,17,31,-2.32201,0.958333,0.570744,0.626066,-2.28464,0.958333,0.570374,0.625729,-2.38291,0.958333,0.0345549,-2.78089,-2.73019,-2.55997,-2.32201,-2.2176,-2.21557,-2.14192,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,7.26899,0.914859,1.0,0.72247,0.781559,-7.45089,7.9962,0.935484,0.753834,0.7807,7.33815,0.932323,1.0,0.722328,0.781428,-7.43306,8.02375,0.935484,0.753251,0.780137,6.74922,6.95163,7.05485,7.22046,7.42376,7.54785,7.54785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.97614,-7.77934,-7.63153,-7.45089,-7.39348,-7.37325,-7.27497,0.935484,0.935484,0.935484,0.935484,0.935484,0.935484,0.935484,8.38826,8.48904,8.4226,0.0399504,8.12422,8.21656,8.30644,8.39089,8.54408,8.63246,8.64171,10.7321,10.7737,10.8055,0.0387202,10.2946,10.7066,10.7347,10.7874,10.8981,11.0805,11.1277,6.78362,6.58239,7.00473,0.0942394,6.38687,6.50132,6.5764,6.82592,7.31842,7.81752,8.24275,9.24854,9.32267,9.58334,0.0967401,8.41721,9.24244,9.28578,9.48782,10.1425,10.2921,10.5286,8.34244,1.0
20140529,16.596,1.0,14.678,1.883,1.0,17.648,2.576,1.0,17.554,15.082,1.605,18.91,2.37,16.596,1.0,14.678,1.883,1.0,17.648,2.576,1.0,476.522,319.341,1.0,278.834,319.341,1.0,334.56,1.0,341.114,334.56,1.0,358.969,1.0,362.66,358.969,1.0,3.706,1.0,4.887,3.706,1.0,100.906,101.015,1.0,0.138,0.0,1.0,1.088,1.558,1.0,0.290594482759,0.604166666667,212.021404167,1.0,652.303756229,1.0,265.502712625,1.0,37.7992570833,1.0,399.995791667,1.0,396.239,1.0,18.285,18.028,17.704,17.281,16.626,15.512,1.0,1.0,1.0,1.0,1.0,1.0,6.94,4.6,7.478,11.121,1.0,1.0,1.0,1.0,2.48276,1.0,60.8888,0.958333,75.3966,69.7516,92.7811,6.22445,18.1709,114.288,0.958333,141.52,130.924,174.15,7.90459,33.0039,15.0,1,17,31,17,31,-2.95727,0.895833,0.544361,0.561275,-2.89827,0.895833,0.542177,0.559157,-3.00737,0.890104,0.02476,-3.32822,-3.13818,-3.06016,-3.00113,-2.89967,-2.86468,-2.82089,0.9375,0.9375,0.895833,0.9375,0.895833,0.875,0.916667,7.47598,2.96776,1.0,0.705333,0.807135,-8.51227,8.20973,0.83871,0.714229,0.734286,7.60501,3.01925,1.0,0.693057,0.79643,-8.49499,8.23349,0.83871,0.714144,0.734203,6.29919,7.04305,7.38209,7.45904,7.70846,7.82784,7.91284,0.647059,1.0,1.0,1.0,1.0,1.0,0.823529,-8.97271,-8.75917,-8.71367,-8.51804,-8.49709,-8.41827,-8.38713,0.870968,0.83871,0.870968,0.870968,0.83871,0.903226,0.903226,7.91828,8.02319,7.96039,0.0381381,7.58893,7.73126,7.86761,7.92636,8.12712,8.13086,8.14261,10.9101,10.9215,10.9678,0.0359318,10.5744,10.7394,10.8139,10.9348,11.0422,11.1774,11.4102,6.25748,5.97159,6.63735,0.109049,5.90821,6.02411,6.14017,6.35166,6.96661,7.4746,8.02211,9.39261,9.4965,10.0022,0.082441,9.39261,9.48707,9.60375,9.75595,10.4053,10.7856,10.9475,8.0225,1.0
20140530,17.316,1.0,15.322,1.953,1.0,18.41,2.19,1.0,17.648,16.064,1.826,18.517,1.855,17.316,1.0,15.322,1.953,1.0,18.41,2.19,1.0,477.549,318.153,1.0,254.255,318.153,1.0,347.602,1.0,349.188,347.602,1.0,366.068,1.0,372.655,366.068,1.0,3.426,1.0,3.388,3.426,1.0,101.074,101.118,1.0,6.863,0.0,1.0,0.721,1.499,1.0,-9999,0.0,223.168833958,1.0,664.091401813,1.0,236.429080229,1.0,37.0405739583,1.0,404.961791667,1.0,394.108,1.0,18.376,18.07,17.701,17.253,16.625,15.581,1.0,1.0,1.0,1.0,1.0,1.0,6.785,4.482,7.41,10.846,1.0,1.0,1.0,1.0,3.31771,1.0,61.1674,1.0,74.756,70.0708,82.6686,4.6681,10.4404,114.014,1.0,139.342,130.609,154.091,7.7613,19.0587,15.0,1,17,31,17,31,-1.91279,0.958333,0.582079,0.644081,-1.95636,0.958333,0.581414,0.64348,-1.91741,0.935937,0.0478041,-2.57688,-2.21275,-2.10425,-1.86928,-1.69818,-1.6613,-1.56982,0.791667,0.791667,0.958333,0.979167,1.0,1.0,1.0,8.06776,3.43334,1.0,0.708603,0.782252,-7.27832,7.97972,0.935484,0.77674,0.81681,8.06776,3.43334,1.0,0.705903,0.779807,-7.34333,7.93087,0.935484,0.77637,0.816459,6.96444,7.99528,8.04075,8.19194,8.61135,8.658,8.69199,0.529412,0.529412,1.0,1.0,1.0,1.0,1.0,-7.69413,-7.64533,-7.58604,-7.29274,-7.1807,-7.13994,-7.06351,0.935484,0.935484,0.967742,0.935484,0.967742,1.0,1.0,7.92914,8.03142,7.97465,0.0394081,7.51662,7.79397,7.90693,7.97199,8.09598,8.19345,8.20944,9.85383,9.98777,9.89205,0.0490322,9.51205,9.55266,9.58284,9.90803,10.0935,10.1991,10.2993,6.41812,6.18619,7.03023,0.123652,6.13158,6.17971,6.41812,6.77809,7.57811,7.9178,8.58254,9.01221,9.14237,9.88283,0.0995772,9.01221,9.13127,9.29723,9.73409,10.4764,10.6115,10.8401,8.10484,1.0
20140531,17.464,1.0,16.434,0.681,1.0,18.029,1.904,1.0,18.033,16.251,0.871,19.011,1.77,17.464,1.0,16.434,0.681,1.0,18.029,1.904,1.0,478.531,156.989,1.0,270.285,156.989,1.0,365.124,1.0,345.758,365.124,1.0,398.117,1.0,368.409,398.117,1.0,3.081,1.0,5.735,3.081,1.0,101.304,101.272,1.0,1.312,0.606,1.0,1.619,1.107,1.0,0.273266285714,0.729166666667,99.3862669792,1.0,342.328619042,1.0,230.624254292,1.0,19.5321001667,1.0,402.56875,1.0,391.402,1.0,18.149,17.961,17.743,17.357,16.694,15.639,1.0,1.0,1.0,1.0,1.0,1.0,6.696,4.416,7.338,10.614,1.0,1.0,1.0,1.0,0.826993,1.0,28.6804,1.0,35.0519,32.8551,38.762,3.36796,5.52417,25.2181,1.0,30.8204,28.8888,34.0826,5.33564,6.57971,15.0,1,17,31,17,30,1.29294,0.979167,0.515052,0.853884,1.52109,0.979167,0.514668,0.853652,1.11558,0.95,0.0888787,0.137926,0.427103,0.794099,1.2003,1.58781,1.78922,1.81283,1.0,1.0,1.0,0.979167,0.854167,0.958333,0.958333,8.20747,1.16949,1.0,0.777074,0.874542,-2.57167,7.99125,0.967742,0.640884,1.08395,8.20747,1.16949,1.0,0.777074,0.874542,-2.23125,8.22843,0.967742,0.640179,1.08353,6.89569,7.57508,7.79534,7.98854,8.20747,8.37752,8.41983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.83239,-3.63758,-3.09978,-2.58708,-2.17707,-1.8892,-1.81956,1.0,1.0,1.0,0.967742,0.741935,0.935484,0.935484,7.70267,7.79413,7.76756,0.0379035,7.26344,7.68292,7.69938,7.80112,7.84381,8.0,8.1211,6.53362,6.27304,6.65198,0.0873616,5.97646,6.02913,6.20299,6.50167,7.04358,7.37401,7.55402,7.30968,6.61393,7.41666,0.112776,6.48523,6.61385,6.73193,7.21789,8.00807,8.40565,8.58452,5.85561,5.90139,6.61021,0.0989724,5.8105,5.86246,6.12465,6.43169,6.98053,7.43246,7.76809,7.84458,1.0
20140601,17.704,1.0,15.461,2.153,1.0,18.935,2.867,1.0,18.147,15.599,2.525,19.545,2.911,17.704,1.0,15.461,2.153,1.0,18.935,2.867,1.0,479.469,343.339,1.0,300.807,343.339,1.0,329.331,1.0,331.439,329.331,1.0,345.786,1.0,350.685,345.786,1.0,7.485,1.0,6.862,7.485,1.0,101.441,101.458,1.0,0.0,0.0,1.0,1.034,1.621,1.0,0.310803076923,0.541666666667,226.674872917,1.0,716.198209354,1.0,151.553705771,1.0,40.5002826667,1.0,405.124916667,1.0,398.83,1.0,17.708,17.512,17.358,17.047,16.61,15.689,1.0,1.0,1.0,1.0,1.0,1.0,6.611,4.312,7.263,10.417,1.0,1.0,1.0,1.0,1.66953,1.0,78.8818,1.0,97.6769,91.969,106.61,6.01101,12.4066,105.224,1.0,130.295,122.681,142.211,8.40265,16.7392,15.0,1,17,31,17,31,-1.70522,0.916667,0.532939,0.58377,-1.75372,0.895833,0.533134,0.583948,-1.79746,0.908333,0.0366589,-2.18171,-2.03532,-1.98884,-1.73059,-1.62383,-1.55882,-1.51781,0.770833,0.958333,0.854167,0.916667,0.958333,0.916667,0.958333,7.72103,1.50556,1.0,0.690262,0.835811,-6.77848,7.58656,0.870968,0.699324,0.775391,7.72103,1.50556,1.0,0.688727,0.834544,-6.85084,7.50983,0.83871,0.700109,0.776099,6.45131,6.94419,7.34255,7.57296,7.72103,7.88678,8.15714,0.529412,1.0,1.0,1.0,1.0,0.647059,1.0,-7.23217,-7.16324,-7.0757,-6.78426,-6.68961,-6.49339,-6.39542,0.870968,0.903226,0.870968,0.870968,0.903226,0.935484,0.935484,7.08924,7.14994,7.28609,0.0332649,6.8603,7.08671,7.14692,7.305,7.43285,7.43605,7.57093,8.82507,8.90366,9.08355,0.0288574,8.7639,8.85214,8.88495,9.12164,9.18262,9.28363,9.32252,9.19495,7.59936,8.11654,0.20089,5.7448,7.04066,7.2334,7.95991,8.94061,9.73542,10.2087,10.2185,10.1857,10.4531,0.146898,8.91761,9.37959,9.69547,10.281,10.9526,11.6773,12.0728,7.55706,1.0
20140602,18.204,1.0,15.711,3.046,1.0,19.571,3.277,1.0,19.002,16.528,2.675,20.359,2.965,18.204,1.0,15.711,3.046,1.0,19.571,3.277,1.0,480.362,346.636,1.0,284.073,346.636,1.0,329.969,1.0,341.208,329.969,1.0,355.067,1.0,362.777,355.067,1.0,5.922,1.0,6.9,5.922,1.0,101.349,101.319,1.0,0.0,0.0,1.0,0.801,1.623,1.0,-9999,0.0,226.688825,1.0,721.726932167,1.0,158.502081021,1.0,40.546250625,1.0,408.859625,1.0,397.087,1.0,18.054,17.756,17.44,17.03,16.543,15.715,1.0,1.0,1.0,1.0,1.0,1.0,6.476,4.201,7.18,10.299,1.0,1.0,1.0,1.0,2.9292,1.0,80.198,0.979167,99.3067,93.5035,108.389,7.06653,13.1031,114.451,0.979167,141.722,133.44,154.683,8.40009,17.8475,15.0,1,17,31,17,31,-2.60336,0.958333,0.553377,0.583283,-2.57132,0.979167,0.553748,0.583635,-2.5056,0.949479,0.0259855,-2.76009,-2.65923,-2.64658,-2.54418,-2.38685,-2.29049,-2.27562,0.979167,0.958333,0.979167,0.875,0.979167,0.979167,0.958333,6.77018,1.98654,1.0,0.724766,0.796209,-7.59714,7.23618,0.935484,0.723741,0.742258,6.85524,2.04106,1.0,0.725326,0.796719,-7.596,7.26083,0.967742,0.724203,0.742709,6.5627,6.68733,6.77018,6.93075,7.3016,7.34661,7.35773,0.705882,1.0,1.0,0.764706,1.0,1.0,1.0,-7.86856,-7.75985,-7.69918,-7.59714,-7.48336,-7.43033,-7.35601,0.967742,0.967742,0.967742,0.935484,0.967742,0.935484,0.967742,6.48248,6.51286,6.82107,0.0417906,6.48026,6.51021,6.62436,6.79057,6.89839,7.11315,7.28294,9.11628,9.08419,9.32668,0.032797,9.06469,9.09659,9.12696,9.28463,9.47226,9.59485,9.67164,10.3228,8.6475,8.28549,0.242292,5.0693,6.34939,7.00278,8.73442,9.30212,9.85989,10.261,10.8948,10.7456,10.4272,0.169859,8.42864,8.872,9.21762,10.7543,11.1117,11.3547,11.8286,7.86015,1.0
20140603,18.916,1.0,17.029,1.858,1.0,19.95,2.768,1.0,19.225,17.265,1.695,20.3,2.334,18.916,1.0,17.029,1.858,1.0,19.95,2.768,1.0,481.209,331.544,1.0,265.449,331.544,1.0,341.755,1.0,350.757,341.755,1.0,376.919,1.0,374.598,376.919,1.0,5.047,1.0,5.731,5.047,1.0,101.136,101.073,1.0,1.086,0.0,1.0,0.592,1.584,0.979167,-9999,-9999,221.328463542,1.0,695.114257146,1.0,179.360778354,1.0,38.2379,1.0,413.482229167,1.0,394.078,1.0,18.763,18.375,17.881,17.303,16.622,15.73,1.0,1.0,1.0,1.0,1.0,1.0,6.37,4.116,7.11,10.125,1.0,1.0,1.0,1.0,4.04651,1.0,67.9397,1.0,85.2639,79.2114,91.8214,7.66302,12.0872,107.533,1.0,134.953,125.373,145.332,8.3023,16.9654,15.0,1,17,31,17,31,-1.12766,1.0,0.526348,0.572471,-1.04995,0.979167,0.526719,0.572812,-1.2746,0.978125,0.0345971,-1.76767,-1.49274,-1.4314,-1.18648,-1.1378,-1.04249,-1.01562,1.0,1.0,0.9375,1.0,0.958333,0.958333,0.958333,7.8697,0.669492,1.0,0.644779,0.718461,-5.99822,7.89261,1.0,0.701263,0.761341,7.9991,0.61196,1.0,0.645116,0.718763,-5.95324,7.96243,0.967742,0.70179,0.761826,6.97342,7.41453,7.52717,7.81753,8.0484,8.0484,8.35221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.61295,-6.56199,-6.4008,-6.13551,-5.99513,-5.96914,-5.89354,0.903226,0.935484,1.0,1.0,1.0,0.935484,0.935484,5.92133,5.9225,6.4429,0.0559064,5.91929,5.9228,6.31641,6.3764,6.50553,6.86895,7.06362,7.10781,6.97246,7.7175,0.0753071,7.01756,7.10781,7.40718,7.5495,8.108,8.30525,8.44894,10.6281,9.71158,7.88576,0.274706,5.22708,5.68599,6.18702,8.1585,9.67807,9.87753,10.1655,11.0469,10.816,9.64315,0.167943,7.70246,8.39227,8.52866,9.72498,10.7588,10.8943,11.0457,8.44223,1.0
20140604,18.775,1.0,17.504,1.548,1.0,19.472,2.184,1.0,19.193,17.226,1.177,20.271,2.119,18.775,1.0,17.504,1.548,1.0,19.472,2.184,1.0,482.011,286.689,1.0,280.911,286.689,1.0,356.28,1.0,351.925,356.28,1.0,391.901,1.0,376.043,391.901,1.0,4.003,1.0,5.148,4.003,1.0,101.003,101.058,1.0,1.707,0.0,1.0,1.064,1.465,1.0,0.267452592593,0.5625,197.949183333,1.0,601.1595365,1.0,298.275446271,1.0,32.9320916667,1.0,411.4479375,1.0,386.996,1.0,19.161,18.754,18.205,17.594,16.81,15.769,1.0,1.0,1.0,1.0,1.0,1.0,6.283,4.061,7.031,9.939,1.0,1.0,1.0,1.0,3.91349,1.0,51.0014,1.0,63.1535,59.463,66.0205,4.85171,6.86792,92.5677,1.0,114.624,107.925,119.827,7.42562,11.5317,15.0,1,17,31,17,31,-1.49281,0.979167,0.568202,0.584448,-1.36524,0.979167,0.568762,0.584992,-1.44211,0.980208,0.0306883,-1.9581,-1.56628,-1.51693,-1.39479,-1.33438,-1.29259,-1.1989,0.9375,0.9375,1.0,0.979167,0.979167,1.0,1.0,7.81445,0.886663,1.0,0.671913,0.737808,-6.51277,7.50045,0.967742,0.763556,0.832555,7.99133,0.898252,1.0,0.675405,0.74099,-6.41942,7.64815,0.967742,0.763558,0.832556,6.87739,7.42963,7.50651,7.79868,7.99133,8.0392,8.36728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.92107,-6.787,-6.5401,-6.43775,-6.13714,-6.12328,-5.95934,0.903226,0.935484,1.0,0.967742,1.0,1.0,1.0,5.47908,5.47824,6.12359,0.0671255,5.47776,5.47908,5.86012,6.20004,6.43564,6.59238,6.71219,7.02541,6.84348,7.56569,0.0776461,6.92029,7.02541,7.08753,7.54364,7.8996,8.00395,8.34241,11.5246,10.484,8.13704,0.32118,4.75621,6.04014,6.6553,7.74134,10.479,10.8243,10.9907,11.4542,11.1546,9.58216,0.207704,7.42352,8.40738,8.78184,9.14628,11.1174,11.3636,11.4325,8.7979,1.0
