TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140910,23.047,1.0,18.644,3.553,1.0,26.772,6.545,1.0,21.77,18.609,2.572,24.445,5.774,23.047,1.0,18.644,3.553,1.0,26.772,6.545,1.0,377.536,272.911,1.0,275.005,272.911,1.0,365.483,1.0,355.271,365.483,1.0,377.62,1.0,351.958,377.62,1.0,16.612,1.0,14.328,16.612,1.0,101.19,101.218,1.0,0.0,0.0,1.0,2.202,1.092,1.0,0.1270625,1.0,174.0429375,1.0,519.726541667,1.0,26.8480625,1.0,21.6334583333,1.0,440.360583333,1.0,407.641,1.0,22.006,1.0,6.58831,1.0,68.1183,1.0,111.427,94.6198,134.661,4.7282,30.0567,-1.76567,1.0,-2.88824,-3.4905,-2.4526,2.09641,2.23314,15.0,1,22,26,22,26,-0.649564,0.854167,0.212832,0.382291,-0.64606,0.854167,0.205806,0.378424,-0.675546,0.870833,0.0382655,-1.02451,-0.998312,-0.894331,-0.64766,-0.379825,-0.363179,-0.325747,0.875,0.875,0.833333,0.854167,0.916667,0.916667,0.875,3.65252,0.898365,0.954545,0.260919,0.276217,-4.2462,3.89345,0.769231,0.30761,0.593171,3.65329,0.899156,0.954545,0.259972,0.275323,-4.24061,3.95225,0.769231,0.292689,0.585572,3.65003,3.65252,3.65329,3.72308,3.81139,3.83382,3.87697,0.954545,0.954545,0.954545,0.954545,1.0,1.0,0.954545,-4.92633,-4.90446,-4.75537,-4.24553,-3.9412,-3.89011,-3.86003,0.807692,0.807692,0.730769,0.769231,0.807692,0.846154,0.807692,4.6868,4.65435,4.65086,0.0137827,4.49314,4.58569,4.60297,4.64892,4.68818,4.7061,4.79014,5.47046,5.30041,5.3264,0.0454249,4.8711,4.91501,5.02812,5.3057,5.58678,5.61845,5.69526,3.54848,2.82269,2.69135,0.243975,0.650497,0.884113,0.99333,2.82269,3.54848,4.69597,4.84661,3.00879,3.81858,3.66184,0.0989722,2.77282,2.86339,2.97291,3.8183,4.06577,4.4086,4.46818,-9999,-9999
20140911,23.891,1.0,19.599,3.32,1.0,27.523,5.739,1.0,22.632,19.552,2.436,25.239,5.539,23.891,1.0,19.599,3.32,1.0,27.523,5.739,1.0,375.059,273.536,1.0,274.455,273.536,1.0,370.67,1.0,357.166,370.67,1.0,381.028,1.0,353.953,381.028,1.0,17.687,1.0,15.178,17.687,1.0,101.082,101.081,1.0,0.0,0.0,1.0,2.275,1.652,1.0,0.161541666667,1.0,169.624958333,1.0,519.880458333,1.0,30.7422083333,1.0,26.4220208333,1.0,445.729708333,1.0,423.449,1.0,23.085,1.0,8.41908,1.0,89.2921,1.0,145.752,124.031,176.519,5.0334,39.2332,-15.4457,1.0,-25.2121,-30.5342,-21.4548,1.97977,7.01557,15.0,1,22,26,22,26,-0.52093,0.875,0.203893,0.498876,-0.615423,0.895833,0.198689,0.496772,-0.562915,0.844792,0.0567442,-1.04077,-0.979218,-0.873478,-0.620093,-0.15723,-0.0686032,-0.0426937,0.729167,0.729167,0.791667,0.895833,0.895833,0.895833,0.875,3.96733,0.938261,1.0,0.238684,0.25576,-4.28372,4.02304,0.769231,0.301309,0.797706,3.97561,0.948198,1.0,0.237214,0.254389,-4.45884,4.06582,0.807692,0.290958,0.793854,3.95772,3.96733,3.973,3.98735,4.14391,4.1511,4.16363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.21303,-5.10566,-4.92786,-4.46715,-3.80293,-3.62844,-3.58234,0.5,0.5,0.615385,0.807692,0.807692,0.807692,0.769231,4.8828,4.83832,4.82366,0.0176802,4.62281,4.72728,4.73528,4.83117,4.88862,4.90389,5.00011,5.69951,5.45374,5.38657,0.0670156,4.67765,4.77439,4.98188,5.44822,5.76679,5.80961,5.89192,3.82582,1.56707,2.55124,0.28697,0.399615,0.720633,0.98637,1.56707,3.83431,4.90068,5.31657,2.84239,3.43435,3.62063,0.122827,2.57169,2.81889,2.86556,3.43349,4.1825,4.48826,4.60497,-9999,-9999
20140912,25.002,1.0,21.045,2.485,1.0,28.349,6.266,1.0,22.908,19.923,2.941,25.434,5.339,25.002,1.0,21.045,2.485,1.0,28.349,6.266,1.0,372.565,269.801,1.0,267.876,269.801,1.0,380.674,1.0,369.184,380.674,1.0,386.518,1.0,366.614,386.518,1.0,20.534,1.0,14.787,20.534,1.0,101.02,100.994,1.0,0.0,0.0,1.0,2.443,1.841,1.0,0.2075,1.0,173.582770833,1.0,514.719583333,1.0,29.319375,1.0,24.5455416667,1.0,450.150041667,1.0,401.547,1.0,23.695,1.0,6.17525,1.0,115.829,1.0,189.069,160.893,228.98,5.02375,50.7219,-17.7885,1.0,-29.0363,-35.1656,-24.7091,2.00413,8.00622,15.0,1,22,26,22,26,-0.154306,0.958333,0.201921,0.454481,-0.194633,0.958333,0.195994,0.451879,-0.248692,0.913542,0.0513748,-0.767333,-0.717604,-0.527958,-0.194633,0.0407284,0.0967195,0.206114,0.8125,0.8125,0.854167,0.958333,0.958333,1.0,1.0,4.22854,0.922271,1.0,0.229236,0.248323,-3.85251,4.39112,0.923077,0.302355,0.821092,4.27584,0.895244,1.0,0.229633,0.248689,-3.96428,4.45301,0.923077,0.289524,0.816454,3.96263,4.0849,4.19511,4.22561,4.27458,4.27584,4.30508,1.0,1.0,0.909091,1.0,1.0,1.0,1.0,-4.84561,-4.78278,-4.49048,-3.96428,-3.51783,-3.25599,-3.20856,0.615385,0.653846,0.730769,0.923077,0.923077,0.923077,1.0,5.14525,5.08932,5.06167,0.0226518,4.79716,4.9268,4.93294,5.06961,5.15581,5.16889,5.28293,5.53235,5.28395,5.31037,0.0640447,4.71356,4.74632,5.00863,5.2779,5.68921,5.74007,5.79543,4.20406,0.998552,2.61854,0.320629,0.617787,0.713648,0.77175,1.08889,4.25847,5.17934,5.57756,2.71458,3.2004,3.58264,0.133868,2.61313,2.73776,2.78748,3.19928,4.23896,4.52559,4.66175,-9999,-9999
20140913,24.192,1.0,20.634,1.758,1.0,27.203,5.746,1.0,22.27,19.0,2.058,25.038,4.687,24.192,1.0,20.634,1.758,1.0,27.203,5.746,1.0,370.053,254.017,1.0,259.464,254.017,1.0,382.692,1.0,374.292,382.692,1.0,388.233,1.0,371.993,388.233,1.0,17.714,1.0,12.994,17.714,1.0,100.902,100.849,1.0,0.0,0.0,1.0,2.478,2.454,1.0,0.2909375,1.0,164.773791667,1.0,489.126958333,1.0,26.5293125,1.0,22.7623333333,1.0,447.065520833,1.0,395.881,1.0,23.94,1.0,4.49321,1.0,115.221,0.958333,188.076,160.047,227.777,4.54309,50.4124,-16.4765,1.0,-26.8947,-32.5719,-22.8866,2.13091,7.48916,15.0,1,22,26,22,26,-0.338128,0.833333,0.20746,0.269665,-0.338047,0.833333,0.201185,0.264868,-0.272346,0.822396,0.0267231,-0.554011,-0.380679,-0.342089,-0.32307,-0.0930673,-0.0361242,0.00475794,0.875,0.8125,0.833333,0.833333,0.833333,0.833333,0.833333,3.76217,0.668439,1.0,0.243508,0.259351,-3.78492,4.149,0.692308,0.30621,0.368391,3.7679,0.677957,1.0,0.239774,0.255849,-3.78962,4.17961,0.692308,0.294859,0.35901,3.76217,3.7679,3.78196,3.87956,3.92335,3.94642,3.96545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.31931,-3.91447,-3.84943,-3.78523,-3.52865,-3.50485,-3.31129,0.769231,0.576923,0.576923,0.653846,0.692308,0.692308,0.692308,4.99314,4.91873,4.88788,0.0239014,4.56288,4.7401,4.74754,4.90248,4.99314,5.01638,5.11074,5.34135,5.25677,5.16023,0.0429305,4.58003,4.83695,4.89962,5.24485,5.33042,5.34276,5.47288,4.12217,0.979452,2.56021,0.297077,0.551983,0.689307,0.879605,1.35383,4.23066,4.96115,5.32199,2.54872,3.03214,3.4546,0.126843,2.54872,2.59375,2.65319,3.03214,4.1328,4.38461,4.55572,-9999,-9999
20140914,22.771,1.0,19.545,2.257,1.0,25.501,5.061,1.0,21.753,18.624,2.593,24.401,4.448,22.771,1.0,19.545,2.257,1.0,25.501,5.061,1.0,367.524,266.727,1.0,261.194,266.727,1.0,374.492,1.0,374.785,374.492,1.0,374.158,1.0,372.513,374.158,1.0,15.812,1.0,11.31,15.812,1.0,100.947,100.898,1.0,0.0,0.0,1.0,2.581,2.797,1.0,0.370166666667,1.0,176.838458333,1.0,511.234854167,1.0,25.4482916667,1.0,22.9753541667,1.0,439.4465,1.0,391.145,1.0,23.731,1.0,1.24535,1.0,111.184,0.9375,181.486,139.668,219.796,4.49174,59.5677,-14.7103,1.0,-24.0117,-29.0804,-18.4789,2.15738,8.14948,15.0,1,22,26,22,26,-0.46306,0.895833,0.205101,0.316069,-0.523587,0.875,0.200434,0.313061,-0.61913,0.867708,0.0343121,-1.00212,-0.921929,-0.819436,-0.527091,-0.441565,-0.440958,-0.384553,0.833333,0.8125,0.770833,0.875,0.916667,0.895833,0.916667,3.83132,0.476118,1.0,0.244515,0.254469,-4.06569,4.11532,0.807692,0.300555,0.582131,3.83846,0.490269,1.0,0.243246,0.253251,-4.17941,4.15413,0.769231,0.29118,0.577347,3.68551,3.79552,3.82235,3.83846,3.91615,3.93648,3.94989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.13952,-4.95088,-4.77793,-4.18564,-3.99626,-3.9538,-3.93732,0.769231,0.653846,0.576923,0.769231,0.923077,0.923077,0.846154,4.65616,4.58825,4.56567,0.0215593,4.25126,4.41502,4.43028,4.58489,4.68197,4.69164,4.73914,5.31284,5.11183,5.1848,0.0474941,4.72369,4.83152,4.91032,5.10875,5.47614,5.53548,5.59067,3.88483,1.56895,2.7349,0.224106,1.24203,1.2931,1.43282,1.85649,4.01185,4.4852,4.72858,3.09873,3.44089,3.81912,0.109487,2.98506,3.06973,3.10512,3.44424,4.42902,4.66294,4.85805,-9999,-9999
20140915,21.192,1.0,18.544,0.945,1.0,23.433,3.187,1.0,21.049,17.945,1.625,23.675,3.785,21.192,1.0,18.544,0.945,1.0,23.433,3.187,1.0,364.979,265.889,1.0,256.56,265.889,1.0,372.745,1.0,372.078,372.745,1.0,365.755,1.0,369.662,365.755,1.0,12.393,1.0,11.627,12.393,1.0,101.157,101.119,1.0,0.0,0.0,1.0,2.978,4.226,1.0,0.5421875,1.0,182.148541667,1.0,518.976125,1.0,26.9265416667,1.0,24.5363333333,1.0,430.155875,1.0,391.883,1.0,23.316,1.0,-2.8869,1.0,115.377,1.0,190.785,144.935,228.086,4.5297,61.8045,-3.47685,1.0,-5.74926,-6.87331,-4.3676,2.2882,2.9472,15.0,1,22,26,22,26,-0.866051,1.0,0.204152,0.21518,-0.901597,1.0,0.199872,0.211123,-0.877706,0.999479,0.00984588,-0.955901,-0.944171,-0.93003,-0.8974,-0.82459,-0.808167,-0.799765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.49429,0.237407,1.0,0.241216,0.268313,-4.49744,4.09284,1.0,0.300418,0.37354,3.48458,0.236947,1.0,0.241316,0.268403,-4.55247,4.12256,1.0,0.291107,0.366093,3.22765,3.37777,3.43952,3.48458,3.60301,3.61277,3.63413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.77946,-4.73986,-4.72883,-4.55247,-4.30717,-4.29587,-4.28316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.28053,4.22145,4.20876,0.0190196,3.9272,4.08001,4.0885,4.22003,4.29036,4.33841,4.36188,5.18323,5.12304,5.08647,0.0248758,4.80395,4.88818,4.94218,5.1157,5.19391,5.26844,5.28813,3.54939,2.39162,3.00624,0.134467,2.0793,2.22261,2.32632,2.4642,3.66272,3.91668,4.37029,3.9625,3.94424,4.15634,0.0651629,3.67017,3.68615,3.82527,3.9625,4.49283,4.55975,4.75676,-9999,-9999
20140916,21.313,1.0,18.174,2.208,1.0,23.969,4.685,1.0,20.194,16.912,2.366,22.971,4.186,21.313,1.0,18.174,2.208,1.0,23.969,4.685,1.0,362.417,259.563,1.0,260.281,259.563,1.0,361.7,1.0,356.922,361.7,1.0,366.745,1.0,353.696,366.745,1.0,12.533,1.0,11.39,12.533,1.0,101.138,101.132,1.0,0.0,0.0,1.0,2.892,2.544,1.0,0.321958333333,1.0,165.558229167,1.0,509.332291667,1.0,23.8315833333,1.0,22.1832916667,1.0,431.245791667,1.0,391.953,1.0,22.44,1.0,-3.25567,1.0,96.8462,0.9375,160.143,134.524,191.453,4.68601,42.46,-9.1681,1.0,-15.1602,-18.1242,-12.735,2.16698,4.54486,15.0,1,22,26,22,26,-0.719917,0.9375,0.204443,0.232858,-0.767115,0.9375,0.199835,0.228823,-0.87363,0.930208,0.0181459,-1.12433,-0.990058,-0.944919,-0.847859,-0.787673,-0.767115,-0.746339,0.833333,0.875,0.875,1.0,1.0,0.9375,0.979167,3.46141,1.1555,1.0,0.24521,0.299182,-4.20965,4.1004,0.884615,0.298725,0.409414,3.46489,1.15796,1.0,0.245222,0.299192,-4.29656,4.14025,0.884615,0.28868,0.402143,3.04764,3.18018,3.20257,3.45843,3.47132,3.523,3.5577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.89048,-4.72143,-4.69568,-4.30492,-4.17893,-4.16149,-4.09222,0.692308,0.769231,0.769231,0.884615,1.0,0.961538,1.0,4.27324,4.22884,4.22052,0.0195461,3.95524,4.0763,4.14479,4.22884,4.3161,4.35739,4.37924,5.09337,4.99595,5.09416,0.0311166,4.85376,4.89587,4.93914,5.01179,5.3033,5.31385,5.38699,3.87022,3.3733,3.64908,0.0803472,2.93777,3.21295,3.28562,3.49517,3.9794,4.14397,4.51047,4.5973,4.4709,4.55912,0.038691,4.16022,4.30659,4.37252,4.54706,4.70258,4.76878,4.9351,-9999,-9999
20140917,21.327,1.0,18.921,1.878,1.0,23.362,4.15,1.0,20.537,17.837,2.054,22.822,3.403,21.327,1.0,18.921,1.878,1.0,23.362,4.15,1.0,359.84,256.031,1.0,257.151,256.031,1.0,369.779,1.0,369.616,369.779,1.0,362.177,1.0,367.068,362.177,1.0,11.461,1.0,11.119,11.461,1.0,100.848,100.84,1.0,0.0,0.0,1.0,3.137,2.519,1.0,0.306604166667,1.0,168.193145833,1.0,508.681770833,1.0,23.8823958333,1.0,21.858625,1.0,433.380625,1.0,387.995,1.0,22.822,1.0,2.50702,1.0,116.908,1.0,190.83,162.391,211.525,4.85935,36.7452,2.37219,1.0,3.87214,3.29509,4.29207,2.0486,2.17783,15.0,1,22,26,22,26,-0.581523,1.0,0.192531,0.243634,-0.589497,1.0,0.190576,0.242093,-0.634358,1.0,0.0206007,-0.889306,-0.796882,-0.788293,-0.619869,-0.501857,-0.498288,-0.484807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.18544,0.436246,1.0,0.228152,0.236174,-3.72992,3.71572,1.0,0.282932,0.418745,3.18508,0.435914,1.0,0.228238,0.236256,-3.74381,3.72991,1.0,0.278663,0.415872,3.08714,3.10511,3.16716,3.18509,3.2098,3.22717,3.23627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.33172,-4.13062,-4.11743,-3.79784,-3.51388,-3.51322,-3.50502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.22145,4.18924,4.1863,0.0204476,3.94343,4.03177,4.08976,4.18924,4.29878,4.31599,4.33722,4.86472,4.77873,4.82066,0.039019,4.48039,4.53006,4.55304,4.79964,5.09043,5.11433,5.13488,4.21629,4.07328,4.17967,0.0410148,3.76198,3.96253,4.01397,4.14004,4.30654,4.40705,4.6491,5.18035,5.19917,5.20978,0.022646,4.95035,5.04882,5.07821,5.24094,5.29974,5.32863,5.41228,-9999,-9999
20140918,20.981,1.0,18.431,0.999,1.0,23.139,2.268,1.0,20.235,18.327,1.174,21.849,1.747,20.981,1.0,18.431,0.999,1.0,23.139,2.268,1.0,357.248,226.299,1.0,178.279,226.299,1.0,382.219,1.0,388.643,382.219,1.0,387.556,1.0,387.111,387.556,1.0,8.532,1.0,8.387,8.532,1.0,101.014,101.085,1.0,0.244,0.0,1.0,3.07,2.231,1.0,0.279645833333,1.0,153.197145833,1.0,456.620666667,1.0,22.57975,1.0,20.8247291667,1.0,432.874583333,1.0,397.033,1.0,23.289,1.0,4.2495,1.0,95.1703,1.0,144.094,119.552,162.506,4.39799,32.1436,7.82723,1.0,11.8509,9.83251,13.3652,2.20134,3.42109,15.0,1,22,26,22,26,-0.56968,1.0,0.203923,0.204418,-0.56968,1.0,0.201926,0.202426,-0.591279,1.0,0.00474692,-0.60942,-0.598118,-0.595962,-0.592269,-0.574982,-0.56968,-0.569671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.44825,0.485793,1.0,0.253424,0.25493,-3.93123,4.0915,1.0,0.292629,0.29344,3.44825,0.485793,1.0,0.252744,0.254255,-3.93123,4.0915,1.0,0.28864,0.289463,3.43323,3.44251,3.44825,3.4593,3.46995,3.49785,3.50779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.9951,-3.99381,-3.98922,-3.98668,-3.96717,-3.95019,-3.93123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.10218,4.08071,4.08366,0.0214752,3.86825,3.9236,3.9697,4.08071,4.20052,4.23052,4.25147,4.69479,4.65039,4.67494,0.0224237,4.46052,4.51956,4.56099,4.66105,4.79065,4.81052,4.82741,4.29727,4.26961,4.33362,0.023788,4.11035,4.20595,4.24982,4.28766,4.35464,4.45634,4.63789,5.02429,5.0852,5.07836,0.0101217,4.96161,5.00617,5.01625,5.10015,5.1203,5.14054,5.16061,-9999,-9999
20140919,21.164,1.0,18.93,1.772,1.0,23.054,3.57,1.0,20.721,17.507,1.859,23.44,3.849,21.164,1.0,18.93,1.772,1.0,23.054,3.57,1.0,354.643,222.876,1.0,243.689,222.876,1.0,369.916,1.0,374.009,369.916,1.0,379.439,1.0,371.696,379.439,1.0,9.524,1.0,9.761,9.524,1.0,101.107,101.135,1.0,0.0,0.0,1.0,3.457,3.685,1.0,0.477145833333,1.0,140.403229167,1.0,422.437625,1.0,20.4039791667,1.0,20.5473125,1.0,429.872,1.0,392.94,1.0,23.125,1.0,-1.61071,1.0,118.274,1.0,171.039,148.574,196.068,4.47566,35.4897,-5.22254,1.0,-7.55247,-8.65766,-6.56052,2.13071,2.63755,15.0,1,22,26,22,26,-1.19433,1.0,0.19326,0.193478,-1.19433,1.0,0.191861,0.19208,-1.18724,1.0,0.00140467,-1.19433,-1.19433,-1.19433,-1.19433,-1.17641,-1.176,-1.17463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.54241,0.645268,1.0,0.217073,0.217927,-5.12218,5.37001,1.0,0.290644,0.290644,3.54241,0.645268,1.0,0.217073,0.217927,-5.12218,5.37001,1.0,0.287695,0.287695,3.54241,3.54241,3.54241,3.54241,3.58009,3.58095,3.58382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.12218,-5.12218,-5.12218,-5.12218,-5.12218,-5.12218,-5.12218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.05549,4.04825,4.0573,0.0215021,3.86596,3.90161,3.91854,4.04581,4.16171,4.1952,4.27151,5.23311,5.24258,5.24455,0.0203386,5.06029,5.09594,5.11287,5.23762,5.33934,5.36968,5.45019,4.44433,4.33039,4.42906,0.0190084,4.31022,4.32485,4.33584,4.38681,4.45734,4.54726,4.68481,5.07359,5.09015,5.11639,0.00489929,5.07359,5.08798,5.09255,5.11138,5.13164,5.14146,5.16992,-9999,-9999
20140920,20.46,1.0,18.111,1.0,1.0,22.447,3.158,1.0,20.226,16.905,1.916,23.036,3.727,20.46,1.0,18.111,1.0,1.0,22.447,3.158,1.0,352.024,244.248,1.0,242.124,244.248,1.0,375.303,1.0,368.288,375.303,1.0,358.056,1.0,365.67,358.056,1.0,8.844,1.0,9.944,8.844,1.0,101.205,101.212,1.0,0.0,0.3,1.0,2.832,4.184,1.0,0.527979166667,1.0,170.027229167,1.0,472.668666667,1.0,20.6904166667,1.0,20.6745,1.0,427.454041667,1.0,390.699,1.0,22.82,1.0,-1.35144,1.0,126.751,1.0,183.298,159.223,209.593,4.67921,37.6302,11.7771,1.0,17.0311,14.7943,19.4743,2.23623,4.12754,15.0,1,22,26,22,26,-0.945472,1.0,0.19871,0.22394,-0.943846,1.0,0.196856,0.222296,-0.882394,1.0,0.0156455,-0.955913,-0.95589,-0.954079,-0.945374,-0.820952,-0.749364,-0.701112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25523,1.63309,1.0,0.216536,0.281572,-4.43646,4.2017,1.0,0.302326,0.303895,3.25865,1.63281,1.0,0.216549,0.281582,-4.43646,4.2017,1.0,0.298456,0.300045,3.23586,3.2368,3.23971,3.25523,3.44738,3.59677,3.65458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.4394,-4.43864,-4.43864,-4.43646,-4.37752,-4.37697,-4.33964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7912,3.78972,3.80831,0.0152186,3.68734,3.70668,3.70798,3.78797,3.86719,3.91349,3.97024,4.73648,4.73357,4.6907,0.00612107,4.64324,4.65351,4.6609,4.68101,4.73113,4.7322,4.73648,4.04345,3.98845,4.05751,0.011351,3.95073,3.99183,3.99614,4.04049,4.10837,4.12531,4.1859,5.19545,5.18538,5.20945,0.00341005,5.17913,5.18593,5.19543,5.20638,5.22418,5.23036,5.24681,-9999,-9999
