TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20030223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-19.053,-20.281,1.337,-17.602,2.357,-19.053,0.0,-20.281,1.337,0.0,-17.602,2.357,0.0,217.548,233.279,0.583333,132.103,131.462,0.583333,-9999,-9999,180.821,180.821,0.0,-9999,-9999,166.742,166.742,0.0,-9999,-9999,0.355,0.355,0.0,98.413,98.413,0.0,0.0,0.0,1.0,1.061,1.061,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-4.251,1.0,-1.3416,3.0,19.221,0.0,-9999,-9999,-9999,-9999,-9999,133.195,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,2.27273,0.0,-9999,-9999,2.27273,0.0,-9999,-9999,2.22163,0.0,0.0570008,1.75946,1.82325,1.88881,2.15662,2.54531,2.72233,2.75848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52044,4.34491,0.0,-9999,-9999,-0.563931,0.565744,0.0,-9999,-9999,4.52044,4.34491,0.0,-9999,-9999,-0.563931,0.565744,0.0,-9999,-9999,3.56619,3.67968,3.79632,4.3083,4.95781,5.09024,5.13586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.563931,-0.563931,-0.563931,-0.515331,-0.507715,-0.26993,-0.26993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136812,0.156294,0.283008,0.0379317,0.105894,0.116937,0.122136,0.130416,0.5324,0.678741,0.688875,-2.01981,-2.11643,-1.93862,0.0363295,-2.57801,-2.15831,-2.09264,-1.93843,-1.76699,-1.69485,-1.6348,1.11722,0.709537,0.647688,0.0533781,0.000623283,0.40645,0.452831,0.659778,0.896263,1.11151,1.11722,0.713398,0.774099,0.783085,0.0657139,0.321915,0.408046,0.47275,0.641977,1.15034,1.48843,1.49442,0.137491,1.0
20030224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-21.52,-22.183,1.036,-20.735,1.722,-21.52,0.0,-22.183,1.036,0.0,-20.735,1.722,0.0,220.624,239.009,0.583333,173.002,172.171,0.583333,-9999,-9999,146.784,146.784,0.0,-9999,-9999,127.333,127.333,0.0,-9999,-9999,0.281,0.281,0.0,98.942,98.942,0.0,0.033,0.0,1.0,1.547,1.547,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-5.061,1.0,-0.903992,3.0,21.1571,0.0,-9999,-9999,-9999,-9999,-9999,122.745,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,2.30751,0.0,-9999,-9999,2.30751,0.0,-9999,-9999,2.20698,0.0,0.0625289,1.66228,1.77122,1.78298,2.18138,2.55206,2.69388,2.77317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41288,4.17252,0.0,-9999,-9999,-0.363674,0.547525,0.0,-9999,-9999,4.41288,4.17252,0.0,-9999,-9999,-0.363674,0.547525,0.0,-9999,-9999,3.24873,3.44769,3.4686,4.19738,4.87076,5.07549,5.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.411931,-0.390638,-0.37667,-0.351268,-0.344454,-0.29636,-0.285199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761186,0.0892953,0.190418,0.0293079,0.0577478,0.0633128,0.0664241,0.0739126,0.372824,0.497029,0.505818,-2.0784,-2.21822,-2.01656,0.0453317,-2.67088,-2.2422,-2.21147,-2.10087,-1.71191,-1.70263,-1.59723,0.928075,0.58941,0.537968,0.0443609,0.000116247,0.337637,0.376165,0.548075,0.744523,0.923326,0.928075,0.881677,0.94746,0.934391,0.0731257,0.40813,0.521548,0.572463,0.756857,1.35385,1.71044,1.71638,0.118303,1.0
20030225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-17.879,-19.683,5.693,-15.917,5.006,-17.879,0.0,-19.683,5.693,0.0,-15.917,5.006,0.0,223.724,227.209,0.5625,173.418,173.418,0.5625,-9999,-9999,156.527,156.527,0.0,-9999,-9999,138.614,138.614,0.0,-9999,-9999,0.552,0.552,0.0,98.864,98.864,0.0,0.0,0.0,1.0,1.713,1.713,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.998,1.0,-0.83499,3.0,20.1858,0.0,-9999,-9999,-9999,-9999,-9999,118.966,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.15998,0.0,-9999,-9999,2.15998,0.0,-9999,-9999,2.06158,0.0,0.0532202,1.65352,1.66099,1.75346,2.06262,2.3568,2.47843,2.55356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38204,4.32164,0.0,-9999,-9999,-0.419169,0.599678,0.0,-9999,-9999,4.38204,4.32164,0.0,-9999,-9999,-0.419169,0.599678,0.0,-9999,-9999,3.47674,3.49055,3.6254,4.2749,4.64488,4.78017,4.89475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.524013,-0.470206,-0.464522,-0.419169,-0.309035,-0.184951,-0.184951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217143,0.240763,0.374154,0.0416148,0.171928,0.188235,0.194168,0.209249,0.660523,0.807244,0.817277,-1.86028,-1.91922,-1.68743,0.0349127,-2.28063,-1.9708,-1.85337,-1.66116,-1.52302,-1.46177,-1.44877,1.20128,0.762922,0.696789,0.0572794,0.0031765,0.437031,0.486902,0.709419,0.963697,1.19514,1.20128,0.889252,0.955944,0.94437,0.0742088,0.411335,0.525548,0.577853,0.765126,1.3688,1.7327,1.73879,0.099336,1.0
20030226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.082,-13.447,4.271,-10.598,4.633,-12.082,0.0,-13.447,4.271,0.0,-10.598,4.633,0.0,226.845,235.585,0.5625,177.978,177.978,0.5625,-9999,-9999,185.665,185.665,0.0,-9999,-9999,172.35,172.35,0.0,-9999,-9999,0.745,0.745,0.0,98.089,98.089,0.0,0.0,0.0,1.0,1.559,1.559,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-5.78,1.0,-1.3416,3.0,19.221,0.0,-9999,-9999,-9999,-9999,-9999,133.195,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.27273,0.0,-9999,-9999,2.27273,0.0,-9999,-9999,2.22163,0.0,0.0570008,1.75946,1.82325,1.88881,2.15662,2.54531,2.72233,2.75848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74416,4.27894,0.0,-9999,-9999,-0.586043,0.562817,0.0,-9999,-9999,4.74416,4.27894,0.0,-9999,-9999,-0.586043,0.562817,0.0,-9999,-9999,3.73713,3.85516,3.97647,4.53143,5.19902,5.33675,5.38923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588312,-0.586043,-0.586043,-0.523679,-0.523679,-0.310302,-0.310302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445265,0.482725,0.661642,0.0592315,0.358503,0.387839,0.399626,0.432541,1.09476,1.27518,1.28715,-1.71136,-1.79,-1.55999,0.0363394,-2.19567,-1.84842,-1.71136,-1.50815,-1.43517,-1.39764,-1.32681,1.62558,1.03239,0.944377,0.0770534,0.0149029,0.591392,0.658877,0.959988,1.30408,1.61726,1.62558,0.907558,0.974754,0.960875,0.0750225,0.42081,0.538074,0.588652,0.777574,1.39086,1.75698,1.76308,0.103474,1.0
20030227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.745,-9.157,3.234,-4.123,4.418,-6.745,0.0,-9.157,3.234,0.0,-4.123,4.418,0.0,229.987,239.862,0.5625,168.355,168.355,0.5625,-9999,-9999,221.96,221.96,0.0,-9999,-9999,214.372,214.372,0.0,-9999,-9999,1.215,1.215,0.0,97.984,97.984,0.0,0.0,0.0,1.0,0.898,0.898,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-5.109,1.0,-0.903992,3.0,21.1571,0.0,-9999,-9999,-9999,-9999,-9999,122.745,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.30751,0.0,-9999,-9999,2.30751,0.0,-9999,-9999,2.20698,0.0,0.0625289,1.66228,1.77122,1.78298,2.18138,2.55206,2.69388,2.77317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63229,4.10261,0.0,-9999,-9999,-0.394493,0.554979,0.0,-9999,-9999,4.63229,4.10261,0.0,-9999,-9999,-0.394493,0.554979,0.0,-9999,-9999,3.40663,3.61529,3.63704,4.40818,5.10849,5.32623,5.42984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.441612,-0.420284,-0.416568,-0.36757,-0.35986,-0.335584,-0.324908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778155,0.825827,1.02571,0.0714417,0.6366,0.665303,0.712728,0.754286,1.57496,1.76113,1.77321,-1.37637,-1.48168,-1.18127,0.0439973,-1.80984,-1.51241,-1.45253,-1.05817,-0.996981,-0.94408,-0.898484,1.98741,1.26218,1.15973,0.0926294,0.0569712,0.723026,0.805532,1.17367,1.59434,1.97724,1.98741,0.87359,0.940884,0.93346,0.0742963,0.402026,0.512799,0.569911,0.758268,1.35693,1.72429,1.73048,0.117305,1.0
20030228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.14,-10.476,2.406,-5.601,4.336,-8.14,0.0,-10.476,2.406,0.0,-5.601,4.336,0.0,233.148,227.209,0.5625,178.878,178.878,0.5625,-9999,-9999,207.105,207.105,0.0,-9999,-9999,197.173,197.173,0.0,-9999,-9999,0.945,0.945,0.0,98.108,98.108,0.0,0.0,0.0,1.0,0.695,0.695,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-4.67,1.0,-0.83499,3.0,20.1858,0.0,-9999,-9999,-9999,-9999,-9999,118.966,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.15998,0.0,-9999,-9999,2.15998,0.0,-9999,-9999,2.06158,0.0,0.0532202,1.65352,1.66099,1.75346,2.06262,2.3568,2.47843,2.55356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38204,4.32164,0.0,-9999,-9999,-0.419169,0.599678,0.0,-9999,-9999,4.38204,4.32164,0.0,-9999,-9999,-0.419169,0.599678,0.0,-9999,-9999,3.47674,3.49055,3.6254,4.2749,4.64488,4.78017,4.89475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.524013,-0.470206,-0.464522,-0.419169,-0.309035,-0.184951,-0.184951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675552,0.721316,0.919001,0.0690094,0.550136,0.582022,0.615594,0.655282,1.44286,1.6308,1.64306,-1.40187,-1.43867,-1.14258,0.042787,-1.71746,-1.50664,-1.38644,-1.14159,-0.969493,-0.848572,-0.82249,1.89765,1.20517,1.10538,0.0890448,0.0394124,0.690371,0.76915,1.12066,1.52233,1.88794,1.89765,0.915185,0.983401,0.970067,0.0759341,0.42377,0.541606,0.594154,0.785597,1.40528,1.77607,1.78225,0.127155,1.0
20030301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.94,-9.323,2.498,-2.262,3.086,-5.94,0.0,-9.323,2.498,0.0,-2.262,3.086,0.0,236.328,235.585,0.5625,107.69,107.681,0.5625,-9999,-9999,247.503,247.503,0.0,-9999,-9999,243.945,243.945,0.0,-9999,-9999,0.923,0.923,0.0,97.557,97.557,0.0,0.77,0.0,1.0,2.071,2.071,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-4.068,1.0,-1.3416,3.0,19.221,0.0,-9999,-9999,-9999,-9999,-9999,133.195,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.27273,0.0,-9999,-9999,2.27273,0.0,-9999,-9999,2.22163,0.0,0.0570008,1.75946,1.82325,1.88881,2.15662,2.54531,2.72233,2.75848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74416,4.27894,0.0,-9999,-9999,-0.586043,0.562817,0.0,-9999,-9999,4.74416,4.27894,0.0,-9999,-9999,-0.586043,0.562817,0.0,-9999,-9999,3.73713,3.85516,3.97647,4.53143,5.19902,5.33675,5.38923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588312,-0.586043,-0.586043,-0.523679,-0.523679,-0.310302,-0.310302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836578,0.885469,1.08685,0.0729296,0.685747,0.715261,0.767929,0.811769,1.65138,1.83668,1.84866,-1.32004,-1.38726,-1.13478,0.0411888,-1.72315,-1.44602,-1.33196,-1.1415,-0.948781,-0.886859,-0.788288,2.03959,1.29532,1.19117,0.0947601,0.0660044,0.742009,0.826681,1.20448,1.6362,2.02915,2.03959,0.612522,0.67028,0.695258,0.0619459,0.270529,0.340659,0.406629,0.575106,1.03219,1.36607,1.37247,0.1424,1.0
20030302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-20.492,-20.604,2.604,-20.369,2.66,-20.492,0.0,-20.604,2.604,0.0,-20.369,2.66,0.0,239.525,239.862,0.5625,198.001,197.881,0.5625,-9999,-9999,139.376,139.376,0.0,-9999,-9999,118.757,118.757,0.0,-9999,-9999,0.376,0.376,0.0,98.424,98.424,0.0,0.017,0.0,1.0,1.3,1.3,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-3.956,1.0,-0.903992,3.0,21.1571,0.0,-9999,-9999,-9999,-9999,-9999,122.745,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.30751,0.0,-9999,-9999,2.30751,0.0,-9999,-9999,2.20698,0.0,0.0625289,1.66228,1.77122,1.78298,2.18138,2.55206,2.69388,2.77317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63229,4.10261,0.0,-9999,-9999,-0.394493,0.554979,0.0,-9999,-9999,4.63229,4.10261,0.0,-9999,-9999,-0.394493,0.554979,0.0,-9999,-9999,3.40663,3.61529,3.63704,4.40818,5.10849,5.32623,5.42984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.441612,-0.420284,-0.416568,-0.36757,-0.35986,-0.335584,-0.324908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103914,0.119879,0.231649,0.032965,0.0798466,0.0881464,0.0920032,0.0987822,0.443003,0.576033,0.585347,-2.05061,-2.18763,-1.97533,0.0438709,-2.63659,-2.2184,-2.16792,-2.06145,-1.68564,-1.67693,-1.57347,1.00709,0.639594,0.583806,0.0481274,0.000335639,0.366384,0.408193,0.59474,0.807913,1.00194,1.00709,0.987726,1.05719,1.03318,0.0786029,0.462227,0.592802,0.636014,0.832217,1.48768,1.86334,1.86949,0.145237,1.0
20030303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.423,-17.387,6.038,-13.288,3.772,-15.423,0.0,-17.387,6.038,0.0,-13.288,3.772,0.0,242.738,227.209,0.5625,74.796,74.738,0.5625,-9999,-9999,231.467,231.467,0.0,-9999,-9999,225.379,225.379,0.0,-9999,-9999,0.413,0.413,0.0,97.221,97.221,0.0,1.0,0.0,1.0,1.304,1.304,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-4.61,1.0,-0.83499,3.0,20.1858,0.0,-9999,-9999,-9999,-9999,-9999,118.966,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.15998,0.0,-9999,-9999,2.15998,0.0,-9999,-9999,2.06158,0.0,0.0532202,1.65352,1.66099,1.75346,2.06262,2.3568,2.47843,2.55356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38204,4.32164,0.0,-9999,-9999,-0.419169,0.599678,0.0,-9999,-9999,4.38204,4.32164,0.0,-9999,-9999,-0.419169,0.599678,0.0,-9999,-9999,3.47674,3.49055,3.6254,4.2749,4.64488,4.78017,4.89475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.524013,-0.470206,-0.464522,-0.419169,-0.309035,-0.184951,-0.184951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30282,0.332399,0.4867,0.0493492,0.241562,0.262159,0.270239,0.29286,0.836081,0.999254,1.01026,-1.7746,-1.82759,-1.57488,0.0355762,-2.17338,-1.89183,-1.76976,-1.5119,-1.43323,-1.37461,-1.35887,1.38308,0.878378,0.80261,0.0658318,0.00627698,0.503169,0.560586,0.816778,1.10954,1.376,1.38308,0.450544,0.498489,0.536654,0.0516585,0.193664,0.241025,0.290501,0.447987,0.805877,1.10205,1.10828,0.12853,1.0
20030304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.691,-17.645,3.341,-15.654,1.918,-16.691,0.0,-17.645,3.341,0.0,-15.654,1.918,0.0,245.965,235.585,0.5625,190.615,190.347,0.5625,-9999,-9999,171.101,171.101,0.0,-9999,-9999,155.487,155.487,0.0,-9999,-9999,0.518,0.518,0.0,97.594,97.594,0.0,0.031,0.0,1.0,1.643,1.643,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.371,1.0,-1.3416,3.0,19.221,0.0,-9999,-9999,-9999,-9999,-9999,133.195,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.27273,0.0,-9999,-9999,2.27273,0.0,-9999,-9999,2.22163,0.0,0.0570008,1.75946,1.82325,1.88881,2.15662,2.54531,2.72233,2.75848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74416,4.27894,0.0,-9999,-9999,-0.586043,0.562817,0.0,-9999,-9999,4.74416,4.27894,0.0,-9999,-9999,-0.586043,0.562817,0.0,-9999,-9999,3.73713,3.85516,3.97647,4.53143,5.19902,5.33675,5.38923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588312,-0.586043,-0.586043,-0.523679,-0.523679,-0.310302,-0.310302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215946,0.241998,0.391033,0.0460589,0.16957,0.185301,0.194686,0.207278,0.706997,0.870356,0.881471,-1.94067,-2.03073,-1.8306,0.0351823,-2.47777,-2.08742,-1.94067,-1.7888,-1.69413,-1.61984,-1.56113,1.29594,0.82304,0.751471,0.0618626,0.00186816,0.471469,0.525269,0.765321,1.03964,1.28931,1.29594,0.956211,1.02461,1.00459,0.0771425,0.446203,0.571742,0.617198,0.810334,1.4489,1.82087,1.82701,0.134369,1.0
20030305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-20.181,-23.23,3.885,-16.867,5.041,-20.181,0.0,-23.23,3.885,0.0,-16.867,5.041,0.0,249.206,245.013,0.5625,204.788,204.296,0.5625,-9999,-9999,135.232,135.232,0.0,-9999,-9999,113.958,113.958,0.0,-9999,-9999,0.523,0.523,0.0,97.924,97.924,0.0,0.0,0.0,1.0,1.122,1.122,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-4.598,1.0,-0.903992,3.0,21.1571,0.0,-9999,-9999,-9999,-9999,-9999,122.745,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.30751,0.0,-9999,-9999,2.30751,0.0,-9999,-9999,2.20698,0.0,0.0625289,1.66228,1.77122,1.78298,2.18138,2.55206,2.69388,2.77317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63229,4.10261,0.0,-9999,-9999,-0.394493,0.554979,0.0,-9999,-9999,4.63229,4.10261,0.0,-9999,-9999,-0.394493,0.554979,0.0,-9999,-9999,3.40663,3.61529,3.63704,4.40818,5.10849,5.32623,5.42984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.441612,-0.420284,-0.416568,-0.36757,-0.35986,-0.335584,-0.324908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148448,0.166512,0.278998,0.0342095,0.116543,0.12737,0.133879,0.142467,0.506516,0.635778,0.644755,-2.00607,-2.141,-1.92798,0.0430812,-2.58256,-2.17101,-2.11919,-2.01481,-1.64316,-1.63491,-1.53539,1.02983,0.654031,0.597174,0.0491546,0.0016179,0.374654,0.417407,0.608165,0.82615,1.02456,1.02983,1.01465,1.08512,1.05814,0.0799731,0.475863,0.610715,0.652215,0.8514,1.52173,1.90166,1.90785,0.12882,1.0
20030306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.341,-14.21,7.961,-8.222,5.623,-11.341,0.0,-14.21,7.961,0.0,-8.222,5.623,0.0,252.461,232.891,0.5625,198.118,197.477,0.5625,-9999,-9999,194.356,194.356,0.0,-9999,-9999,182.412,182.412,0.0,-9999,-9999,1.15,1.15,0.0,97.412,97.412,0.0,0.393,0.0,1.0,1.966,1.966,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-4.721,1.0,-0.394129,3.0,20.1858,0.0,-9999,-9999,-9999,-9999,-9999,118.966,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,2.15998,0.0,-9999,-9999,2.15998,0.0,-9999,-9999,2.06158,0.0,0.0532202,1.65352,1.66099,1.75346,2.06262,2.3568,2.47843,2.55356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38204,4.32164,0.0,-9999,-9999,-0.419169,0.599678,0.0,-9999,-9999,4.38204,4.32164,0.0,-9999,-9999,-0.419169,0.599678,0.0,-9999,-9999,3.47674,3.49055,3.6254,4.2749,4.64488,4.78017,4.89475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.524013,-0.470206,-0.464522,-0.419169,-0.309035,-0.184951,-0.184951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549383,0.587007,0.758376,0.0588283,0.447234,0.473763,0.500431,0.532934,1.19742,1.36638,1.37756,-1.52804,-1.57298,-1.3032,0.037407,-1.87471,-1.63905,-1.52611,-1.24579,-1.13873,-1.11407,-1.06611,1.66123,1.05503,0.967285,0.0780679,0.0316017,0.604361,0.673326,0.98104,1.33268,1.65273,1.66123,0.988198,1.05814,1.03513,0.0789926,0.461934,0.592216,0.636884,0.834303,1.49152,1.86987,1.87607,0.125976,1.0
