TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20131210,7.756,1.0,7.379,0.524,1.0,8.508,0.284,1.0,6.339,6.04,0.521,6.935,0.134,7.756,1.0,7.379,0.524,1.0,8.508,0.284,1.0,65.1191,8.617,1.0,3.966,8.617,1.0,351.375,1.0,356.489,351.375,1.0,330.105,1.0,369.472,330.105,1.0,0.239,1.0,0.0,0.239,1.0,103.085,103.151,1.0,1.311,1.311,0.0,1.914,1.977,0.958333,0.137177745946,0.770833333333,12.2257267083,1.0,13.8737648333,1.0,9.04664729167,1.0,0.555916979167,1.0,347.1666875,1.0,412.614,1.0,4.666,5.369,6.344,7.187,7.945,1.0,1.0,1.0,1.0,1.0,1.69789,1.0,-0.466561,1.0,-0.250868,-0.770393,-0.00211045,0.600709,0.827771,-11.7414,1.0,-6.31331,-19.3876,-0.0531113,3.11742,14.6676,7.0,1,32,16,32,16,0.647476,1.0,0.0833118,0.149812,0.647476,1.0,0.0834851,0.149908,0.720317,1.0,0.0175487,0.640579,0.645159,0.647476,0.648304,0.814051,0.894178,0.926964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.753896,0.199886,1.0,0.104595,0.124296,0.364022,0.249525,1.0,0.119364,0.256456,0.753896,0.199886,1.0,0.104799,0.124468,0.364022,0.249525,1.0,0.11966,0.256594,0.741013,0.749774,0.749774,0.753896,0.826106,0.884077,0.921966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.362894,0.362894,0.364022,0.374661,0.701163,0.816863,0.835866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979537,0.964281,1.05983,0.0228483,0.941075,0.954208,0.957541,0.963348,1.16747,1.26299,1.31413,0.315872,0.316806,0.339514,0.00676097,0.297759,0.308514,0.309575,0.312764,0.373218,0.390722,0.419744,0.415946,0.409434,0.72337,0.0983572,0.408351,0.408671,0.409909,0.418278,0.754635,0.844148,1.96945,0.0,0.0,0.0247024,0.00856506,0.0,0.0,0.0,0.0,0.0296702,0.0369527,0.0957627,-9999,-9999
20131211,4.856,1.0,4.757,0.879,1.0,5.053,0.129,1.0,3.809,3.787,0.691,3.852,0.091,4.856,1.0,4.757,0.879,1.0,5.053,0.129,1.0,64.4918,9.349,1.0,10.552,9.349,1.0,330.564,1.0,334.248,330.564,1.0,304.655,1.0,343.117,304.655,1.0,0.955,1.0,0.17,0.955,1.0,103.156,103.189,1.0,0.469,0.469,0.0,2.296,2.522,1.0,0.166091169231,0.8125,-0.264267270833,1.0,15.1620942708,1.0,7.541880625,1.0,0.4329595,1.0,339.509854167,1.0,411.104,1.0,5.194,5.577,6.375,7.119,7.839,1.0,1.0,1.0,1.0,1.0,0.141429,1.0,1.37704,1.0,1.18642,0.712348,2.27379,0.694621,1.34991,-0.930799,1.0,-0.500487,-1.0021,-0.0042104,2.54619,2.65147,8.0,1,32,16,32,16,0.51009,1.0,0.097671,0.17828,0.51009,1.0,0.0977661,0.178332,0.608227,1.0,0.0231976,0.504882,0.506899,0.507117,0.51009,0.781185,0.805189,0.856889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.560394,0.232725,1.0,0.107573,0.170471,0.353852,0.402217,1.0,0.182865,0.247839,0.560394,0.232725,1.0,0.107683,0.17054,0.353852,0.402217,1.0,0.18303,0.247961,0.554229,0.5561,0.556718,0.560394,0.79421,0.820586,0.884253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.351126,0.35201,0.35292,0.353852,0.669941,0.686581,0.708709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.769098,0.763793,0.825307,0.0162357,0.738339,0.750389,0.752867,0.763492,0.926458,0.971982,1.00529,0.253029,0.253703,0.217081,0.00737699,0.138152,0.145273,0.166766,0.24349,0.246058,0.253703,0.264804,0.392143,0.39953,0.627028,0.0805929,0.389144,0.392143,0.39549,0.39953,0.502608,0.519155,1.67332,0.000184974,0.0,0.0191672,0.00793457,0.0,0.0,0.0,0.0,0.000184974,0.00111218,0.0924374,-9999,-9999
20131212,2.323,1.0,2.456,0.56,1.0,2.057,0.69,1.0,2.043,2.203,0.36,1.723,0.382,2.323,1.0,2.456,0.56,1.0,2.057,0.69,1.0,63.9183,15.78,1.0,12.303,15.78,1.0,317.949,1.0,329.64,317.949,1.0,289.378,1.0,337.656,289.378,1.0,0.324,1.0,0.094,0.324,1.0,102.686,102.732,1.0,0.275,0.275,0.0,2.767,3.039,1.0,0.170607272973,0.770833333333,-0.295799166667,1.0,24.2445888958,1.0,3.36635145833,1.0,1.02705124792,1.0,332.51775,1.0,413.229,1.0,5.477,5.817,6.492,7.119,7.778,1.0,1.0,1.0,1.0,1.0,2.1836,1.0,1.77664,1.0,1.5307,0.919065,2.38119,0.780584,1.33568,11.1991,1.0,9.64886,5.79337,15.0099,2.56985,7.29946,8.0,1,32,16,32,16,0.492496,1.0,0.106026,0.160598,0.492496,1.0,0.106115,0.160658,0.56744,1.0,0.0186102,0.485581,0.48628,0.487761,0.492496,0.666182,0.72753,0.749386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.483598,0.206155,1.0,0.133463,0.209314,0.456582,0.255361,1.0,0.15067,0.152936,0.483598,0.206155,1.0,0.133539,0.209363,0.456582,0.255361,1.0,0.150926,0.153188,0.473601,0.474612,0.476753,0.483598,0.709274,0.797102,0.827421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.456582,0.456582,0.456582,0.456582,0.507345,0.509042,0.511669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.599355,0.601182,0.640015,0.0120135,0.577837,0.583886,0.586577,0.59377,0.715285,0.731624,0.778019,0.107637,0.108685,0.0725752,0.00810363,-0.0824607,0.0179562,0.0591053,0.0976065,0.100621,0.103363,0.108638,0.407109,0.384589,0.57197,0.0655358,0.378461,0.382234,0.384306,0.407109,0.439611,0.447097,1.43423,0.000938168,0.0,0.0252913,0.0100937,0.0,0.0,0.0,0.0,0.000938168,0.00563921,0.128572,-9999,-9999
20131213,2.682,1.0,2.749,0.88,1.0,2.547,0.534,1.0,2.546,2.623,0.156,2.392,0.187,2.682,1.0,2.749,0.88,1.0,2.547,0.534,1.0,63.3983,7.933,1.0,7.107,7.933,1.0,318.288,1.0,335.382,318.288,1.0,291.716,1.0,344.46,291.716,1.0,0.369,1.0,0.097,0.369,1.0,102.159,102.177,1.0,1.676,1.676,0.0,2.418,1.919,1.0,0.111635739024,0.854166666667,-5.12192963125,1.0,12.8831096458,1.0,3.12532229167,1.0,0.868905625,1.0,329.838416667,1.0,425.225,1.0,5.411,5.899,6.577,7.151,7.758,1.0,1.0,1.0,1.0,1.0,3.87823,1.0,0.946974,1.0,0.509184,0.00428356,1.01952,0.717277,1.03965,1.10337,1.0,0.593276,0.00499099,1.18789,2.02389,2.20569,7.0,1,32,16,32,16,0.450257,1.0,0.106144,0.241652,0.448891,1.0,0.106868,0.24197,0.55204,1.0,0.0322953,0.361097,0.383729,0.385059,0.448891,0.78374,0.817913,0.889224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.457428,0.245467,1.0,0.136454,0.265105,0.386809,0.145089,1.0,0.140294,0.222692,0.455454,0.24433,1.0,0.137587,0.26569,0.386809,0.145089,1.0,0.140456,0.222794,0.333827,0.366619,0.368,0.455454,0.782669,0.821199,0.914241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3761,0.376256,0.377182,0.386809,0.700406,0.722141,0.742213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.550376,0.554971,0.593327,0.0114577,0.538048,0.538333,0.543409,0.549122,0.659541,0.674884,0.73228,0.102724,0.106081,0.0412868,0.0214001,-0.210856,-0.148189,-0.114642,0.106042,0.154557,0.160245,0.176951,0.511302,0.472308,0.64201,0.0606466,0.468065,0.469504,0.472098,0.479564,0.511302,0.528801,1.44078,0.000477872,0.0,0.0161713,0.00665118,0.0,0.0,0.0,0.0,0.000477872,0.00287473,0.077098,-9999,-9999
20131214,2.52,1.0,3.099,0.835,1.0,1.363,0.555,1.0,1.945,2.606,1.09,0.624,0.47,2.52,1.0,3.099,0.835,1.0,1.363,0.555,1.0,62.9332,14.45,1.0,11.693,14.45,1.0,304.196,1.0,329.01,304.196,1.0,257.971,1.0,336.91,257.971,1.0,0.402,1.0,0.025,0.402,1.0,102.123,102.181,1.0,0.567,0.567,0.0,2.543,2.888,1.0,0.158516997368,0.791666666667,-12.0474750625,1.0,22.3063803333,1.0,3.41371270833,1.0,1.89382585417,1.0,327.863895833,1.0,424.926,1.0,5.259,5.851,6.588,7.16,7.744,1.0,1.0,1.0,1.0,1.0,4.62778,1.0,0.802628,1.0,0.550538,0.415203,0.864113,0.603705,0.689345,0.709963,1.0,0.486978,0.367267,0.76435,1.8285,1.85204,8.0,1,32,16,32,16,0.506973,1.0,0.0783656,0.121442,0.505815,1.0,0.0797514,0.122341,0.563662,1.0,0.013543,0.499775,0.500303,0.501507,0.505815,0.648357,0.685852,0.714009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.467556,0.237717,1.0,0.0976649,0.176707,0.530519,0.429128,1.0,0.114767,0.118607,0.465882,0.23663,1.0,0.099891,0.177947,0.530519,0.429128,1.0,0.11508,0.11891,0.459973,0.460736,0.46216,0.465882,0.702146,0.755265,0.796355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.468188,0.470235,0.472227,0.524875,0.528592,0.530105,0.530519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52148,0.523498,0.550927,0.0087183,0.50715,0.508063,0.512603,0.518954,0.597603,0.612825,0.657393,0.014507,0.0176824,-0.0127354,0.00569205,-0.0882489,-0.0621236,-0.0398832,0.00760083,0.0110966,0.0148407,0.0155416,0.569332,0.499947,0.671072,0.0555092,0.496234,0.498925,0.507752,0.523583,0.568622,0.582519,1.40554,0.000307469,0.0,0.0203332,0.00811563,0.0,0.0,0.0,0.0,0.000307469,0.00184769,0.106656,-9999,-9999
20131215,5.52,1.0,5.681,1.409,1.0,5.197,0.83,1.0,4.494,4.395,1.114,4.694,0.872,5.52,1.0,5.681,1.409,1.0,5.197,0.83,1.0,62.5211,5.749,1.0,2.988,5.749,1.0,323.324,1.0,307.387,323.324,1.0,308.48,1.0,311.288,308.48,1.0,1.02,1.0,0.318,1.02,1.0,102.248,102.313,1.0,2.419,2.419,0.0,3.568,4.411,1.0,0.220878972222,0.75,-5.65104704167,1.0,10.0838327708,1.0,2.313062375,1.0,0.923768330625,1.0,333.217479167,1.0,409.441,1.0,5.075,5.748,6.545,7.145,7.725,1.0,1.0,1.0,1.0,1.0,4.85188,1.0,-0.886672,1.0,-0.47676,-0.763932,-0.211819,0.741668,0.8471,-19.4475,1.0,-10.4569,-16.7554,-4.64585,2.25294,9.25511,9.0,1,32,16,32,16,0.756691,1.0,0.0869742,0.100297,0.753542,1.0,0.0878957,0.101098,0.78935,1.0,0.00890525,0.748151,0.74933,0.749668,0.753542,0.834525,0.849232,0.897068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.647864,0.25311,1.0,0.0976166,0.113533,0.891822,0.628604,1.0,0.158444,0.160981,0.643734,0.250301,1.0,0.0992013,0.114898,0.890976,0.62885,1.0,0.158757,0.161288,0.638358,0.639473,0.639841,0.643734,0.737573,0.755415,0.817456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.886145,0.887324,0.887802,0.890976,0.937417,0.944248,0.958458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.682544,0.675402,0.714157,0.00951681,0.663995,0.666461,0.667568,0.675402,0.768018,0.794091,0.826156,-0.076957,-0.0781394,-0.075193,0.00153988,-0.0863261,-0.0823942,-0.0817627,-0.0781173,-0.0695769,-0.0665071,-0.055141,0.75896,0.751603,0.908871,0.0547841,0.749882,0.753358,0.754891,0.75896,0.794047,0.802862,1.62276,0.0,0.0,0.0114834,0.00443218,0.0,0.0,0.0,0.0,0.0,0.00786269,0.0522315,-9999,-9999
20131216,5.986,1.0,5.87,1.134,1.0,6.216,1.534,1.0,5.533,5.457,1.935,5.686,1.19,5.986,1.0,5.87,1.134,1.0,6.216,1.534,1.0,62.1639,25.718,1.0,23.681,25.718,1.0,302.925,1.0,294.93,302.925,1.0,268.632,1.0,296.527,268.632,1.0,1.949,1.0,1.831,1.949,1.0,102.205,102.202,1.0,0.0,0.0,0.0,3.654,4.426,1.0,0.225526692857,0.875,-12.7142157771,1.0,40.0277796875,1.0,7.27357125,1.0,4.44282596458,1.0,335.753625,1.0,409.318,1.0,5.085,5.678,6.48,7.102,7.695,1.0,1.0,1.0,1.0,1.0,3.19879,1.0,2.59911,1.0,1.78278,1.34453,2.79821,0.723451,1.29792,-19.7801,1.0,-13.5676,-21.2954,-10.2324,1.60351,8.3562,9.0,1,32,16,32,16,0.969582,1.0,0.078233,0.0848265,0.967908,1.0,0.0797314,0.0862104,0.991503,1.0,0.00549878,0.96643,0.966651,0.966958,0.967908,1.02243,1.03223,1.06156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967141,0.321618,1.0,0.0936017,0.100839,0.868722,0.344757,1.0,0.126911,0.128441,0.965343,0.322534,1.0,0.0961113,0.103173,0.867478,0.344786,1.0,0.127201,0.128727,0.963735,0.963945,0.964279,0.965343,1.02899,1.03897,1.07374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.866424,0.86664,0.866861,0.867478,0.897788,0.906166,0.921412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.763995,0.751082,0.797108,0.0106129,0.742082,0.744303,0.745739,0.752333,0.853204,0.888062,0.920414,-0.206827,-0.216826,-0.194395,0.00522481,-0.224876,-0.222348,-0.220692,-0.215236,-0.167505,-0.144192,-0.141142,0.685242,0.665427,0.859761,0.0585469,0.664048,0.667491,0.671396,0.685242,0.803776,0.835736,1.63426,0.0,0.0,0.0316857,0.0103034,0.0,0.0,0.0,0.0,0.0,0.0560099,0.15118,-9999,-9999
20131217,5.606,1.0,4.712,1.519,1.0,7.394,1.012,1.0,5.762,5.398,1.635,6.491,0.449,5.606,1.0,4.712,1.519,1.0,7.394,1.012,1.0,61.86,16.098,1.0,13.7,16.098,1.0,319.403,1.0,311.801,319.403,1.0,269.235,1.0,316.518,269.235,1.0,1.862,1.0,1.884,1.862,1.0,102.184,102.202,1.0,0.043,0.043,0.0,2.457,2.588,1.0,0.149562062162,0.770833333333,-2.16200253125,1.0,24.55580725,1.0,3.86572997917,1.0,1.50295883333,1.0,335.457666667,1.0,416.329,1.0,5.203,5.707,6.451,7.065,7.656,1.0,1.0,1.0,1.0,1.0,2.68987,1.0,1.98132,1.0,1.35903,0.473321,2.1331,0.640519,1.38712,-13.1494,1.0,-7.07036,-14.1567,-3.14127,1.61863,8.32448,10.0,1,32,16,32,16,0.646508,1.0,0.0837131,0.103768,0.644146,1.0,0.0841674,0.104134,0.695346,1.0,0.0100601,0.637637,0.640134,0.642303,0.686666,0.718857,0.762769,0.834936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.661901,0.2427,1.0,0.0984832,0.114667,0.545215,0.191628,1.0,0.140616,0.152862,0.658953,0.241585,1.0,0.0991215,0.115215,0.544281,0.190333,1.0,0.141088,0.153296,0.649918,0.653378,0.656424,0.714868,0.724148,0.770843,0.870025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.543534,0.543534,0.543534,0.544281,0.63927,0.663433,0.673699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.809821,0.792881,0.8405,0.0108221,0.784745,0.785985,0.788874,0.794568,0.898772,0.925787,0.971466,0.161695,0.148735,0.145154,0.00440716,0.101855,0.102209,0.111688,0.147134,0.163019,0.175035,0.179915,0.655231,0.630293,0.826042,0.0560887,0.628788,0.631893,0.638525,0.655231,0.783365,0.819421,1.57812,0.0162309,0.0163686,0.0359278,0.00620077,0.00664725,0.0162379,0.0163599,0.0164815,0.0199085,0.0624922,0.101128,-9999,-9999
20131218,4.448,1.0,4.084,1.254,1.0,5.247,0.459,1.0,3.678,3.571,1.272,3.913,0.668,4.448,1.0,4.084,1.254,1.0,5.247,0.459,1.0,61.6099,15.216,1.0,11.353,15.216,1.0,317.428,1.0,315.452,317.428,1.0,301.424,1.0,320.845,301.424,1.0,1.087,1.0,0.578,1.087,1.0,101.881,101.872,1.0,0.021,0.021,0.0,2.312,2.066,1.0,0.137896790244,0.854166666667,-3.173720625,1.0,23.8028502292,1.0,3.03013404167,1.0,1.48901077083,1.0,333.909104167,1.0,423.935,1.0,5.329,5.763,6.463,7.045,7.622,1.0,1.0,1.0,1.0,1.0,2.29055,1.0,1.4318,1.0,0.769876,0.328338,1.54149,0.569946,1.06469,-6.54023,1.0,-3.51666,-7.04124,-1.49979,1.73186,4.45797,11.0,1,33,15,33,15,0.496895,1.0,0.0848443,0.172336,0.49583,1.0,0.0859876,0.172902,0.587484,1.0,0.0231514,0.469268,0.470337,0.486349,0.49583,0.691397,0.770346,0.890211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.477881,0.310742,1.0,0.100635,0.19167,0.480922,0.311968,1.0,0.139408,0.17374,0.476388,0.309416,1.0,0.102424,0.192615,0.480922,0.311968,1.0,0.139762,0.174024,0.440299,0.441798,0.464241,0.476388,0.723874,0.76805,0.871585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.478409,0.478409,0.478409,0.480922,0.539519,0.685783,0.82763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.816779,0.798392,0.841223,0.0102295,0.78903,0.789871,0.792751,0.798397,0.901696,0.915108,0.968224,0.29663,0.302562,0.253739,0.0132471,0.0476858,0.139614,0.198569,0.302065,0.309713,0.323089,0.323399,0.666593,0.656443,0.814539,0.0471342,0.653791,0.656792,0.663247,0.687278,0.749855,0.785074,1.46051,0.0472311,0.0476361,0.0585743,0.00400355,0.0215597,0.0472518,0.0476108,0.0479681,0.0579581,0.0688662,0.0945744,-9999,-9999
20131219,5.301,1.0,5.349,0.966,1.0,5.197,0.517,1.0,5.401,5.222,1.115,5.795,0.809,5.301,1.0,5.349,0.966,1.0,5.197,0.517,1.0,61.414,10.31,1.0,5.801,10.31,1.0,312.595,1.0,315.131,312.595,1.0,305.699,1.0,320.464,305.699,1.0,1.554,1.0,1.335,1.554,1.0,100.691,100.695,1.0,0.698,0.698,0.0,3.618,3.453,1.0,0.204644933333,0.8125,-13.76116875,1.0,16.7867661458,1.0,2.609174,1.0,1.35648408333,1.0,334.224041667,1.0,420.641,1.0,5.362,5.81,6.493,7.038,7.595,1.0,1.0,1.0,1.0,1.0,3.09815,1.0,1.98867,1.0,1.0693,0.475077,2.14101,0.639736,1.39081,-14.5677,1.0,-7.81542,-12.5511,-3.34063,1.62553,7.01846,12.0,1,33,15,33,15,0.841643,1.0,0.0869575,0.14178,0.796144,1.0,0.0894198,0.143304,0.862797,1.0,0.0168294,0.772491,0.773236,0.773712,0.796144,0.982223,0.997201,1.04232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.719496,0.276485,1.0,0.10215,0.182115,1.01246,0.503304,1.0,0.146287,0.146921,0.655722,0.41861,1.0,0.106142,0.184383,1.01246,0.503304,1.0,0.146647,0.147278,0.623243,0.624286,0.624953,0.655722,0.907455,0.925823,0.985465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01097,1.01097,1.01097,1.01246,1.03245,1.03823,1.04616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.868527,0.849834,0.903999,0.0126459,0.842368,0.842595,0.845933,0.85009,0.97203,0.990011,1.06688,0.0317329,0.0536894,0.0412023,0.00501581,-0.0121972,-0.00718944,0.0117328,0.0536894,0.0691459,0.0723928,0.0736175,0.812357,0.822725,0.938301,0.0405846,0.8116,0.812686,0.819915,0.824317,0.863288,0.891596,1.49963,0.0411693,0.0423138,0.0445617,0.00230324,0.0166903,0.0358074,0.0409895,0.0421765,0.0424621,0.0457732,0.0627022,-9999,-9999
20131220,4.524,1.0,4.27,0.622,1.0,5.083,0.582,1.0,3.263,3.315,1.255,3.148,1.047,4.524,1.0,4.27,0.622,1.0,5.083,0.582,1.0,61.2717,11.871,1.0,13.22,11.871,1.0,298.096,1.0,289.6,298.096,1.0,303.834,1.0,290.211,303.834,1.0,0.645,1.0,0.158,0.645,1.0,101.724,101.809,1.0,0.0,0.0,0.0,2.772,3.185,1.0,0.180457925581,0.895833333333,-25.4416984792,1.0,18.7330605625,1.0,3.68467260833,1.0,1.413440625,1.0,332.469625,1.0,408.55,1.0,5.314,5.802,6.498,7.038,7.577,1.0,1.0,1.0,1.0,1.0,3.15693,1.0,0.75861,1.0,0.407902,0.386482,0.816724,0.716174,0.78398,-9.02427,1.0,-4.84144,-7.77506,-2.15582,1.50995,4.43071,12.0,1,33,15,33,15,0.669732,1.0,0.0949217,0.138495,0.668518,1.0,0.0960272,0.139255,0.742837,1.0,0.0167119,0.663643,0.664045,0.664735,0.668518,0.836554,0.865746,0.948371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.694926,0.354383,1.0,0.110823,0.146559,0.536395,0.178309,1.0,0.161968,0.190351,0.693225,0.353891,1.0,0.112633,0.147931,0.536395,0.178309,1.0,0.162124,0.190484,0.687634,0.688198,0.689166,0.693225,0.847342,0.880007,0.974011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53366,0.53366,0.53366,0.536395,0.715504,0.733659,0.781638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.820506,0.806925,0.844626,0.00995084,0.796984,0.798131,0.798867,0.806499,0.889952,0.914242,0.972682,0.133557,0.138406,0.101789,0.00734485,0.0130212,0.0242057,0.0710345,0.132529,0.134488,0.136973,0.139475,0.883332,0.910086,0.964555,0.0323683,0.812218,0.826679,0.883332,0.904519,0.911416,0.920111,1.41562,0.0425654,0.0457059,0.04157,0.00312086,0.00637701,0.0141036,0.0339278,0.0426506,0.0457144,0.0458501,0.0674645,-9999,-9999
