TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20040228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.56,-2.176,1.794,3.535,3.692,0.56,0.0,-2.176,1.794,0.0,3.535,3.692,0.0,233.889,62.109,0.5625,133.551,133.551,0.5625,-9999,-9999,249.695,249.695,0.0,-9999,-9999,252.147,252.147,0.0,-9999,-9999,2.049,2.049,0.0,97.629,97.629,0.0,0.0,0.0,0.0,2.321,2.321,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,28.4361,0.0,-9999,-9999,-9999,-9999,-9999,70.5524,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-1.03474,0.0,-9999,-9999,-1.43635,0.0,-9999,-9999,-1.32321,0.0,0.0560596,-1.81851,-1.81436,-1.61619,-1.37811,-0.970651,-0.935702,-0.91147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525332,0.136604,0.0,-9999,-9999,-2.65196,0.573823,0.0,-9999,-9999,-0.217727,0.717281,0.0,-9999,-9999,-2.65196,0.573823,0.0,-9999,-9999,-0.924804,-0.917119,-0.625209,-0.109967,0.580281,0.62771,0.663799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65196,-2.65196,-2.65196,-2.59665,-2.59366,-2.57268,-2.57072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54004e-07,0.0632238,0.0325252,0.00943061,2.37812e-07,3.45908e-07,3.89147e-07,4.10766e-07,0.0536022,0.0986904,0.133993,1.29405,1.49957,1.35531,0.0547108,0.91147,0.930909,0.969484,1.49216,1.62217,1.81436,1.81742,0.719862,0.752521,0.757088,0.0259354,0.394842,0.71069,0.718875,0.736624,0.832119,0.952919,0.967671,1.66999,1.69408,1.75681,0.0180554,1.66882,1.67428,1.67689,1.70985,1.84292,1.85525,2.01632,-9999,-9999
20040229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.506,-2.28,1.776,3.535,3.692,0.506,0.0,-2.28,1.776,0.0,3.535,3.692,0.0,237.065,49.651,0.5625,133.551,133.551,0.5625,-9999,-9999,257.097,257.097,0.0,-9999,-9999,260.053,260.053,0.0,-9999,-9999,1.724,1.724,0.0,97.462,97.462,0.0,0.0,0.0,0.0,2.124,2.124,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,20.2662,0.0,-9999,-9999,-9999,-9999,-9999,65.1013,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.900917,0.0,-9999,-9999,-0.99352,0.0,-9999,-9999,-1.02863,0.0,0.0316004,-1.32923,-1.30719,-1.21829,-0.974762,-0.836605,-0.836605,-0.836605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437284,0.0639887,0.0,-9999,-9999,-2.28713,0.402165,0.0,-9999,-9999,0.171747,0.0726752,0.0,-9999,-9999,-2.18474,0.548958,0.0,-9999,-9999,-0.449382,-0.408599,-0.257949,0.305747,0.511427,0.511427,0.511427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.29267,-2.23839,-2.23839,-2.18474,-2.18474,-2.1697,-2.16669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32385e-07,0.0630233,0.0324262,0.00940305,2.37812e-07,3.45908e-07,3.89147e-07,4.10766e-07,0.0534427,0.0983975,0.133602,1.1595,1.05654,1.05928,0.029892,0.836606,0.836606,0.836606,1.04696,1.2106,1.30719,1.32216,0.716101,0.748632,0.7532,0.0258232,0.392596,0.706966,0.715121,0.732798,0.827938,0.94823,0.962834,1.6706,1.69473,1.7576,0.018102,1.66944,1.6749,1.67751,1.71051,1.84376,1.85608,2.01802,-9999,-9999
20040301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.854,-1.937,1.067,0.324,1.21,-0.854,0.0,-1.937,1.067,0.0,0.324,1.21,0.0,240.257,93.427,0.5625,30.303,30.285,0.5625,-9999,-9999,311.655,311.655,0.0,-9999,-9999,318.333,318.333,0.0,-9999,-9999,0.082,0.082,0.0,96.266,96.266,0.0,4.554,4.554,0.0,1.213,1.213,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,22.4208,0.0,-9999,-9999,-9999,-9999,-9999,43.4668,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.843898,0.0,-9999,-9999,-1.06246,0.0,-9999,-9999,-1.01056,0.0,0.0268663,-1.2641,-1.22276,-1.14207,-1.00975,-0.844684,-0.844684,-0.839138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576203,0.180146,0.0,-9999,-9999,-2.32346,0.4107,0.0,-9999,-9999,0.0808059,0.20743,0.0,-9999,-9999,-2.22453,0.547386,0.0,-9999,-9999,-0.326302,-0.249815,-0.110877,0.197305,0.535154,0.535154,0.538145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.33165,-2.28042,-2.28042,-2.22453,-2.18755,-2.17629,-2.1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8105e-07,0.0573198,0.0296431,0.00864832,0.0,2.16193e-08,6.48578e-08,2.16193e-07,0.0490485,0.0903332,0.122938,1.08288,1.11978,1.03913,0.0265473,0.839138,0.844684,0.844684,1.10239,1.14009,1.22277,1.24296,0.546501,0.576752,0.580061,0.0232243,0.255646,0.538046,0.546036,0.562142,0.651779,0.755084,0.760631,0.539853,0.55332,0.609128,0.0188705,0.539208,0.541518,0.543749,0.561609,0.637059,0.641315,0.939625,-9999,-9999
20040302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.099,-1.87,1.476,-0.26,0.563,-1.099,0.0,-1.87,1.476,0.0,-0.26,0.563,0.0,243.466,62.109,0.5625,37.477,37.454,0.5625,-9999,-9999,309.456,309.456,0.0,-9999,-9999,315.984,315.984,0.0,-9999,-9999,0.303,0.303,0.0,97.128,97.128,0.0,0.707,0.707,0.0,1.546,1.546,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,27.311,0.0,-9999,-9999,-9999,-9999,-9999,70.4092,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.916773,0.0,-9999,-9999,-1.08658,0.0,-9999,-9999,-1.04678,0.0,0.0275901,-1.27309,-1.2527,-1.22674,-1.06749,-0.84612,-0.845021,-0.845021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74359,0.13893,0.0,-9999,-9999,-2.65196,0.573823,0.0,-9999,-9999,0.429411,0.0837862,0.0,-9999,-9999,-2.65196,0.573823,0.0,-9999,-9999,0.0843235,0.0953416,0.125038,0.464733,0.822708,0.822708,0.823428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65196,-2.65196,-2.65196,-2.59665,-2.59366,-2.57268,-2.57072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51335e-07,0.056372,0.0291773,0.00852002,0.0,0.0,0.0,0.0,0.0483034,0.0889649,0.121119,1.15237,1.14295,1.07552,0.0277291,0.844632,0.845021,0.845022,1.14295,1.21328,1.25109,1.27233,0.525143,0.554854,0.558112,0.0227181,0.241075,0.516845,0.52473,0.540515,0.628708,0.728553,0.734027,0.642005,0.657133,0.716347,0.0196602,0.641279,0.643942,0.64638,0.666485,0.751351,0.755148,1.05746,-9999,-9999
20040303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.477,-5.571,2.558,-3.287,2.596,-4.477,0.0,-5.571,2.558,0.0,-3.287,2.596,0.0,246.689,49.651,0.5625,77.252,77.208,0.5625,-9999,-9999,271.815,271.815,0.0,-9999,-9999,275.776,275.776,0.0,-9999,-9999,0.264,0.264,0.0,97.616,97.616,0.0,2.618,2.618,0.0,1.344,1.344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.4721,0.0,-9999,-9999,-9999,-9999,-9999,64.0101,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.791982,0.0,-9999,-9999,-0.857118,0.0,-9999,-9999,-0.843025,0.0,0.0205535,-1.00318,-0.996758,-0.984338,-0.854352,-0.701109,-0.681396,-0.674405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638837,0.0518927,0.0,-9999,-9999,-2.28713,0.402165,0.0,-9999,-9999,0.424119,0.0554073,0.0,-9999,-9999,-2.18474,0.548958,0.0,-9999,-9999,0.140033,0.165757,0.182478,0.429236,0.764729,0.811531,0.811531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.29267,-2.23839,-2.23839,-2.18474,-2.18474,-2.1697,-2.16669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044489,0.0232893,0.00687256,0.0,0.0,0.0,0.0,0.0387665,0.0714394,0.0976936,0.983624,0.901607,0.866761,0.0209333,0.674405,0.674405,0.695626,0.907887,0.983624,0.992059,1.00094,0.328665,0.350619,0.353912,0.0162275,0.13164,0.32258,0.328578,0.340063,0.406473,0.472144,0.480004,1.13703,1.15833,1.22619,0.0209705,1.13601,1.1402,1.14317,1.17179,1.29249,1.29573,1.57001,-9999,-9999
20040304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.558,-5.671,1.204,-3.349,2.881,-4.558,0.0,-5.671,1.204,0.0,-3.349,2.881,0.0,249.925,93.427,0.5625,148.132,147.81,0.5625,-9999,-9999,242.899,242.899,0.0,-9999,-9999,244.887,244.887,0.0,-9999,-9999,0.655,0.655,0.0,97.377,97.377,0.0,0.098,0.098,0.0,1.483,1.483,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,21.4105,0.0,-9999,-9999,-9999,-9999,-9999,42.7335,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.820701,0.0,-9999,-9999,-0.866913,0.0,-9999,-9999,-0.842031,0.0,0.0181814,-0.977237,-0.972287,-0.957922,-0.862944,-0.719556,-0.689767,-0.666479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619121,0.0345852,0.0,-9999,-9999,-2.32346,0.4107,0.0,-9999,-9999,0.442605,0.0269676,0.0,-9999,-9999,-2.22453,0.547386,0.0,-9999,-9999,0.201292,0.213618,0.229836,0.431642,0.764743,0.789817,0.854607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.33165,-2.28042,-2.28042,-2.22453,-2.18755,-2.17629,-2.1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16193e-08,0.0441,0.0231008,0.00682153,0.0,0.0,0.0,0.0,0.0384672,0.07089,0.0969678,1.01101,0.911014,0.865598,0.0192339,0.649264,0.689767,0.719556,0.920453,0.959187,0.972288,0.977237,0.319856,0.34151,0.344855,0.0159603,0.126672,0.313858,0.319786,0.331101,0.396708,0.460898,0.469093,1.80401,1.82894,1.89105,0.01767,1.80281,1.8086,1.81114,1.84536,1.98239,1.99685,2.13374,-9999,-9999
20040305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.752,-5.694,0.553,-3.727,1.098,-4.752,0.0,-5.694,0.553,0.0,-3.727,1.098,0.0,253.175,62.109,0.5625,70.682,70.499,0.5625,-9999,-9999,277.6,277.6,0.0,-9999,-9999,281.955,281.955,0.0,-9999,-9999,0.382,0.382,0.0,96.453,96.453,0.0,2.717,2.717,0.0,2.328,2.328,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,28.6751,0.0,-9999,-9999,-9999,-9999,-9999,70.2533,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-1.01156,0.0,-9999,-9999,-1.09593,0.0,-9999,-9999,-1.04522,0.0,0.019491,-1.19663,-1.1889,-1.15346,-1.10085,-0.911217,-0.886605,-0.852924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568222,0.0192103,0.0,-9999,-9999,-2.65196,0.573823,0.0,-9999,-9999,0.412107,0.0169768,0.0,-9999,-9999,-2.65196,0.573823,0.0,-9999,-9999,0.225793,0.234083,0.254753,0.403016,0.700232,0.719171,0.770518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65196,-2.65196,-2.65196,-2.59665,-2.59366,-2.57268,-2.57072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432247,0.0226758,0.00670704,0.0,0.0,0.0,0.0,0.0377955,0.0696576,0.0953405,1.19889,1.13916,1.06798,0.0207331,0.852924,0.886605,0.90776,1.13319,1.17544,1.19215,1.19663,0.296477,0.317593,0.320953,0.0154321,0.110767,0.290637,0.296466,0.306758,0.371679,0.43214,0.441546,1.06884,1.08975,1.15877,0.0216021,1.06783,1.07186,1.07487,1.10291,1.22151,1.22413,1.51766,-9999,-9999
20040306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.209,-6.128,1.541,-2.124,2.731,-4.209,0.0,-6.128,1.541,0.0,-2.124,2.731,0.0,256.435,49.651,0.5625,126.471,126.055,0.5625,-9999,-9999,263.935,263.935,0.0,-9999,-9999,267.357,267.357,0.0,-9999,-9999,0.814,0.814,0.0,96.426,96.426,0.0,0.47,0.47,0.0,1.054,1.054,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,19.2745,0.0,-9999,-9999,-9999,-9999,-9999,64.7987,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.853329,0.0,-9999,-9999,-1.20402,0.0,-9999,-9999,-1.12197,0.0,0.0529094,-1.58619,-1.58203,-1.41678,-1.14578,-0.799391,-0.773756,-0.754251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525332,0.136604,0.0,-9999,-9999,-2.28713,0.402165,0.0,-9999,-9999,-0.217727,0.717281,0.0,-9999,-9999,-2.18474,0.548958,0.0,-9999,-9999,-0.924804,-0.917119,-0.625209,-0.109967,0.580281,0.62771,0.663799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.29267,-2.23839,-2.23839,-2.18474,-2.18474,-2.1697,-2.16669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29716e-07,0.0454358,0.0237578,0.00700266,0.0,0.0,0.0,6.48578e-08,0.0395214,0.0728262,0.0995443,1.04843,1.24946,1.14558,0.051528,0.734812,0.759044,0.793994,1.24394,1.4203,1.58203,1.58509,0.347601,0.370083,0.373438,0.0167042,0.144262,0.341362,0.34747,0.359264,0.42712,0.495906,0.502972,1.60414,1.62793,1.69119,0.0183276,1.60299,1.6083,1.61096,1.64344,1.77512,1.78631,1.95992,-9999,-9999
20040307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.978,-5.316,1.132,-2.523,1.414,-3.978,0.0,-5.316,1.132,0.0,-2.523,1.414,0.0,259.705,93.427,0.5625,84.269,83.951,0.5625,-9999,-9999,273.637,273.637,0.0,-9999,-9999,277.722,277.722,0.0,-9999,-9999,0.849,0.849,0.0,96.805,96.805,0.0,2.929,2.929,0.0,2.245,2.245,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,21.9121,0.0,-9999,-9999,-9999,-9999,-9999,43.6205,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.918981,0.0,-9999,-9999,-1.01331,0.0,-9999,-9999,-1.04044,0.0,0.0303867,-1.33063,-1.30858,-1.22156,-0.994148,-0.857508,-0.857508,-0.851962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437284,0.0639887,0.0,-9999,-9999,-2.32346,0.4107,0.0,-9999,-9999,0.171747,0.0726752,0.0,-9999,-9999,-2.22453,0.547386,0.0,-9999,-9999,-0.449382,-0.408599,-0.257949,0.305747,0.511427,0.511427,0.511427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.33165,-2.28042,-2.28042,-2.22453,-2.18755,-2.17629,-2.1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459918,0.024045,0.00708891,0.0,0.0,0.0,0.0,0.0400107,0.0737279,0.100777,1.1165,1.0593,1.06271,0.0288262,0.851962,0.857508,0.857508,1.01589,1.21387,1.30858,1.32355,0.343308,0.36625,0.369579,0.0169648,0.136877,0.336946,0.343218,0.355221,0.424556,0.493139,0.501266,1.20002,1.2215,1.28751,0.0201256,1.19899,1.20331,1.20621,1.23515,1.35627,1.36078,1.61226,-9999,-9999
20040308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.77,-7.616,2.114,-3.764,3.342,-5.77,0.0,-7.616,2.114,0.0,-3.764,3.342,0.0,262.985,62.109,0.5625,114.634,114.002,0.5625,-9999,-9999,233.294,233.294,0.0,-9999,-9999,234.627,234.627,0.0,-9999,-9999,1.039,1.039,0.0,97.315,97.315,0.0,0.202,0.202,0.0,1.032,1.032,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,29.9364,0.0,-9999,-9999,-9999,-9999,-9999,70.7013,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-1.00724,0.0,-9999,-9999,-1.275,0.0,-9999,-9999,-1.19999,0.0,0.0316902,-1.49503,-1.45369,-1.3382,-1.21203,-1.00044,-1.00044,-1.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576203,0.180146,0.0,-9999,-9999,-2.65196,0.573823,0.0,-9999,-9999,0.0808059,0.20743,0.0,-9999,-9999,-2.65196,0.573823,0.0,-9999,-9999,-0.326302,-0.249815,-0.110877,0.197305,0.535154,0.535154,0.538145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65196,-2.65196,-2.65196,-2.59665,-2.59366,-2.57268,-2.57072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040315,0.0212044,0.00628228,0.0,0.0,0.0,0.0,0.0353588,0.0651738,0.0892807,1.18296,1.31531,1.21984,0.0312775,1.00044,1.00044,1.00044,1.29388,1.33622,1.45369,1.47388,0.275791,0.294975,0.298251,0.0140573,0.107256,0.270486,0.275756,0.285755,0.344158,0.400035,0.40822,1.5306,1.55537,1.62531,0.0206889,1.52941,1.53467,1.53772,1.5713,1.70933,1.71792,1.94373,-9999,-9999
20040309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.982,-5.566,4.532,-0.173,4.534,-2.982,0.0,-5.566,4.532,0.0,-0.173,4.534,0.0,266.272,49.651,0.5625,170.822,169.671,0.5625,-9999,-9999,227.794,227.794,0.0,-9999,-9999,228.752,228.752,0.0,-9999,-9999,1.472,1.472,0.0,97.688,97.688,0.0,0.0,0.0,0.0,1.421,1.421,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,18.1495,0.0,-9999,-9999,-9999,-9999,-9999,64.6555,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.735364,0.0,-9999,-9999,-0.854258,0.0,-9999,-9999,-0.845537,0.0,0.0241978,-1.04077,-1.03011,-1.01877,-0.835167,-0.685684,-0.668364,-0.668364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74359,0.13893,0.0,-9999,-9999,-2.28713,0.402165,0.0,-9999,-9999,0.429411,0.0837862,0.0,-9999,-9999,-2.18474,0.548958,0.0,-9999,-9999,0.0843235,0.0953416,0.125038,0.464733,0.822708,0.822708,0.823428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.29267,-2.23839,-2.23839,-2.18474,-2.18474,-2.1697,-2.16669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24289e-07,0.0506605,0.0263063,0.00769563,0.0,2.37812e-07,2.37812e-07,2.8105e-07,0.0435674,0.0802527,0.109376,0.948582,0.904919,0.871682,0.0239612,0.667974,0.668364,0.668364,0.909421,1.01141,1.02734,1.04001,0.479933,0.505451,0.508988,0.0196547,0.236172,0.472807,0.479468,0.4931,0.568856,0.658779,0.663477,1.98707,2.01249,2.0711,0.0164363,1.98584,1.99176,1.99432,2.02944,2.16813,2.18613,2.27424,-9999,-9999
20040310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.161,-2.465,1.038,3.016,2.057,0.161,0.0,-2.465,1.038,0.0,3.016,2.057,0.0,269.565,93.427,0.5625,85.878,85.264,0.5625,-9999,-9999,280.48,280.48,0.0,-9999,-9999,285.032,285.032,0.0,-9999,-9999,1.06,1.06,0.0,96.463,96.463,0.0,3.32,3.32,0.0,3.632,3.632,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,21.118,0.0,-9999,-9999,-9999,-9999,-9999,42.5293,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.810045,0.0,-9999,-9999,-0.876904,0.0,-9999,-9999,-0.854836,0.0,0.0193102,-1.00646,-0.998155,-0.987612,-0.85575,-0.720494,-0.696753,-0.695307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638837,0.0518927,0.0,-9999,-9999,-2.32346,0.4107,0.0,-9999,-9999,0.424119,0.0554073,0.0,-9999,-9999,-2.22453,0.547386,0.0,-9999,-9999,0.140033,0.165757,0.182478,0.429236,0.764729,0.811531,0.811531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.33165,-2.28042,-2.28042,-2.22453,-2.18755,-2.17629,-2.1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32385e-07,0.0614777,0.0316761,0.00920251,1.08096e-07,3.45908e-07,3.45908e-07,3.89147e-07,0.0522726,0.0962513,0.130778,1.06348,0.938382,0.886958,0.0205642,0.695308,0.695308,0.716753,0.958303,0.987613,0.998156,1.00646,0.659263,0.691488,0.695381,0.0252871,0.341463,0.650227,0.658481,0.675854,0.770485,0.886594,0.8971,1.19648,1.21727,1.27935,0.018733,1.19548,1.19973,1.20247,1.23053,1.34728,1.35248,1.57746,-9999,-9999
