TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.986,12.789,0.84,14.998,1.524,13.986,0.0,12.789,0.84,0.0,14.998,1.524,0.0,386.301,300.677,0.5,173.326,172.59,0.5,-9999,-9999,335.161,335.161,0.0,-9999,-9999,368.974,368.974,0.0,-9999,-9999,3.378,3.378,0.0,102.201,102.201,0.0,0.856,0.856,0.0,2.479,2.479,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.0944,0.0,122.036,0.0,149.813,-9999,-9999,-9999,-9999,7.8665,0.0,9.62497,-9999,-9999,-9999,-9999,3.0,3,22,26,0,0,-7.0385,0.0,-9999,-9999,-7.05129,0.0,-9999,-9999,-7.14806,0.0,0.0361745,-7.43862,-7.43204,-7.43054,-7.08195,-6.99374,-6.93179,-6.8433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85124,0.00387243,0.0,-9999,-9999,-18.319,8.01871,0.0,-9999,-9999,6.82433,0.00231989,0.0,-9999,-9999,-18.319,8.01871,0.0,-9999,-9999,6.36999,6.36999,6.38697,6.81994,6.86166,6.8846,6.93012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.6236,-18.6236,-18.6236,-18.3698,-18.2325,-18.1574,-18.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56569,6.56547,6.60064,0.0078893,6.52856,6.52876,6.56569,6.60731,6.62448,6.63208,6.64722,13.6474,13.6168,13.7487,0.0317316,13.4888,13.564,13.616,13.6604,13.9673,14.0378,14.0382,6.6525,6.68747,5.72806,0.206056,4.06253,4.07453,4.08111,6.66506,6.74487,6.77601,6.82485,10.3995,10.445,9.18963,0.23801,7.23406,7.24113,7.29527,10.1481,10.4132,10.4258,10.4523,-9999,-9999
20130406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.391,11.383,1.407,15.091,2.291,13.391,0.0,11.383,1.407,0.0,15.091,2.291,0.0,388.776,311.604,0.5,172.164,171.545,0.5,-9999,-9999,322.788,322.788,0.0,-9999,-9999,353.897,353.897,0.0,-9999,-9999,3.632,3.632,0.0,102.228,102.228,0.0,0.402,0.402,0.0,2.683,2.683,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.99753,0.0,119.863,0.0,147.213,-9999,-9999,-9999,-9999,6.3195,0.0,7.72715,-9999,-9999,-9999,-9999,4.0,3,22,26,0,0,-6.76777,0.0,-9999,-9999,-6.78795,0.0,-9999,-9999,-6.90291,0.0,0.0587854,-7.37301,-7.37301,-7.37301,-6.78014,-6.61674,-6.59391,-6.44112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56998,0.357965,0.0,-9999,-9999,-17.5994,6.91776,0.0,-9999,-9999,6.55467,0.346179,0.0,-9999,-9999,-17.6223,6.68645,0.0,-9999,-9999,5.69707,5.69707,5.69707,6.54624,6.5831,6.59856,6.63513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.9375,-17.9375,-17.9375,-17.5994,-17.3237,-17.3019,-17.0579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4591,6.45952,6.48832,0.00785867,6.41314,6.41507,6.45846,6.49577,6.51352,6.51624,6.53439,13.2675,13.2475,13.3912,0.0545556,12.9623,13.1101,13.1199,13.2563,13.7875,13.8659,13.8684,6.41882,6.44982,5.53319,0.198488,3.92693,3.9382,3.94888,6.42796,6.51582,6.55135,6.59664,10.2744,10.3191,9.0847,0.234188,7.15997,7.16689,7.22019,10.0369,10.2865,10.3004,10.3263,-9999,-9999
20130407,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.225,11.042,1.019,15.071,2.071,13.225,0.0,11.042,1.019,0.0,15.071,2.071,0.0,391.229,312.981,0.5,194.393,193.553,0.5,-9999,-9999,327.573,327.573,0.0,-9999,-9999,359.728,359.728,0.0,-9999,-9999,3.754,3.754,0.0,101.819,101.819,0.0,1.098,1.098,0.0,4.274,4.274,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,8.47413,0.0,124.595,0.0,153.068,-9999,-9999,-9999,-9999,11.1303,0.0,13.6254,-9999,-9999,-9999,-9999,5.0,3,22,26,0,0,-7.29397,0.0,-9999,-9999,-7.38911,0.0,-9999,-9999,-7.37474,0.0,0.0759379,-7.8997,-7.8997,-7.8997,-7.47254,-7.01749,-6.87214,-6.56065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2567,0.123645,0.0,-9999,-9999,-18.2704,7.93515,0.0,-9999,-9999,6.18598,0.128569,0.0,-9999,-9999,-18.3798,7.73827,0.0,-9999,-9999,6.12577,6.12577,6.12577,6.18598,6.25234,6.2567,6.26022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.2372,-19.2372,-19.2372,-18.5282,-17.7815,-17.5163,-16.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42997,6.43058,6.45744,0.00786753,6.38126,6.38373,6.42902,6.46616,6.48071,6.48461,6.50338,13.9032,13.8197,13.8322,0.0706725,12.9818,13.3355,13.4899,13.7625,14.2827,14.3611,14.3643,6.34206,6.37133,5.47002,0.195955,3.88339,3.89438,3.90692,6.3496,6.44434,6.4794,6.52331,11.0702,11.1128,9.84947,0.241709,7.85725,7.86413,7.92015,10.9477,11.0688,11.0971,11.1217,-9999,-9999
20130408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.363,11.623,3.288,14.835,3.88,13.363,0.0,11.623,3.288,0.0,14.835,3.88,0.0,393.658,310.88,0.5,294.6,293.617,0.5,-9999,-9999,282.123,282.123,0.0,-9999,-9999,304.347,304.347,0.0,-9999,-9999,8.144,8.144,0.0,101.367,101.367,0.0,0.261,0.261,0.0,7.742,7.742,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.42804,0.0,120.798,0.0,148.431,-9999,-9999,-9999,-9999,5.85802,0.0,7.16752,-9999,-9999,-9999,-9999,6.0,3,22,26,0,0,-7.2768,0.0,-9999,-9999,-7.29727,0.0,-9999,-9999,-7.31153,0.0,0.0246879,-7.4842,-7.4741,-7.4741,-7.32585,-7.20233,-7.15689,-7.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35021,0.0394735,0.0,-9999,-9999,-18.319,8.01871,0.0,-9999,-9999,6.30716,0.0335925,0.0,-9999,-9999,-18.319,8.01871,0.0,-9999,-9999,6.27417,6.27417,6.29539,6.30716,6.38833,6.41134,6.43429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.6236,-18.6236,-18.6236,-18.3698,-18.2325,-18.1574,-18.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44968,6.45003,6.47954,0.00783474,6.40504,6.4067,6.44915,6.48668,6.50549,6.50764,6.52546,13.7759,13.7473,13.7911,0.0193248,13.5781,13.6643,13.7079,13.7646,13.8904,13.9584,13.9607,6.47297,6.5073,5.57369,0.200516,3.95281,3.96446,3.9713,6.48553,6.56263,6.59311,6.64049,13.9074,13.9606,12.7166,0.22912,10.8148,10.8209,10.8867,13.7452,13.9044,13.9515,13.9792,-9999,-9999
20130409,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.606,14.706,2.912,18.084,3.837,16.606,0.0,14.706,2.912,0.0,18.084,3.837,0.0,396.063,313.238,0.479167,300.836,300.814,0.479167,-9999,-9999,283.651,283.651,0.0,-9999,-9999,306.208,306.208,0.0,-9999,-9999,12.652,12.652,0.0,101.932,101.932,0.0,0.0,0.0,0.0,6.347,6.347,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,7.47892,0.0,123.66,0.0,151.798,-9999,-9999,-9999,-9999,-0.635257,0.0,-0.776974,-9999,-9999,-9999,-9999,7.0,3,21,27,0,0,-6.93829,0.0,-9999,-9999,-6.96963,0.0,-9999,-9999,-6.93983,0.0,0.0343365,-7.17062,-7.13637,-7.13637,-6.98761,-6.7613,-6.74,-6.58152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41405,0.132678,0.0,-9999,-9999,-16.875,7.75759,0.0,-9999,-9999,6.37342,0.129512,0.0,-9999,-9999,-16.8971,7.56226,0.0,-9999,-9999,6.35891,6.35891,6.37342,6.43434,6.45363,6.47839,6.51593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.2302,-17.2302,-17.2302,-16.9279,-16.599,-16.578,-16.3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01259,7.0091,7.07671,0.00900433,6.99948,7.01292,7.01877,7.08262,7.1193,7.12864,7.17858,13.9962,13.9787,14.0165,0.0282529,13.7065,13.8294,13.8593,13.989,14.186,14.2195,14.2292,7.99604,8.06639,6.82442,0.251312,4.79044,4.79892,4.83065,7.99239,8.06094,8.07718,8.09003,13.4899,13.5797,12.466,0.179365,11.0513,11.0575,11.1244,12.4906,13.5196,13.6029,13.6193,-9999,-9999
20130410,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.001,15.868,2.676,21.437,4.987,19.001,0.0,15.868,2.676,0.0,21.437,4.987,0.0,398.445,312.981,0.479167,294.687,294.582,0.479167,-9999,-9999,307.463,307.463,0.0,-9999,-9999,335.223,335.223,0.0,-9999,-9999,12.708,12.708,0.0,102.094,102.094,0.0,0.0,0.0,0.0,4.075,4.075,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,11.272,0.0,127.651,0.0,156.584,-9999,-9999,-9999,-9999,11.1941,0.0,13.6851,-9999,-9999,-9999,-9999,8.0,3,21,27,0,0,-7.18015,0.0,-9999,-9999,-7.26105,0.0,-9999,-9999,-7.22768,0.0,0.0736573,-7.72903,-7.7103,-7.7088,-7.34448,-6.89938,-6.74179,-6.36785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78002,0.0819728,0.0,-9999,-9999,-17.574,8.58127,0.0,-9999,-9999,6.7373,0.0830857,0.0,-9999,-9999,-17.6794,8.41569,0.0,-9999,-9999,6.72041,6.72265,6.72558,6.75679,6.77013,6.77079,6.81305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.472,-18.472,-18.472,-17.8223,-17.0604,-16.805,-16.2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41286,7.40633,7.50422,0.011219,7.4053,7.43015,7.44646,7.50896,7.55383,7.5752,7.5977,14.7498,14.6674,14.7319,0.0673415,13.9568,14.2869,14.4243,14.6498,15.1821,15.2188,15.2379,9.30271,9.41094,7.88454,0.296209,5.47718,5.48606,5.55875,9.1722,9.30818,9.36948,9.40541,12.7143,12.8347,11.8541,0.150235,10.7743,10.8907,10.9403,11.3355,12.7595,12.8618,12.9109,-9999,-9999
20130411,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.463,14.723,1.347,19.594,3.774,17.463,0.0,14.723,1.347,0.0,19.594,3.774,0.0,400.801,310.88,0.479167,280.705,280.525,0.479167,-9999,-9999,307.753,307.753,0.0,-9999,-9999,335.577,335.577,0.0,-9999,-9999,9.443,9.443,0.0,101.437,101.437,0.0,0.0,0.0,0.0,4.19,4.19,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,10.4349,0.0,123.162,0.0,150.968,-9999,-9999,-9999,-9999,7.52886,0.0,9.20102,-9999,-9999,-9999,-9999,9.0,3,21,27,0,0,-7.14016,0.0,-9999,-9999,-7.15618,0.0,-9999,-9999,-7.173,0.0,0.0218251,-7.32429,-7.31265,-7.30995,-7.18476,-7.09247,-7.03001,-6.94386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87917,0.0250196,0.0,-9999,-9999,-17.5826,8.74447,0.0,-9999,-9999,6.84389,0.0227,0.0,-9999,-9999,-17.5826,8.74447,0.0,-9999,-9999,6.82936,6.83553,6.83779,6.86115,6.86805,6.88927,6.93022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.8641,-17.8641,-17.8641,-17.6316,-17.4741,-17.4018,-17.2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15887,7.15434,7.23234,0.00967152,7.15153,7.17087,7.17718,7.23789,7.27886,7.29083,7.33571,14.3384,14.3105,14.4053,0.016832,14.2355,14.3188,14.3311,14.3852,14.4987,14.5485,14.5629,8.42658,8.5082,7.17597,0.265895,5.02067,5.02931,5.07317,8.38643,8.48078,8.49582,8.51326,13.4128,13.4865,12.2698,0.209264,10.5613,10.568,10.6345,12.7925,13.4355,13.4732,13.5171,-9999,-9999
20130412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.561,12.996,1.869,19.333,5.154,16.561,0.0,12.996,1.869,0.0,19.333,5.154,0.0,403.132,313.238,0.479167,300.5,300.229,0.479167,-9999,-9999,296.267,296.267,0.0,-9999,-9999,321.582,321.582,0.0,-9999,-9999,9.347,9.347,0.0,101.148,101.148,0.0,0.0,0.0,0.0,2.856,2.856,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.83047,0.0,124.643,0.0,152.715,-9999,-9999,-9999,-9999,-1.37319,0.0,-1.6777,-9999,-9999,-9999,-9999,10.0,3,21,27,0,0,-6.73975,0.0,-9999,-9999,-6.76489,0.0,-9999,-9999,-6.82534,0.0,0.0461064,-7.17556,-7.16945,-7.16805,-6.7848,-6.59287,-6.56344,-6.40104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85135,0.00392906,0.0,-9999,-9999,-16.875,7.75759,0.0,-9999,-9999,6.82439,0.00236199,0.0,-9999,-9999,-16.8971,7.56226,0.0,-9999,-9999,6.34802,6.34802,6.36457,6.81994,6.86166,6.8846,6.93012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.2302,-17.2302,-17.2302,-16.9279,-16.599,-16.578,-16.3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99722,6.9937,7.06172,0.00901692,6.9842,6.99829,7.00427,7.06753,7.10438,7.11388,7.1647,13.7779,13.7586,13.8871,0.0414198,13.4978,13.6391,13.666,13.7881,14.1764,14.2361,14.2471,8.05995,8.13518,6.87068,0.25391,4.8142,4.8226,4.85974,8.03687,8.11994,8.13515,8.14336,13.5354,13.6245,12.4978,0.182254,11.0555,11.0618,11.129,12.5508,13.5647,13.6437,13.6639,-9999,-9999
20130413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.131,13.238,2.008,18.381,4.019,16.131,0.0,13.238,2.008,0.0,18.381,4.019,0.0,405.436,312.981,0.479167,294.008,293.687,0.479167,-9999,-9999,299.254,299.254,0.0,-9999,-9999,325.221,325.221,0.0,-9999,-9999,9.122,9.122,0.0,101.188,101.188,0.0,0.0,0.0,0.0,3.457,3.457,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,7.30947,0.0,123.911,0.0,151.764,-9999,-9999,-9999,-9999,17.0344,0.0,20.8097,-9999,-9999,-9999,-9999,11.0,3,21,27,0,0,-7.28117,0.0,-9999,-9999,-7.34944,0.0,-9999,-9999,-7.45068,0.0,0.099068,-8.19285,-8.19285,-8.19285,-7.43467,-6.98357,-6.82626,-6.4245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55753,0.361883,0.0,-9999,-9999,-17.574,8.58127,0.0,-9999,-9999,6.54261,0.349957,0.0,-9999,-9999,-17.6794,8.41569,0.0,-9999,-9999,5.70395,5.70395,5.70395,6.5344,6.57025,6.58494,6.62051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.472,-18.472,-18.472,-17.8223,-17.0604,-16.805,-16.2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92912,6.92619,6.98826,0.0086973,6.91555,6.92573,6.93057,6.99434,7.02874,7.0367,7.08036,14.3604,14.2756,14.4389,0.0939081,13.4983,13.8345,13.9879,14.256,15.1181,15.1876,15.1965,7.781,7.84669,6.64708,0.244168,4.67237,4.68074,4.70747,7.781,7.84185,7.86281,7.88387,13.7579,13.8273,12.6137,0.211171,10.8787,10.8851,10.9519,13.27,13.7779,13.8151,13.8579,-9999,-9999
20130414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.069,12.142,1.174,17.345,3.681,15.069,0.0,12.142,1.174,0.0,17.345,3.681,0.0,407.714,310.88,0.479167,307.401,306.968,0.479167,-9999,-9999,284.552,284.552,0.0,-9999,-9999,307.306,307.306,0.0,-9999,-9999,10.328,10.328,0.0,101.181,101.181,0.0,0.0,0.0,0.0,5.575,5.575,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,7.66731,0.0,120.536,0.0,147.611,-9999,-9999,-9999,-9999,8.60731,0.0,10.5136,-9999,-9999,-9999,-9999,11.0,3,21,27,0,0,-7.42196,0.0,-9999,-9999,-7.45415,0.0,-9999,-9999,-7.47336,0.0,0.0248657,-7.64592,-7.64592,-7.64592,-7.48273,-7.36054,-7.31832,-7.23873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25849,0.126408,0.0,-9999,-9999,-17.5826,8.74447,0.0,-9999,-9999,6.18757,0.131523,0.0,-9999,-9999,-17.5826,8.74447,0.0,-9999,-9999,6.12709,6.12709,6.12709,6.18757,6.25424,6.25849,6.26239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.8641,-17.8641,-17.8641,-17.6316,-17.4741,-17.4018,-17.2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74713,6.7455,6.79465,0.00815495,6.72639,6.72887,6.74713,6.8014,6.83026,6.83428,6.86375,14.228,14.1997,14.268,0.0197323,14.0787,14.1321,14.1848,14.2058,14.3734,14.4473,14.4518,7.25089,7.30299,6.21376,0.226321,4.38806,4.39627,4.40829,7.27248,7.32035,7.33685,7.38325,13.781,13.8674,12.7273,0.186103,11.2408,11.2471,11.3147,12.8837,13.8087,13.8748,13.9058,-9999,-9999
20130415,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.995,9.784,1.624,13.715,2.623,11.995,0.0,9.784,1.624,0.0,13.715,2.623,0.0,409.966,323.581,0.479167,301.854,301.384,0.479167,-9999,-9999,280.321,280.321,0.0,-9999,-9999,302.151,302.151,0.0,-9999,-9999,6.897,6.897,0.0,101.232,101.232,0.0,0.0,0.0,0.0,5.039,5.039,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.26163,0.0,123.483,0.0,151.054,-9999,-9999,-9999,-9999,-3.30753,0.0,-4.03927,-9999,-9999,-9999,-9999,11.0,3,21,27,0,0,-6.96664,0.0,-9999,-9999,-6.99918,0.0,-9999,-9999,-6.97722,0.0,0.0353217,-7.20852,-7.19842,-7.19842,-7.01716,-6.78872,-6.7686,-6.61823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35161,0.0398835,0.0,-9999,-9999,-16.875,7.75759,0.0,-9999,-9999,6.30833,0.0339528,0.0,-9999,-9999,-16.8971,7.56226,0.0,-9999,-9999,6.27543,6.27543,6.29766,6.30833,6.38953,6.41262,6.43506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.2302,-17.2302,-17.2302,-16.9279,-16.599,-16.578,-16.3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21225,6.21423,6.22748,0.00809739,6.14455,6.15075,6.20917,6.23345,6.24941,6.25228,6.27243,13.2317,13.2134,13.2047,0.0308107,12.8513,13.0166,13.0557,13.2189,13.3593,13.4254,13.4332,5.82451,5.84352,5.0412,0.179075,3.58641,3.59567,3.61897,5.82451,5.9482,5.98107,6.00622,14.5558,14.5944,13.2525,0.262094,11.0751,11.0814,11.1485,14.4043,14.5603,14.592,14.6327,-9999,-9999
