TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20141201,24.092,1.0,22.284,0.65,1.0,25.498,1.913,1.0,23.877,21.908,1.097,25.409,2.102,24.092,1.0,22.284,0.65,1.0,25.498,1.913,1.0,480.348,286.042,1.0,252.99,286.042,1.0,395.438,1.0,399.366,395.438,1.0,411.315,1.0,445.755,411.315,1.0,5.708,1.0,6.103,5.708,1.0,92.584,92.538,1.0,0.314,0.0,1.0,1.292,1.623,1.0,0.3975,1.0,215.5625,1.0,33.75,1.0,430.354166667,1.0,385.775,1.0,20.956,1.0,17.0,1.0,4.85417,1.0,49.1784,1.0,70.443,65.5028,75.0178,7.60618,10.3732,87.0581,1.0,124.702,115.956,132.8,5.76772,13.754,13.0,1,21,27,21,27,-2.34494,1.0,0.50095,0.523011,-2.17816,1.0,0.537806,0.558413,-2.30577,1.0,0.0246052,-2.5962,-2.47876,-2.42837,-2.30565,-2.19236,-2.17816,-2.12626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.02033,1.63657,1.0,0.773816,0.852807,-7.14416,4.72425,1.0,0.611783,0.612124,4.43565,2.5909,1.0,0.865541,0.93683,-7.18146,4.63947,1.0,0.629027,0.629358,3.61512,3.71874,3.83574,4.09842,4.40437,4.43565,4.54996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.25944,-7.18146,-7.18146,-7.18146,-7.14351,-7.14064,-7.07181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.35353,4.0883,4.05128,0.0200363,3.85514,3.92301,3.97643,4.02211,4.09595,4.16528,4.34729,6.4048,6.26646,6.35611,0.0222073,6.14837,6.19599,6.26646,6.34014,6.45133,6.47869,6.64403,3.51169,3.60687,3.61683,0.0578921,3.27387,3.33701,3.42438,3.52885,3.59796,3.64836,4.48638,6.25814,6.42781,6.45349,0.0404496,6.17212,6.25814,6.31106,6.40231,6.48446,6.51648,7.04782,-9999,-9999
20141202,24.035,1.0,22.584,0.556,1.0,25.163,1.584,1.0,24.157,22.209,1.028,25.672,2.205,24.035,1.0,22.584,0.556,1.0,25.163,1.584,1.0,480.643,218.188,1.0,256.422,218.188,1.0,406.25,1.0,401.094,406.25,1.0,461.141,1.0,447.788,461.141,1.0,5.041,1.0,6.369,5.041,1.0,92.657,92.655,1.0,0.296,0.0,1.0,1.228,1.568,1.0,0.407173913043,0.958333333333,168.6875,1.0,25.3333333333,1.0,429.75,1.0,384.533,1.0,21.106,1.0,17.0,1.0,5.0,1.0,50.27,1.0,73.4237,66.9567,76.6829,6.78917,9.90333,57.0365,1.0,83.3066,75.9692,87.0046,4.53171,9.35176,13.0,1,21,27,21,27,-1.31335,1.0,0.534254,0.539405,-1.27302,1.0,0.539711,0.544811,-1.27811,1.0,0.0183334,-1.38955,-1.36229,-1.35892,-1.31335,-1.27302,-1.21355,-0.954935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.42244,2.44166,1.0,0.895091,0.898688,-5.68963,4.99962,1.0,0.594161,0.608949,4.51127,2.44076,1.0,0.908784,0.912328,-5.68963,4.99962,1.0,0.596059,0.610802,4.41978,4.46855,4.50393,4.5578,4.58315,4.62921,4.9952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.90387,-5.8824,-5.8824,-5.68963,-5.68963,-5.61562,-5.54861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33348,4.17733,4.11654,0.0191244,3.94976,3.97719,3.98607,4.09006,4.17733,4.30295,4.31709,5.35364,5.45035,5.39373,0.0178502,5.19962,5.25789,5.31136,5.44296,5.45047,5.46306,5.53182,2.392,2.52138,2.58889,0.0541593,2.22743,2.37958,2.392,2.50105,2.55562,2.59235,3.05013,5.1707,5.32748,5.37988,0.0371109,5.1707,5.20655,5.24275,5.31586,5.34716,5.41576,5.76229,-9999,-9999
20141203,24.246,1.0,22.632,0.427,1.0,25.501,1.742,1.0,24.027,22.049,0.858,25.566,2.169,24.246,1.0,22.632,0.427,1.0,25.501,1.742,1.0,480.924,231.724,1.0,282.04,231.724,1.0,397.521,1.0,394.297,397.521,1.0,422.897,1.0,439.792,422.897,1.0,5.828,1.0,6.351,5.828,1.0,92.784,92.77,1.0,0.52,0.0,1.0,1.577,1.569,1.0,0.393191489362,0.979166666667,168.875,1.0,27.875,1.0,430.5625,1.0,383.758,1.0,21.207,1.0,17.0,1.0,4.5625,1.0,54.7999,1.0,80.6087,74.3631,84.7556,6.91243,10.3504,59.9117,1.0,88.1279,81.2997,92.6616,4.92476,9.75659,13.0,1,21,27,21,27,-2.05645,1.0,0.537926,0.645534,-1.983,1.0,0.551257,0.656684,-2.28215,1.0,0.0560637,-2.92288,-2.72137,-2.71679,-2.1067,-2.01632,-2.00765,-1.86437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1748,1.91402,1.0,0.813888,1.18519,-6.77008,5.74242,1.0,0.669724,0.694203,4.22648,1.9248,1.0,0.852888,1.21231,-6.68444,5.85289,1.0,0.672178,0.696571,2.05165,2.50436,2.50489,4.07138,4.22648,4.22746,4.86595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.99054,-6.96851,-6.77572,-6.68833,-6.60306,-6.60306,-6.60251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.56161,4.49854,4.42018,0.0181071,4.27634,4.27781,4.30837,4.42291,4.51671,4.51733,4.56161,6.44073,6.48154,6.70194,0.0511622,6.38169,6.38304,6.44073,6.55717,6.99919,7.11391,7.23125,1.45644,1.54344,1.94618,0.0988692,1.35963,1.49434,1.54344,1.6556,1.88453,2.98036,3.07954,4.6093,4.70569,4.93245,0.0604357,4.6093,4.64525,4.69772,4.7089,5.05397,5.56513,5.68076,-9999,-9999
20141204,24.127,1.0,22.02,0.597,1.0,25.766,2.007,1.0,24.196,21.925,1.018,25.962,2.44,24.127,1.0,22.02,0.597,1.0,25.766,2.007,1.0,481.191,330.979,1.0,279.8,330.979,1.0,386.296,1.0,391.926,386.296,1.0,426.799,1.0,437.002,426.799,1.0,6.679,1.0,6.778,6.679,1.0,92.794,92.778,0.979167,0.212,0.4,0.979167,1.336,1.778,0.979167,0.419347826087,0.958333333333,252.808510638,0.979166666667,39.7021276596,0.979166666667,430.553191489,0.979166666667,390.343,1.0,21.342,1.0,17.014,1.0,4.25835,1.0,84.7267,1.0,129.161,121.362,133.648,5.70864,10.7485,97.7847,1.0,149.068,140.066,154.246,6.09554,12.1505,13.0,1,21,27,21,27,-1.69859,1.0,0.613294,0.706444,-1.53211,1.0,0.613355,0.706497,-1.58272,1.0,0.0437878,-2.11614,-2.00549,-1.69859,-1.53211,-1.32651,-1.30425,-1.28891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.77106,2.11342,1.0,0.915719,1.16098,-6.62077,5.19998,1.0,0.77242,0.773087,5.06423,2.07923,1.0,0.926583,1.16957,-6.56358,5.26682,1.0,0.764684,0.765358,3.85136,4.12972,4.70051,5.02432,5.49367,5.55707,5.56444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.6477,-6.62077,-6.62077,-6.56358,-6.55654,-6.55654,-6.23456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.72832,4.79237,4.6819,0.0217948,4.52219,4.55341,4.57928,4.6773,4.75271,4.82265,4.84059,6.4079,6.32448,6.2636,0.0521642,5.88353,5.90239,5.95113,6.18721,6.48015,6.63806,6.63833,0.680191,0.633308,1.63121,0.260674,0.584681,0.596442,0.626846,0.85473,1.79225,1.99505,5.21337,4.16814,4.12635,4.6421,0.140795,3.84878,4.10514,4.10953,4.16814,4.65584,5.05822,6.53171,-9999,-9999
20141205,24.575,1.0,22.094,1.12,1.0,26.505,2.634,1.0,24.729,22.258,1.758,26.651,2.909,24.575,1.0,22.094,1.12,1.0,26.505,2.634,1.0,481.446,354.031,1.0,267.489,354.031,1.0,377.708,1.0,399.41,377.708,1.0,399.221,1.0,445.806,399.221,1.0,8.124,1.0,7.451,8.124,1.0,92.6,92.559,1.0,0.153,0.0,1.0,0.822,1.777,1.0,0.353260869565,0.958333333333,256.479166667,1.0,40.5625,1.0,432.666666667,1.0,386.465,1.0,21.254,1.0,17.0,1.0,3.62384,1.0,63.8498,1.0,97.3356,91.4582,100.717,6.57847,9.50683,104.652,1.0,159.536,149.902,165.077,5.84033,12.6747,13.0,1,21,27,21,27,-0.781167,1.0,0.516373,0.562137,-0.790477,1.0,0.536291,0.580486,-0.721821,1.0,0.0393162,-0.940602,-0.91175,-0.893171,-0.826729,-0.595752,-0.467424,-0.13832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.39283,2.89546,1.0,0.851307,0.975769,-3.97712,3.33084,1.0,0.586641,0.590095,3.35625,4.17001,1.0,0.891017,1.0106,-3.96462,3.35562,1.0,0.603183,0.606542,2.9047,3.1412,3.14502,3.35625,3.8286,4.09493,4.74688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.07325,-4.05647,-4.04623,-3.97712,-3.96462,-3.92898,-3.82528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.03197,5.16113,5.04957,0.0313257,4.85701,4.89946,4.92897,5.03935,5.16208,5.2193,5.2425,6.09267,5.9516,5.77058,0.0574521,5.08584,5.45276,5.70993,5.88376,5.9535,5.96807,6.09267,1.79139,1.47029,2.02589,0.294072,0.163724,0.180393,0.423159,1.64434,2.47309,2.6108,5.85697,3.2451,3.90099,4.25061,0.187113,3.10875,3.11941,3.2451,3.9994,4.45881,4.66877,6.70345,-9999,-9999
20141206,25.149,1.0,21.907,1.27,1.0,27.67,3.513,1.0,24.664,22.755,1.504,26.148,2.037,25.149,1.0,21.907,1.27,1.0,27.67,3.513,1.0,481.69,299.208,1.0,236.246,299.208,1.0,401.625,1.0,411.937,401.625,1.0,440.412,1.0,460.544,440.412,1.0,7.38,1.0,5.904,7.38,1.0,92.381,92.282,1.0,4.025,39.0,1.0,0.72,2.015,1.0,0.32,0.6875,229.5,1.0,34.3125,1.0,436.5,1.0,393.403,1.0,21.585,1.0,17.167,1.0,7.3125,1.0,85.2959,1.0,130.029,115.746,134.546,7.58367,15.8659,78.4393,1.0,119.577,106.442,123.73,5.09092,13.79,13.0,1,21,27,21,27,-0.665235,0.979167,0.471253,0.502662,-0.535147,0.958333,0.500608,0.530282,-0.643022,0.965625,0.0226475,-0.850221,-0.827722,-0.760535,-0.657118,-0.543485,-0.477921,-0.469718,0.979167,0.958333,0.958333,0.979167,0.958333,0.958333,0.979167,4.1455,0.662898,1.0,0.795918,0.838715,-4.36393,3.75656,0.962963,0.518225,0.540398,4.28829,0.545551,1.0,0.861199,0.9009,-4.25213,3.74178,0.925926,0.53558,0.557063,3.57477,3.71392,3.91034,4.07443,4.18444,4.24291,4.87544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.59671,-4.49793,-4.38352,-4.2872,-4.19839,-4.19151,-3.90792,0.962963,0.962963,0.962963,0.925926,0.925926,0.925926,0.925926,5.3931,5.64093,5.45983,0.0437977,5.16767,5.286,5.30502,5.40582,5.65903,5.71442,5.73585,6.37167,6.17608,6.1016,0.0533494,5.68731,5.84031,5.99084,6.13622,6.32426,6.36053,6.37167,4.87801,4.14158,3.12879,0.304576,0.301322,0.347509,0.476841,4.14158,4.69566,4.75355,4.87801,2.52913,4.68517,4.13168,0.185507,2.43158,2.45698,2.52913,4.77126,5.0519,5.19099,5.2737,-9999,-9999
20141207,24.844,1.0,22.645,1.321,1.0,26.554,2.092,1.0,25.83,23.277,1.95,27.815,3.341,24.844,1.0,22.645,1.321,1.0,26.554,2.092,1.0,481.921,244.948,1.0,294.471,244.948,1.0,403.271,1.0,410.347,403.271,1.0,453.77,1.0,458.673,453.77,1.0,4.446,1.0,7.91,4.446,1.0,92.408,92.352,1.0,0.0,5.4,1.0,0.947,1.671,0.875,0.379705882353,0.708333333333,185.854166667,1.0,28.6666666667,1.0,432.479166667,1.0,398.661,1.0,21.856,1.0,18.917,1.0,8.0,1.0,57.4311,1.0,83.8831,77.9336,88.8251,5.53001,9.78602,37.3923,1.0,54.6147,50.7411,57.8324,4.8947,7.18266,13.0,1,21,27,21,27,0.447249,0.979167,0.565358,0.574052,0.51411,0.979167,0.599449,0.607656,0.422821,0.978646,0.0181954,0.158642,0.315046,0.343267,0.447249,0.487682,0.51411,0.565701,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,4.4871,0.806398,1.0,0.796281,0.818275,-2.72376,4.17933,0.962963,0.744651,0.791578,4.58276,0.698579,1.0,0.887161,0.906954,-2.68363,4.24242,0.962963,0.760591,0.806591,4.10094,4.2603,4.38141,4.4871,4.58276,4.63718,5.10655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.19615,-3.19451,-2.7326,-2.72376,-2.68363,-2.65752,-2.63757,0.962963,0.962963,0.962963,0.962963,0.962963,0.962963,0.962963,5.51116,6.04696,5.69588,0.0544087,5.22138,5.46728,5.48895,5.62247,6.03887,6.04696,6.09174,5.62489,5.53285,5.27326,0.0608668,4.84837,4.9796,5.04303,5.26295,5.53285,5.62489,5.65266,6.70741,5.91219,4.13482,0.256715,1.97556,2.13725,2.19603,3.91457,5.30753,5.91219,6.70741,3.16598,5.31005,4.28304,0.155283,2.95347,3.01066,3.01953,4.33789,4.94492,5.31005,5.67418,-9999,-9999
20141208,25.547,1.0,23.42,1.385,1.0,27.201,2.544,1.0,26.057,23.755,1.056,27.847,2.445,25.547,1.0,23.42,1.385,1.0,27.201,2.544,1.0,482.14,335.474,1.0,281.835,335.474,1.0,395.875,1.0,413.763,395.875,1.0,425.559,1.0,462.692,425.559,1.0,6.123,1.0,7.383,6.123,1.0,92.65,92.641,1.0,0.0,0.2,1.0,0.934,1.928,1.0,0.341555555556,0.9375,250.833333333,1.0,36.6382978723,0.979166666667,438.145833333,1.0,402.205,1.0,22.095,1.0,19.0,1.0,9.08333,1.0,60.1184,1.0,87.808,81.5802,92.9813,6.20373,10.484,64.7953,1.0,94.6391,87.9268,100.215,6.00411,10.9098,13.0,1,21,27,21,27,0.531119,1.0,0.536742,0.635197,0.563132,1.0,0.576578,0.669198,0.61357,0.999479,0.0492555,0.175056,0.251732,0.393015,0.563132,0.729318,0.931096,1.1129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5715,2.3751,1.0,0.815237,0.871101,-3.4235,5.07141,1.0,0.665933,0.756718,5.63814,2.35282,1.0,0.923768,0.973423,-3.42049,5.06602,1.0,0.677833,0.767211,4.78811,5.02429,5.13971,5.51605,5.59654,5.63814,5.8462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.84374,-3.47652,-3.42419,-3.42049,-2.77043,-2.75776,-2.62174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.91264,6.60278,6.15437,0.0677711,5.39845,5.76892,5.90397,6.11062,6.60278,6.61795,6.64957,6.145,6.03965,5.54064,0.0983994,4.36606,4.65602,5.17173,5.63194,6.08416,6.11226,6.145,7.57379,7.15806,5.41383,0.174858,3.66028,4.25217,4.6587,5.49998,5.85187,6.21465,7.57379,6.20182,6.90456,5.89471,0.0881042,5.07094,5.36349,5.49582,5.81406,6.13925,6.20182,7.04059,-9999,-9999
20141209,26.019,1.0,24.623,0.323,1.0,27.106,1.411,1.0,25.779,23.763,1.13,27.346,2.334,26.019,1.0,24.623,0.323,1.0,27.106,1.411,1.0,482.347,282.854,1.0,268.773,282.854,1.0,411.792,1.0,415.568,411.792,1.0,471.183,1.0,464.815,471.183,1.0,5.463,1.0,6.837,5.463,1.0,92.796,92.808,1.0,0.496,0.0,1.0,0.935,1.799,1.0,0.386888888889,0.9375,219.583333333,1.0,32.8958333333,1.0,441.666666667,1.0,392.819,1.0,22.424,1.0,19.0,1.0,11.6458,1.0,77.6858,1.0,113.467,105.419,126.416,6.52241,16.876,64.68,1.0,94.4707,87.7703,105.252,5.11592,13.9322,13.0,1,21,27,21,27,-0.504972,1.0,0.559188,0.597637,-0.296145,1.0,0.619232,0.654162,-0.465522,1.0,0.0296579,-0.800736,-0.717947,-0.617465,-0.390529,-0.298565,-0.296145,-0.285966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.21971,3.51746,1.0,0.891792,0.996615,-6.48042,6.41905,1.0,0.660763,0.70852,7.53174,3.61791,1.0,0.963467,1.06123,-6.36536,6.77256,1.0,0.750886,0.793235,6.58913,6.6104,6.78533,7.05877,7.21971,7.50023,7.53174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.5132,-6.50743,-6.48042,-6.36536,-6.04422,-5.996,-5.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.24855,7.1342,6.56742,0.0831004,5.55006,6.02727,6.24855,6.58118,7.1342,7.15088,7.19026,7.48882,7.43034,7.03309,0.0890001,5.94059,6.36866,6.58551,7.22919,7.48882,7.65502,7.68676,6.96171,6.78859,5.4084,0.218205,3.03551,3.80252,4.55375,5.72487,6.78859,6.89771,6.96171,6.82154,6.80386,6.05442,0.101362,4.86764,5.40175,5.56886,6.20253,6.66125,6.80386,6.82883,-9999,-9999
20141210,25.806,1.0,23.694,1.046,1.0,27.448,2.184,1.0,24.932,23.382,0.644,26.137,1.344,25.806,1.0,23.694,1.046,1.0,27.448,2.184,1.0,482.543,303.75,1.0,255.323,303.75,1.0,403.083,1.0,415.551,403.083,1.0,461.983,1.0,464.796,461.983,1.0,5.123,1.0,4.537,5.123,1.0,92.737,92.706,1.0,12.978,0.0,1.0,0.551,1.543,1.0,0.274791666667,1.0,232.041666667,1.0,34.0625,1.0,439.895833333,1.0,403.465,1.0,22.597,1.0,18.979,1.0,11.25,1.0,59.1042,1.0,86.3267,80.2039,99.9339,5.9922,15.8056,71.4792,1.0,104.401,96.9967,120.858,5.38653,18.4899,13.0,1,21,27,21,27,-0.164265,0.979167,0.522011,0.578851,-0.0319213,0.979167,0.566357,0.619139,-0.259744,0.979688,0.0373158,-0.720278,-0.532213,-0.405219,-0.334955,-0.0536459,-0.0319213,0.160721,0.979167,0.979167,0.979167,1.0,0.979167,0.979167,0.958333,6.02528,0.391148,1.0,0.87805,1.04768,-4.96774,5.41152,0.962963,0.577366,0.590103,6.08177,0.500472,1.0,0.982981,1.13706,-4.78495,5.59988,0.962963,0.597387,0.609706,4.58001,4.93489,5.32382,5.55975,6.03473,6.07796,6.54678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.13367,-4.99195,-4.97065,-4.87481,-4.75435,-4.74807,-4.72095,0.888889,0.962963,0.962963,1.0,0.962963,0.962963,0.962963,6.42055,7.55397,6.84282,0.0990122,5.61237,6.15551,6.42055,6.9245,7.55204,7.55397,7.57343,7.5607,7.58589,7.10308,0.0855521,6.32888,6.42152,6.49046,7.32972,7.5607,7.58589,7.75837,4.7238,4.63798,3.99874,0.175589,1.87161,2.53418,3.04712,4.63798,4.81655,4.93646,5.27476,5.75684,5.84724,5.48493,0.0809116,4.47762,4.71615,5.07122,5.78446,5.91161,5.91546,5.98112,-9999,-9999
20141211,25.628,1.0,23.781,0.616,1.0,27.064,2.068,1.0,24.528,22.884,0.459,25.807,1.733,25.628,1.0,23.781,0.616,1.0,27.064,2.068,1.0,482.727,301.427,1.0,249.243,301.427,1.0,401.058,1.0,418.149,401.058,1.0,461.287,1.0,467.852,461.287,1.0,5.079,1.0,3.878,5.079,1.0,92.627,92.573,0.979167,22.786,0.0,0.979167,0.703,1.603,0.979167,0.316170212766,0.979166666667,234.638297872,0.979166666667,34.9361702128,0.979166666667,438.872340426,0.979166666667,406.298,1.0,22.707,1.0,18.671,1.0,8.62748,1.0,57.457,1.0,87.5901,77.9687,98.7655,6.23579,16.6299,71.0934,1.0,108.378,96.4732,122.206,4.89332,19.693,13.0,1,21,27,21,27,-0.355359,0.895833,0.536607,0.752165,-0.258856,0.916667,0.594781,0.794713,-0.580712,0.930729,0.0650189,-1.40495,-1.313,-0.784322,-0.397858,-0.295946,-0.258856,-0.24683,1.0,0.979167,0.979167,0.916667,0.895833,0.916667,0.916667,6.31869,0.326066,1.0,0.888365,1.60321,-5.52332,5.75065,0.814815,0.606364,0.63402,6.57516,0.303311,1.0,1.02273,1.68139,-5.55747,5.81569,0.851852,0.636793,0.663181,3.7118,3.90601,4.94438,5.96833,6.34051,6.57516,6.60453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.5991,-5.55972,-5.55747,-5.49938,-5.28738,-5.18929,-5.17971,0.851852,0.851852,0.851852,0.814815,0.962963,0.962963,0.962963,6.5031,7.78427,7.00987,0.111043,5.6135,6.18967,6.49289,7.24005,7.71741,7.78427,7.79056,7.96424,8.04313,7.59249,0.0735972,6.97011,7.02657,7.24197,7.70625,7.96424,8.06461,8.2222,4.0835,4.04472,3.93374,0.133134,2.34771,2.56195,3.15678,4.0835,4.70845,4.72673,4.79558,5.5806,5.71254,5.632,0.0619522,4.91076,4.91409,5.25975,5.71254,5.9404,5.96515,6.08714,-9999,-9999
