TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20050329,1.951,1.0,1.306,0.577,1.0,2.496,1.472,1.0,1.636,1.149,0.773,2.047,0.715,1.951,1.0,1.306,0.577,1.0,2.496,1.472,1.0,338.966,171.101,1.0,71.729,171.101,1.0,-9999,-9999,317.439,317.439,0.0,249.551,1.0,315.948,249.551,1.0,1.324,1.0,0.718,1.324,1.0,89.778,89.778,0.0,2.852,2.61,1.0,3.993,3.837,1.0,0.68275,1.0,73.9370833333,1.0,329.039416667,1.0,148.884708333,1.0,383.033,1.0,5.209,1.0,25.775,1.0,-7.11652,1.0,32.4291,1.0,30.6219,29.184,31.5787,2.33413,2.93247,17.134,1.0,16.1791,15.4194,16.6846,2.78176,2.93562,9.0,1,22,26,22,26,-0.0786177,1.0,0.149136,0.149507,-0.0861663,1.0,0.148548,0.148921,-0.0869719,0.997396,0.00719837,-0.103442,-0.0913199,-0.088779,-0.0833192,-0.0786177,-0.0702483,-0.0633487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.301436,0.223627,1.0,0.189814,0.19012,-0.394925,1.78452,1.0,0.211182,0.211404,0.293821,0.220461,1.0,0.188865,0.189173,-0.401912,1.78189,1.0,0.210478,0.210701,0.289465,0.29155,0.293821,0.297152,0.306895,0.313125,0.32613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.428959,-0.409311,-0.409158,-0.401912,-0.394925,-0.389926,-0.388656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.418832,0.43159,0.411136,0.00686896,0.299519,0.340132,0.420904,0.428291,0.43159,0.431761,0.436665,0.527346,0.517756,0.497979,0.00809252,0.393443,0.491985,0.495268,0.51161,0.516595,0.517756,0.527346,0.296149,0.526846,0.34136,0.0140134,0.267886,0.277055,0.293122,0.300473,0.360338,0.514898,0.526846,0.748983,0.8706,0.765032,0.0083739,0.710697,0.720408,0.731656,0.74718,0.778604,0.863011,0.8706,-9999,-9999
20050330,2.667,1.0,0.286,1.385,1.0,4.681,2.178,1.0,1.484,0.087,1.151,2.665,2.113,2.667,1.0,0.286,1.385,1.0,4.681,2.178,1.0,342.047,205.954,1.0,172.354,205.954,1.0,-9999,-9999,280.637,280.637,0.0,256.1,1.0,282.093,256.1,1.0,2.421,1.0,1.65,2.421,1.0,91.206,91.206,0.0,0.474,0.302,1.0,1.734,2.088,0.895833,0.40523255814,0.895833333333,99.51,1.0,396.0659375,1.0,176.208291667,1.0,384.081,1.0,5.991,1.0,25.418,1.0,-0.733958,1.0,56.3922,1.0,54.1376,52.6515,59.8597,4.26237,6.83518,49.7678,1.0,47.778,46.4665,52.828,5.02517,6.89131,9.0,1,22,26,22,26,-0.0955102,1.0,0.179715,0.179782,-0.0955055,1.0,0.15682,0.156898,-0.0865972,0.999479,0.00406284,-0.098291,-0.097374,-0.0955102,-0.0946128,-0.0888302,-0.0875236,-0.0625263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.442315,0.361053,1.0,0.175661,0.17582,-0.544183,2.21571,1.0,0.283069,0.283076,0.442828,0.365552,1.0,0.174959,0.175119,-0.544609,2.2155,1.0,0.236471,0.236479,0.438922,0.442315,0.442692,0.444246,0.452859,0.457276,0.514468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.550764,-0.546556,-0.544628,-0.54422,-0.543294,-0.542634,-0.542044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47533,0.488713,0.474139,0.00485661,0.392841,0.440544,0.476792,0.485927,0.489405,0.489923,0.495201,0.588454,0.584219,0.560738,0.00787883,0.455367,0.496981,0.572526,0.579714,0.582725,0.584219,0.588214,0.382896,0.376118,0.388138,0.00699226,0.341295,0.349839,0.364495,0.380614,0.394577,0.394951,0.458548,0.942572,0.947805,0.952803,0.00287155,0.924454,0.931679,0.942572,0.950008,0.960667,0.962706,0.989926,-9999,-9999
20050331,6.78,1.0,2.909,5.803,1.0,10.056,6.315,1.0,7.238,3.609,4.2,10.309,5.721,6.78,1.0,2.909,5.803,1.0,10.056,6.315,1.0,345.114,223.638,1.0,199.633,223.638,1.0,-9999,-9999,289.739,289.739,0.0,274.698,1.0,290.467,274.698,1.0,5.15,1.0,7.171,5.15,1.0,91.109,91.109,0.0,0.0,0.0,1.0,1.612,1.187,0.875,0.18895,0.833333333333,121.960895833,1.0,430.073604167,1.0,205.3216875,1.0,384.377,1.0,8.542,1.0,24.349,1.0,11.5196,1.0,51.5547,1.0,49.4934,46.3956,54.7247,3.50366,7.09909,39.6298,1.0,38.0453,35.6641,42.0666,2.83111,5.52637,10.0,1,22,26,22,26,-0.525909,1.0,0.184242,0.19218,-0.425452,1.0,0.160582,0.169631,-0.424168,0.99375,0.0162434,-0.525909,-0.506091,-0.503545,-0.425452,-0.401977,-0.396765,-0.270846,1.0,1.0,1.0,1.0,1.0,1.0,0.958333,0.568547,0.784239,1.0,0.285572,0.288464,-1.41669,1.42625,1.0,0.221465,0.231004,0.626578,0.768621,1.0,0.270189,0.273243,-1.28708,1.63777,1.0,0.171308,0.183474,0.568547,0.610213,0.615565,0.626578,0.684783,0.691698,0.996191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.41669,-1.41669,-1.41669,-1.30106,-1.28708,-1.28529,-1.26487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.704339,0.720655,0.708219,0.00471626,0.633708,0.699053,0.706119,0.71475,0.72317,0.734576,0.737052,1.14087,1.14611,1.13239,0.019764,0.840559,0.982211,1.11756,1.14611,1.23192,1.23559,1.24314,0.887788,0.876772,0.872056,0.0106317,0.778575,0.822433,0.833984,0.876772,0.881971,0.88848,0.920016,1.1318,1.18173,1.17767,0.00454347,1.1318,1.15624,1.16331,1.18173,1.18445,1.18755,1.19896,-9999,-9999
20050401,7.623,1.0,6.601,3.2,1.0,8.487,1.359,1.0,5.012,4.296,1.492,5.617,0.634,7.623,1.0,6.601,3.2,1.0,8.487,1.359,1.0,348.164,232.871,1.0,82.616,232.871,1.0,-9999,-9999,302.58,302.58,0.0,283.316,1.0,302.279,283.316,1.0,4.205,1.0,2.605,4.205,1.0,90.789,90.789,0.0,0.781,0.0,1.0,2.327,2.766,0.979167,0.542680851064,0.979166666667,113.600791667,1.0,447.829145833,1.0,197.433833333,1.0,381.939,1.0,10.336,1.0,23.686,1.0,4.05273,1.0,69.3111,1.0,66.5399,62.3752,73.5729,3.81311,9.13471,58.2137,1.0,55.8862,52.3883,61.7932,4.05195,8.06372,10.0,1,22,26,22,26,-0.38051,1.0,0.252074,0.252085,-0.381162,1.0,0.241064,0.241076,-0.3776,1.0,0.00196337,-0.391549,-0.381194,-0.381162,-0.380806,-0.379415,-0.376334,-0.367839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.820755,1.54888,1.0,0.385345,0.385376,-1.37143,2.82103,1.0,0.307881,0.307881,0.819384,1.54917,1.0,0.385275,0.385306,-1.37143,2.82103,1.0,0.27865,0.27865,0.797547,0.819318,0.819384,0.820134,0.823058,0.829023,0.829535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.37143,-1.37143,-1.37143,-1.37143,-1.37143,-1.37143,-1.35632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.731808,0.748347,0.749406,0.00260791,0.724298,0.731808,0.739868,0.748347,0.756533,0.771325,0.775367,1.1256,1.12951,1.12701,0.00226326,1.10409,1.11611,1.12038,1.12842,1.13744,1.13993,1.1479,0.9911,0.970868,0.957787,0.0115467,0.845486,0.907914,0.935151,0.963525,0.970868,0.9762,0.991747,1.21141,1.26753,1.25881,0.00514883,1.21141,1.23657,1.24529,1.2624,1.26753,1.2696,1.27513,-9999,-9999
20050402,5.314,1.0,3.9,2.047,1.0,6.511,2.966,1.0,4.362,2.947,1.725,5.559,3.186,5.314,1.0,3.9,2.047,1.0,6.511,2.966,1.0,351.198,152.453,1.0,140.863,152.453,1.0,-9999,-9999,303.318,303.318,0.0,290.515,1.0,302.958,290.515,1.0,3.565,1.0,4.06,3.565,1.0,90.206,90.206,0.0,0.026,0.0,1.0,1.402,2.237,0.979167,0.375170212766,0.979166666667,74.4554791667,1.0,293.1785,1.0,240.138729167,1.0,382.512,1.0,8.231,1.0,23.273,1.0,-0.873083,1.0,43.8086,1.0,41.3672,39.4247,46.5023,3.40101,6.25247,33.5486,1.0,31.679,30.1915,35.6115,3.49888,5.32777,11.0,1,22,26,22,26,-0.759817,1.0,0.144589,0.144712,-0.758226,1.0,0.14456,0.144682,-0.753374,1.0,0.00256113,-0.761464,-0.761417,-0.760579,-0.759817,-0.758226,-0.749516,-0.717863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.607322,0.329248,1.0,0.146072,0.14658,-1.86563,1.89302,1.0,0.225589,0.225811,0.607322,0.329248,1.0,0.146815,0.14732,-1.8628,1.89723,1.0,0.225184,0.225406,0.582938,0.584637,0.585192,0.607322,0.609024,0.609024,0.610727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.86891,-1.86778,-1.86778,-1.8628,-1.84844,-1.84779,-1.76855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.638633,0.652805,0.666045,0.00286612,0.645861,0.650788,0.65218,0.661075,0.679481,0.683272,0.687287,1.41099,1.41103,1.4194,0.00258272,1.39694,1.40455,1.40952,1.41125,1.43437,1.43969,1.44731,0.806108,0.781306,0.765008,0.00716778,0.66524,0.726608,0.758661,0.775255,0.785301,0.795498,0.806301,0.984542,1.00331,0.992397,0.00630777,0.887744,0.984542,0.997523,1.00038,1.00331,1.00789,1.03781,-9999,-9999
20050403,4.94,1.0,3.532,0.925,1.0,6.131,1.582,1.0,3.315,2.306,0.744,4.168,1.134,4.94,1.0,3.532,0.925,1.0,6.131,1.582,1.0,354.214,107.981,1.0,64.449,107.981,1.0,-9999,-9999,314.146,314.146,0.0,296.517,1.0,312.919,296.517,1.0,2.577,1.0,1.465,2.577,1.0,89.32,89.32,0.0,1.596,0.102,1.0,2.199,1.693,0.979167,0.305065217391,0.958333333333,23.1166666667,1.0,207.655604167,1.0,200.402479167,1.0,381.982,1.0,8.001,1.0,22.884,1.0,-2.01798,1.0,35.667,1.0,34.241,33.2828,39.3405,2.60159,5.18974,22.0493,1.0,21.1677,20.5753,24.3202,2.64289,3.83293,12.0,1,22,26,22,26,-0.218688,1.0,0.117183,0.117328,-0.21837,1.0,0.116578,0.116723,-0.220039,1.0,0.00172705,-0.231939,-0.229693,-0.227774,-0.220167,-0.21837,-0.218052,-0.196834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.481141,0.337928,1.0,0.142386,0.142394,-0.796174,1.11119,1.0,0.170135,0.170473,0.481809,0.337911,1.0,0.141739,0.141747,-0.796174,1.11119,1.0,0.169203,0.169543,0.48098,0.481141,0.481809,0.482705,0.484099,0.484217,0.48518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.819613,-0.817275,-0.815757,-0.799567,-0.796174,-0.795805,-0.758879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.612038,0.622739,0.639374,0.00282347,0.621957,0.622705,0.622739,0.634061,0.653416,0.660152,0.663895,0.854673,0.841109,0.859074,0.00252534,0.840626,0.841075,0.841109,0.860729,0.864648,0.875627,0.879947,0.614077,0.591551,0.58577,0.00786748,0.433498,0.566934,0.586395,0.595459,0.604917,0.614077,0.640368,0.753966,0.732213,0.728972,0.00724042,0.599662,0.716701,0.723595,0.732003,0.742525,0.753966,0.808329,-9999,-9999
20050404,2.937,1.0,1.137,1.016,1.0,4.46,1.7,1.0,2.129,0.768,0.946,3.281,1.578,2.937,1.0,1.137,1.016,1.0,4.46,1.7,1.0,357.212,235.229,1.0,184.838,235.229,1.0,-9999,-9999,282.109,282.109,0.0,254.758,1.0,283.447,254.758,1.0,2.464,1.0,2.146,2.464,1.0,90.436,90.436,0.0,0.517,0.0,1.0,1.729,2.343,0.9375,0.414933333333,0.9375,118.075375,1.0,452.36275,1.0,151.9220625,1.0,383.123,1.0,6.427,1.0,22.81,1.0,-3.38308,1.0,60.0521,0.979167,57.6511,56.0378,63.7446,3.57815,6.741,71.6342,0.979167,68.7701,66.8457,76.0389,3.87548,7.8397,13.0,1,22,26,22,26,-0.338508,0.979167,0.166335,0.167576,-0.338508,0.979167,0.167293,0.168527,-0.321144,0.978646,0.00345085,-0.340317,-0.340317,-0.339193,-0.338508,-0.299654,-0.2996,-0.295932,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.397248,0.549691,1.0,0.212134,0.216087,-0.938352,1.15611,0.961538,0.235259,0.235275,0.397248,0.549691,1.0,0.216451,0.220327,-0.938352,1.15611,0.961538,0.234593,0.234609,0.396145,0.397248,0.397248,0.402232,0.479416,0.47953,0.532869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.977364,-0.943788,-0.943788,-0.938756,-0.938352,-0.938352,-0.938352,0.961538,0.961538,0.961538,0.961538,0.961538,0.961538,0.961538,0.51758,0.523941,0.542843,0.00262487,0.52303,0.523941,0.526295,0.542976,0.556476,0.560267,0.563552,0.86529,0.862449,0.863974,0.00318179,0.835235,0.84263,0.844228,0.862449,0.872142,0.89492,0.902745,0.225878,0.213945,0.235678,0.0104843,0.121894,0.183735,0.212227,0.215243,0.259022,0.289671,0.308739,1.18359,1.11916,1.13375,0.00882089,1.02635,1.09685,1.11279,1.11916,1.15571,1.18359,1.2057,-9999,-9999
20050405,7.033,1.0,4.456,3.053,1.0,9.037,3.829,1.0,7.468,4.013,3.171,10.155,4.415,7.033,1.0,4.456,3.053,1.0,9.037,3.829,1.0,360.191,148.58,1.0,175.986,148.58,1.0,-9999,-9999,300.49,300.49,0.0,286.237,1.0,300.357,286.237,1.0,4.209,1.0,6.401,4.209,1.0,90.837,90.837,0.0,0.051,0.0,1.0,1.438,1.292,0.875,0.218857142857,0.875,79.1997291667,1.0,285.731708333,1.0,242.3410625,1.0,384.146,1.0,8.295,1.0,22.28,1.0,7.244,1.0,35.2465,1.0,34.3222,32.8904,38.3002,2.93583,4.96997,32.541,1.0,31.6876,30.3658,35.3603,2.91382,4.71145,13.0,1,21,27,21,27,-0.436226,1.0,0.155217,0.156148,-0.460995,1.0,0.149826,0.15079,-0.448592,1.0,0.00332359,-0.493982,-0.461692,-0.460995,-0.450179,-0.42926,-0.427643,-0.424843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.746117,0.591273,1.0,0.245592,0.24779,-1.32763,1.61716,1.0,0.184989,0.185828,0.69341,0.568296,1.0,0.230248,0.232591,-1.32907,1.61512,1.0,0.183879,0.184723,0.688914,0.69341,0.695775,0.743982,0.753084,0.759272,0.797947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.432,-1.35364,-1.35324,-1.32763,-1.32018,-1.31836,-1.31153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.706682,0.708878,0.732443,0.00363937,0.703095,0.708878,0.715131,0.725582,0.739508,0.769368,0.777099,1.16479,1.16987,1.18102,0.00397997,1.15527,1.15972,1.16479,1.17189,1.18854,1.20505,1.21956,0.334966,0.319735,0.333661,0.0132283,0.21245,0.267843,0.310714,0.319735,0.339344,0.401803,0.404655,0.928057,0.859467,0.870403,0.0077245,0.79194,0.833137,0.848904,0.859467,0.88566,0.928057,0.930742,-9999,-9999
20050406,10.546,1.0,6.786,2.748,1.0,13.47,5.341,1.0,12.431,7.541,3.367,16.234,5.655,10.546,1.0,6.786,2.748,1.0,13.47,5.341,1.0,363.151,198.037,1.0,247.291,198.037,1.0,-9999,-9999,286.729,286.729,0.0,320.243,1.0,287.697,320.243,1.0,5.109,1.0,10.046,5.109,1.0,90.119,90.119,0.0,0.0,0.0,1.0,1.497,1.321,0.583333,-9999,0.0,99.335375,1.0,380.840625,1.0,230.771666667,1.0,382.837,1.0,11.643,1.0,21.66,1.0,13.3065,1.0,38.6425,0.979167,37.7974,36.0594,41.9904,2.92091,5.27839,38.9053,0.979167,38.0544,36.3046,42.2759,2.81021,5.24316,14.0,1,21,27,21,27,-0.783028,0.979167,0.137581,0.137687,-0.783772,0.979167,0.136199,0.136306,-0.770775,0.978125,0.00391862,-0.784686,-0.783772,-0.783028,-0.779909,-0.776275,-0.772937,-0.704314,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.626511,0.452369,1.0,0.168715,0.169326,-1.82873,2.0811,0.962963,0.195789,0.195832,0.624872,0.453106,1.0,0.167386,0.168002,-1.82873,2.0811,0.962963,0.193631,0.193675,0.623797,0.624872,0.626511,0.634186,0.63724,0.653608,0.655133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.83389,-1.83371,-1.82899,-1.82873,-1.82687,-1.82551,-1.71614,0.962963,0.962963,0.962963,0.962963,0.962963,0.962963,0.962963,0.891351,0.888184,0.915643,0.00543602,0.87292,0.888184,0.891351,0.913247,0.916664,0.97669,0.982429,1.65761,1.67196,1.6864,0.00445927,1.65761,1.67085,1.67246,1.68757,1.6947,1.69611,1.75131,0.906592,0.885625,0.858938,0.0125608,0.658419,0.763722,0.842509,0.885625,0.88716,0.904287,0.928458,1.43241,1.36835,1.36266,0.00732593,1.26121,1.32459,1.34055,1.36835,1.37144,1.40543,1.43241,-9999,-9999
20050407,6.419,1.0,4.759,2.638,1.0,7.71,1.338,1.0,5.058,4.399,2.857,5.571,1.23,6.419,1.0,4.759,2.638,1.0,7.71,1.338,1.0,366.09,153.541,1.0,72.598,153.541,1.0,-9999,-9999,303.962,303.962,0.0,299.273,1.0,303.55,299.273,1.0,3.395,1.0,1.73,3.395,1.0,89.637,89.637,0.0,1.225,0.0,1.0,2.113,2.33,0.916667,0.470227272727,0.916666666667,67.8757083333,1.0,295.270791667,1.0,229.8885,1.0,383.089,1.0,9.257,1.0,21.2,1.0,-5.80663,1.0,41.3643,1.0,40.9712,38.5992,44.9479,3.04449,5.60513,50.9585,1.0,50.4744,47.5521,55.3734,3.39408,6.71821,14.0,1,21,27,21,27,-0.541321,1.0,0.172309,0.172329,-0.541965,1.0,0.17159,0.171611,-0.534988,1.0,0.00374111,-0.54263,-0.542428,-0.541965,-0.541321,-0.539352,-0.537092,-0.528109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26031,0.692697,1.0,0.294454,0.294512,-1.12983,1.63883,1.0,0.186246,0.186246,0.258893,0.692385,1.0,0.29383,0.293889,-1.12983,1.63883,1.0,0.184891,0.184891,0.257429,0.257873,0.258893,0.26031,0.264648,0.269626,0.269626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.12983,-1.12983,-1.12983,-1.12983,-1.12983,-1.12983,-1.11444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.677128,0.676232,0.698129,0.00306074,0.672101,0.676232,0.679073,0.694867,0.7066,0.7256,0.731163,1.21407,1.2182,1.23312,0.00480345,1.21407,1.2182,1.22104,1.23422,1.24717,1.256,1.26269,0.87383,0.831375,0.770076,0.0155966,0.525136,0.657668,0.780994,0.796858,0.8305,0.831375,0.847819,1.24542,1.22871,1.20751,0.00680485,1.12245,1.17482,1.20425,1.21711,1.22871,1.22979,1.24542,-9999,-9999
20050408,3.534,1.0,2.844,2.044,1.0,4.07,2.823,1.0,3.1,1.86,2.289,4.064,2.179,3.534,1.0,2.844,2.044,1.0,4.07,2.823,1.0,369.008,88.62,1.0,122.181,88.62,1.0,-9999,-9999,292.868,292.868,0.0,291.689,1.0,293.344,291.689,1.0,1.515,1.0,1.328,1.515,1.0,89.343,89.343,0.0,1.476,1.103,1.0,1.444,1.115,0.875,0.163432432432,0.770833333333,22.9713191489,0.979166666667,170.423854167,1.0,152.889395833,1.0,383.052,1.0,5.918,1.0,21.201,1.0,-5.96921,1.0,17.5113,1.0,17.3449,16.3407,19.0284,1.85157,2.71988,13.2349,1.0,13.1092,12.3502,14.3815,2.13682,2.61408,14.0,1,21,27,21,27,-0.100607,1.0,0.118087,0.119517,-0.100904,1.0,0.117161,0.118602,-0.077656,1.0,0.00446007,-0.103585,-0.100904,-0.100607,-0.0903246,-0.0646275,-0.0640397,-0.0201278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.655048,0.759686,1.0,0.183311,0.185471,-0.681837,1.04195,1.0,0.143519,0.152182,0.655048,0.759686,1.0,0.183218,0.185379,-0.682345,1.04141,1.0,0.141348,0.150135,0.654077,0.655048,0.655048,0.705009,0.705009,0.7115,0.712414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.712503,-0.70308,-0.70308,-0.681837,-0.66381,-0.601858,-0.586614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.556294,0.556422,0.572846,0.00207659,0.556195,0.556422,0.559427,0.570069,0.582461,0.585687,0.587394,0.660559,0.657326,0.650435,0.00349041,0.602338,0.626742,0.645413,0.657099,0.660559,0.673302,0.6795,0.530412,0.498832,0.479459,0.0142508,0.27976,0.376615,0.457216,0.497984,0.557206,0.558399,0.581026,0.716853,0.6847,0.674755,0.00628801,0.591634,0.624338,0.664506,0.684562,0.699181,0.699863,0.727155,-9999,-9999
